,V,I
0,-0.24919,9.6451
1,-0.22739,9.6271
2,-0.23362,9.6303
3,-0.20247,9.6276
4,-0.20558,9.6328
5,-0.20247,9.6287
6,-0.18066,9.6146
7,-0.17443,9.6264
8,-0.1682,9.6254
9,-0.13705,9.6155
10,-0.13705,9.6326
11,-0.14328,9.6287
12,-0.13082,9.6292
13,-0.096561,9.6203
14,-0.10279,9.6235
15,-0.10279,9.6263
16,-0.062298,9.6199
17,-0.065412,9.6275
18,-0.065412,9.6112
19,-0.059183,9.6238
20,-0.046723,9.6261
21,-0.062298,9.6242
22,-0.034264,9.6266
23,-0.0062298,9.6268
24,0.01246,9.621
25,0.01246,9.6136
26,0.037379,9.62
27,0.037379,9.6294
28,0.068527,9.6168
29,0.084102,9.6236
30,0.11525,9.6136
31,0.10902,9.6158
32,0.12148,9.6124
33,0.14328,9.6121
34,0.17132,9.6157
35,0.19624,9.6061
36,0.20558,9.6268
37,0.22427,9.6252
38,0.22427,9.6247
39,0.23985,9.6236
40,0.26788,9.6161
41,0.2928,9.6154
42,0.30526,9.6118
43,0.34264,9.6126
44,0.3551,9.6155
45,0.40805,9.6023
46,0.41428,9.6189
47,0.45166,9.6152
48,0.48281,9.6181
49,0.48904,9.6175
50,0.53887,9.6171
51,0.56691,9.6189
52,0.60429,9.598
53,0.61675,9.6088
54,0.65101,9.6093
55,0.67904,9.6164
56,0.71642,9.6071
57,0.76314,9.6096
58,0.78806,9.6191
59,0.80987,9.6145
60,0.85971,9.6153
61,0.8784,9.6114
62,0.90954,9.6086
63,0.94381,9.6134
64,0.99053,9.6145
65,1.0248,9.612
66,1.0715,9.6131
67,1.1089,9.6171
68,1.1618,9.6093
69,1.2117,9.5949
70,1.246,9.6117
71,1.2958,9.6107
72,1.3643,9.608
73,1.3768,9.6044
74,1.436,9.6071
75,1.4796,9.6199
76,1.5263,9.6102
77,1.5979,9.6066
78,1.654,9.6058
79,1.7132,9.6088
80,1.7537,9.6084
81,1.8253,9.5919
82,1.872,9.6021
83,1.9312,9.607
84,2.006,9.608
85,2.0807,9.6038
86,2.1088,9.6124
87,2.1866,9.6084
88,2.2707,9.611
