,V,I
0,-0.24608,9.6444
1,-0.24608,9.6398
2,-0.23362,9.6393
3,-0.23985,9.6356
4,-0.23362,9.6335
5,-0.23673,9.6366
6,-0.2087,9.6316
7,-0.2087,9.6333
8,-0.21181,9.6293
9,-0.19624,9.6329
10,-0.19624,9.6374
11,-0.19001,9.6401
12,-0.15886,9.6305
13,-0.15574,9.6295
14,-0.11525,9.6224
15,-0.11214,9.6327
16,-0.11837,9.6361
17,-0.087217,9.6307
18,-0.096561,9.6291
19,-0.077872,9.6236
20,-0.052953,9.6141
21,-0.031149,9.6281
22,-0.037379,9.6225
23,0.0093446,9.6253
24,-0.0093446,9.6246
25,0.0031149,9.6281
26,0.0062298,9.6205
27,0.052953,9.6223
28,0.059183,9.6255
29,0.077872,9.6293
30,0.099676,9.6301
31,0.12771,9.6281
32,0.15263,9.616
33,0.18378,9.6215
34,0.18066,9.6288
35,0.21493,9.6206
36,0.23985,9.6248
37,0.27099,9.6268
38,0.28034,9.6187
39,0.30837,9.6153
40,0.32706,9.6187
41,0.37067,9.6199
42,0.38001,9.6235
43,0.42362,9.6184
44,0.42674,9.6121
45,0.47035,9.6154
46,0.49527,9.6185
47,0.53264,9.623
48,0.55133,9.6274
49,0.60117,9.618
50,0.64789,9.61
51,0.68216,9.6147
52,0.71954,9.6191
53,0.75692,9.6231
54,0.80675,9.6205
55,0.84725,9.6134
56,0.89397,9.6126
57,0.94069,9.6195
58,0.97496,9.617
59,1.0279,9.6256
60,1.0591,9.6297
61,1.1027,9.6215
62,1.1681,9.6109
63,1.221,9.6068
64,1.2709,9.6137
65,1.3394,9.6192
66,1.3892,9.623
67,1.4484,9.6086
68,1.5045,9.6135
69,1.5637,9.6135
70,1.6415,9.6175
71,1.7225,9.6142
72,1.8066,9.6091
73,1.8378,9.6101
74,1.9063,9.613
75,1.9717,9.6187
76,2.0278,9.6162
77,2.1119,9.6122
78,2.1898,9.613
79,2.2552,9.6133
80,2.3704,9.5961
81,2.4234,9.6129
82,2.495,9.6124
83,2.5635,9.6183
84,2.6476,9.6168
85,2.7317,9.6147
86,2.8314,9.6116
87,2.9031,9.6086
88,2.9965,9.6076
89,3.0744,9.6131
90,3.1678,9.6173
91,3.2675,9.6121
92,3.3547,9.6139
93,3.4451,9.6063
94,3.5634,9.6118
95,3.6787,9.6116
96,3.769,9.6105
97,3.8874,9.6001
98,3.9839,9.5993
99,4.1023,9.6015
100,4.1957,9.6105
101,4.3079,9.6073
102,4.3795,9.6103
103,4.5072,9.5946
104,4.6069,9.6056
105,4.7003,9.6085
106,4.8031,9.6069
107,4.9495,9.6136
108,5.0368,9.6185
109,5.18,9.6103
110,5.3109,9.6003
111,5.423,9.5968
112,5.5569,9.5945
113,5.6784,9.6005
114,5.7874,9.609
115,5.9089,9.6066
116,6.0273,9.5967
117,6.1519,9.6023
118,6.2547,9.6015
119,6.373,9.6086
120,6.5132,9.5984
121,6.6471,9.5978
122,6.7749,9.5899
123,6.8901,9.5974
124,7.0054,9.6112
125,7.1549,9.607
126,7.267,9.6023
127,7.4165,9.5945
128,7.538,9.5913
129,7.6875,9.5946
130,7.8215,9.5962
131,7.9492,9.6047
132,8.0364,9.5998
133,8.1828,9.5943
134,8.2856,9.5914
135,8.4071,9.5924
136,8.5285,9.5958
137,8.6407,9.596
138,8.7653,9.5857
139,8.8743,9.5888
140,8.9677,9.5868
141,9.0674,9.59
142,9.1764,9.5879
143,9.2854,9.5954
144,9.3851,9.5978
145,9.491,9.5895
146,9.5969,9.587
147,9.6904,9.5851
148,9.8119,9.5774
149,9.8897,9.5896
150,9.9551,9.5912
151,10.033,9.5822
152,10.105,9.5882
153,10.17,9.5918
154,10.257,9.5872
155,10.329,9.5885
156,10.407,9.5837
157,10.494,9.5853
158,10.569,9.5849
159,10.628,9.588
160,10.687,9.5905
161,10.771,9.5888
162,10.843,9.5884
163,10.908,9.5883
164,10.967,9.5852
