,V,I
0,-0.23362,8.8456
1,-0.21493,8.856
2,-0.2087,8.8487
3,-0.20558,8.8406
4,-0.18378,8.8441
5,-0.15886,8.8421
6,-0.1464,8.8433
7,-0.1246,8.843
8,-0.096561,8.8455
9,-0.10902,8.8479
10,-0.11525,8.8524
11,-0.090331,8.8503
12,-0.071642,8.842
13,-0.090331,8.846
14,-0.052953,8.8496
15,-0.043608,8.8473
16,-0.028034,8.8419
17,-0.031149,8.8434
18,0.0062298,8.8476
19,0.018689,8.8486
20,0.034264,8.8443
21,0.059183,8.8477
22,0.090331,8.8419
23,0.10279,8.8439
24,0.1246,8.8419
25,0.15263,8.8472
26,0.1682,8.8403
27,0.2087,8.8363
28,0.27411,8.8372
29,0.30214,8.8383
30,0.29903,8.8447
31,0.34264,8.8386
32,0.3551,8.8443
33,0.3987,8.8383
34,0.40182,8.84
35,0.43297,8.8393
36,0.45789,8.8413
37,0.44854,8.8437
38,0.48904,8.8463
39,0.52018,8.8437
40,0.55133,8.8431
41,0.61675,8.8388
42,0.61675,8.8463
43,0.65412,8.8402
44,0.66658,8.837
45,0.73511,8.8322
46,0.75069,8.8413
47,0.79741,8.8393
48,0.85348,8.8395
49,0.88151,8.8446
50,0.922,8.8375
51,0.97807,8.8371
52,1.0217,8.8342
53,1.0746,8.8354
54,1.1182,8.8348
55,1.1681,8.8399
56,1.2023,8.8371
57,1.2335,8.833
58,1.2864,8.8359
59,1.3207,8.8456
60,1.3923,8.8391
61,1.4235,8.845
62,1.4796,8.8388
63,1.5169,8.838
64,1.601,8.8344
65,1.6322,8.8358
66,1.6914,8.8368
67,1.7599,8.8335
68,1.8253,8.8449
69,1.8814,8.8414
70,1.9468,8.8327
71,1.9998,8.8371
72,2.0683,8.8287
73,2.1368,8.8266
74,2.196,8.834
75,2.2614,8.8332
76,2.3081,8.8377
77,2.3891,8.8246
78,2.4389,8.8374
79,2.5012,8.8352
80,2.6103,8.8339
81,2.6632,8.834
82,2.6975,8.84
83,2.7722,8.8397
84,2.847,8.8283
85,2.928,8.8301
86,2.9934,8.8299
87,3.09,8.8309
88,3.146,8.833
89,3.227,8.8352
90,3.2955,8.8346
91,3.389,8.8337
92,3.47,8.8366
93,3.5572,8.837
94,3.607,8.8387
95,3.7316,8.8292
96,3.7752,8.8256
97,3.878,8.8242
98,3.9777,8.8285
99,4.0743,8.8319
100,4.1677,8.829
101,4.2425,8.8219
102,4.3359,8.8312
103,4.3857,8.8373
104,4.4917,8.8278
105,4.5758,8.8337
106,4.6661,8.8293
107,4.7595,8.8329
108,4.8686,8.8215
109,4.9682,8.8261
110,5.0336,8.8301
111,5.1177,8.8289
112,5.2455,8.8273
113,5.314,8.8292
114,5.4168,8.8295
115,5.504,8.829
116,5.6037,8.829
117,5.6597,8.8254
118,5.7563,8.8342
119,5.8622,8.8326
120,5.9619,8.8191
121,6.0522,8.8189
122,6.1363,8.8283
123,6.2142,8.8303
124,6.317,8.8183
125,6.3917,8.8219
126,6.4914,8.8237
127,6.5973,8.8187
128,6.6752,8.8305
129,6.7904,8.8233
130,6.859,8.8335
131,6.9711,8.8224
132,7.0521,8.8241
133,7.1549,8.8237
134,7.2701,8.8202
135,7.3636,8.8199
136,7.4539,8.8219
137,7.5754,8.8181
138,7.6283,8.8246
139,7.728,8.8226
140,7.8433,8.8233
141,7.9429,8.8229
142,8.0115,8.8274
143,8.0924,8.8191
144,8.1672,8.818
145,8.217,8.823
146,8.2918,8.8125
147,8.4008,8.8203
148,8.4693,8.8204
149,8.5441,8.8263
150,8.6344,8.8226
151,8.6999,8.8173
152,8.7746,8.8219
153,8.8836,8.8139
154,8.9771,8.8232
155,9.0363,8.8237
156,9.1235,8.8137
157,9.2013,8.8197
158,9.2699,8.8155
159,9.3602,8.8201
160,9.4599,8.82
161,9.5502,8.8217
162,9.625,8.822
163,9.6966,8.8172
164,9.8025,8.8176
165,9.8648,8.8111
166,9.952,8.8142
167,10.036,8.8156
168,10.111,8.8184
169,10.151,8.8257
170,10.207,8.8163
171,10.298,8.8183
172,10.351,8.8235
173,10.435,8.8236
174,10.519,8.8217
175,10.597,8.8108
176,10.693,8.8186
177,10.765,8.8103
178,10.834,8.8199
179,10.921,8.8153
180,11.002,8.8167
181,11.086,8.8138
182,11.17,8.8165
183,11.235,8.8226
184,11.341,8.8097
185,11.41,8.807
186,11.481,8.8112
187,11.553,8.8134
188,11.675,8.8123
189,11.743,8.8145
190,11.793,8.8173
191,11.877,8.8175
192,11.918,8.8145
193,11.995,8.8104
194,12.067,8.8138
195,12.142,8.8204
196,12.213,8.8202
197,12.285,8.817
198,12.382,8.8201
199,12.475,8.8136
200,12.562,8.8151
201,12.662,8.8096
202,12.737,8.8182
203,12.821,8.8176
204,12.924,8.81
205,12.998,8.8036
206,13.064,8.8105
207,13.185,8.8115
208,13.291,8.8071
209,13.363,8.8093
210,13.45,8.8036
211,13.534,8.8119
212,13.565,8.812
213,13.634,8.8057
214,13.712,8.8182
215,13.793,8.8181
216,13.867,8.805
217,13.945,8.8124
218,14.023,8.82
219,14.079,8.8185
220,14.223,8.8055
221,14.3,8.8124
222,14.372,8.8102
223,14.459,8.8128
224,14.55,8.8103
225,14.603,8.8111
226,14.668,8.8048
