,V,I
0,-0.24608,9.3632
1,-0.22116,9.3509
2,-0.2305,9.3511
3,-0.23362,9.3583
4,-0.22427,9.3618
5,-0.21181,9.3715
6,-0.18066,9.3543
7,-0.14951,9.3435
8,-0.17132,9.3469
9,-0.15886,9.3471
10,-0.15574,9.3577
11,-0.13705,9.3578
12,-0.13394,9.3591
13,-0.10279,9.3584
14,-0.10279,9.3529
15,-0.065412,9.3477
16,-0.056068,9.3468
17,-0.046723,9.3574
18,-0.018689,9.3493
19,0.0093446,9.3407
20,0.0062298,9.3456
21,0.031149,9.3356
22,0.071642,9.3448
23,0.046723,9.3521
24,0.062298,9.3564
25,0.090331,9.3668
26,0.12148,9.3608
27,0.14017,9.3478
28,0.19624,9.334
29,0.18066,9.344
30,0.19312,9.3375
31,0.22427,9.3392
32,0.23985,9.354
33,0.28657,9.346
34,0.30837,9.3537
35,0.33329,9.3502
36,0.33952,9.352
37,0.38624,9.3497
38,0.40805,9.3501
39,0.4392,9.3464
40,0.46723,9.3386
41,0.50461,9.3452
42,0.53887,9.3361
43,0.57625,9.3321
44,0.5856,9.342
45,0.64789,9.3529
46,0.66035,9.3621
47,0.71954,9.3497
48,0.75692,9.3433
49,0.79429,9.3429
50,0.82856,9.3421
51,0.85971,9.3439
52,0.92823,9.3482
53,0.94692,9.3473
54,1.0279,9.3417
55,1.0746,9.3343
56,1.112,9.3481
57,1.1587,9.3479
58,1.2023,9.3525
59,1.2522,9.3434
60,1.302,9.339
61,1.3737,9.3517
62,1.436,9.3473
63,1.4983,9.3376
64,1.5481,9.3424
65,1.6353,9.3398
66,1.6976,9.3459
67,1.7755,9.3423
68,1.8409,9.341
69,1.9063,9.3346
70,1.9748,9.3412
71,2.034,9.3429
72,2.1088,9.3488
73,2.1742,9.3545
74,2.2645,9.3456
75,2.3548,9.3394
76,2.4483,9.3387
77,2.5106,9.3372
78,2.5853,9.3401
79,2.657,9.3361
80,2.7473,9.3348
81,2.8158,9.3467
82,2.928,9.3485
83,3.0121,9.3459
84,3.09,9.3403
85,3.1834,9.3509
86,3.2675,9.3351
87,3.3983,9.3329
88,3.4513,9.342
89,3.5696,9.3382
90,3.6818,9.3349
91,3.7628,9.3319
92,3.8624,9.3352
93,3.9652,9.3393
94,4.068,9.3446
95,4.149,9.3513
96,4.3016,9.3465
97,4.4044,9.3444
98,4.501,9.3268
