,V,I
0,-0.24608,9.5779
1,-0.22739,9.5774
2,-0.23985,9.5735
3,-0.2305,9.5658
4,-0.21181,9.5641
5,-0.21493,9.5628
6,-0.22116,9.5674
7,-0.19935,9.5679
8,-0.18689,9.5657
9,-0.19935,9.5673
10,-0.18066,9.5669
11,-0.19001,9.5796
12,-0.19935,9.5683
13,-0.18378,9.5701
14,-0.17443,9.572
15,-0.15886,9.5685
16,-0.15263,9.5611
17,-0.13394,9.5641
18,-0.11214,9.5677
19,-0.11525,9.5626
20,-0.10279,9.5485
21,-0.096561,9.5638
22,-0.087217,9.5638
23,-0.049838,9.5553
24,-0.071642,9.5643
25,-0.049838,9.5715
26,-0.049838,9.5734
27,-0.024919,9.5569
28,-0.01246,9.5638
29,0.0062298,9.5544
30,0.031149,9.5554
31,0.024919,9.5593
32,0.034264,9.5511
33,0.034264,9.5534
34,0.028034,9.5604
35,0.074757,9.5642
36,0.077872,9.5661
37,0.080987,9.568
38,0.084102,9.5712
39,0.10279,9.5646
40,0.15263,9.5544
41,0.13394,9.555
42,0.18066,9.5526
43,0.19624,9.5522
44,0.20247,9.5452
45,0.23673,9.5533
46,0.26165,9.5553
47,0.2928,9.5587
48,0.31149,9.5598
49,0.34264,9.5602
50,0.37379,9.5633
51,0.3769,9.5536
52,0.43297,9.5424
53,0.4392,9.5495
54,0.47346,9.5532
55,0.48592,9.5572
56,0.52641,9.5501
57,0.5451,9.5559
58,0.56068,9.5552
59,0.60429,9.5542
60,0.62298,9.5615
61,0.63543,9.5579
62,0.65412,9.5641
63,0.69462,9.5576
64,0.72265,9.5544
65,0.7756,9.5554
66,0.79429,9.5539
67,0.83167,9.5507
68,0.86594,9.5544
69,0.9002,9.5579
70,0.93758,9.5567
71,1.0186,9.5544
72,1.0341,9.5495
73,1.0809,9.5556
74,1.1182,9.552
75,1.1743,9.5588
76,1.2179,9.5501
77,1.2989,9.5408
78,1.3301,9.5528
79,1.3768,9.5564
80,1.4235,9.5466
81,1.4827,9.5465
82,1.5169,9.5526
83,1.5699,9.5611
84,1.6322,9.5556
85,1.7132,9.5535
86,1.7381,9.558
87,1.8222,9.552
88,1.9063,9.5555
89,1.9468,9.5519
90,2.0465,9.5429
91,2.1025,9.5497
92,2.2022,9.5424
93,2.2521,9.5517
94,2.3486,9.5415
95,2.4078,9.5556
96,2.4608,9.5492
97,2.5573,9.5505
98,2.6165,9.5587
99,2.6975,9.5532
100,2.7754,9.5505
101,2.8252,9.5458
102,2.9218,9.5465
103,2.9685,9.5443
104,3.0744,9.5377
105,3.1305,9.5464
106,3.2146,9.5548
107,3.3142,9.557
108,3.3703,9.5475
109,3.4388,9.5494
110,3.5478,9.555
111,3.6257,9.5544
112,3.7316,9.5499
113,3.8282,9.5365
114,3.931,9.5477
115,4.0369,9.5413
116,4.1366,9.5335
117,4.2612,9.5455
118,4.3453,9.551
119,4.4605,9.5461
120,4.5415,9.549
121,4.6412,9.5417
122,4.7159,9.5487
123,4.8343,9.5405
124,4.9246,9.5522
125,4.9994,9.548
