,V,I
0,-0.24919,10.164
1,-0.23673,10.145
2,-0.24608,10.157
3,-0.2305,10.15
4,-0.23985,10.156
5,-0.23362,10.151
6,-0.23985,10.154
7,-0.23362,10.145
8,-0.21804,10.148
9,-0.20247,10.157
10,-0.20558,10.157
11,-0.16509,10.149
12,-0.16509,10.144
13,-0.15574,10.143
14,-0.16197,10.152
15,-0.15574,10.147
16,-0.1464,10.148
17,-0.13082,10.143
18,-0.077872,10.14
19,-0.090331,10.149
20,-0.084102,10.139
21,-0.099676,10.142
22,-0.059183,10.146
23,-0.056068,10.15
24,-0.031149,10.141
25,-0.0093446,10.141
26,-0.024919,10.149
27,-0.034264,10.14
28,0.0,10.139
29,0.024919,10.138
30,0.021804,10.14
31,0.074757,10.145
32,0.10902,10.141
33,0.10591,10.141
34,0.12148,10.13
35,0.16197,10.127
36,0.15574,10.136
37,0.19312,10.131
38,0.2087,10.148
39,0.21804,10.142
40,0.22739,10.14
41,0.26165,10.137
42,0.27411,10.142
43,0.31149,10.137
44,0.33018,10.121
45,0.36756,10.134
46,0.3551,10.134
47,0.38001,10.14
48,0.42051,10.145
49,0.45477,10.14
50,0.48904,10.137
51,0.50772,10.126
52,0.56379,10.123
53,0.55756,10.137
54,0.61363,10.134
55,0.64478,10.14
56,0.6915,10.124
57,0.71954,10.129
58,0.76003,10.127
59,0.8161,10.135
60,0.82233,10.137
61,0.87217,10.135
62,0.922,10.147
63,0.95627,10.135
64,1.0186,10.129
65,1.0528,10.128
66,1.0933,10.127
67,1.1338,10.125
68,1.1899,10.125
69,1.2615,10.133
70,1.302,10.133
71,1.3674,10.13
72,1.4204,10.129
73,1.464,10.128
74,1.5325,10.133
75,1.5668,10.132
76,1.6384,10.13
77,1.7132,10.122
78,1.7755,10.137
79,1.8596,10.131
80,1.9343,10.118
81,1.9873,10.125
82,2.0465,10.119
83,2.1275,10.116
84,2.1804,10.123
85,2.2489,10.129
86,2.333,10.133
87,2.386,10.127
88,2.4358,10.121
89,2.5293,10.116
90,2.6009,10.116
91,2.6632,10.12
92,2.7286,10.121
93,2.794,10.125
94,2.8626,10.125
95,2.9342,10.124
96,3.009,10.12
97,3.0775,10.123
98,3.1491,10.131
99,3.2083,10.125
100,3.2862,10.121
101,3.361,10.112
102,3.4201,10.112
103,3.5167,10.108
104,3.6008,10.098
105,3.6351,10.113
106,3.7005,10.111
107,3.7565,10.116
108,3.8157,10.11
109,3.8718,10.111
110,3.959,10.127
111,4.0026,10.125
112,4.0525,10.112
113,4.1272,10.11
114,4.1802,10.109
115,4.2487,10.109
116,4.3203,10.108
117,4.3764,10.117
118,4.4044,10.121
119,4.5166,10.105
120,4.5477,10.112
121,4.6038,10.113
122,4.6785,10.118
123,4.7595,10.111
124,4.8218,10.107
125,4.9028,10.098
126,4.9931,10.099
127,5.0305,10.099
128,5.0991,10.098
129,5.1738,10.1
130,5.2299,10.104
131,5.2797,10.113
132,5.3327,10.11
133,5.3887,10.114
134,5.4323,10.115
135,5.4884,10.11
136,5.5601,10.105
137,5.6224,10.104
138,5.6753,10.112
139,5.7314,10.106
140,5.8155,10.09
141,5.8435,10.097
142,5.9183,10.101
143,5.9743,10.102
144,6.0366,10.102
145,6.0802,10.106
146,6.1363,10.109
147,6.1799,10.111
148,6.2266,10.107
149,6.3139,10.091
150,6.3886,10.106
151,6.4727,10.094
152,6.5163,10.094
153,6.5506,10.101
154,6.5973,10.114
155,6.6627,10.112
156,6.7531,10.107
157,6.8278,10.102
158,6.8901,10.101
159,6.968,10.097
160,7.0116,10.103
161,7.0863,10.095
162,7.1611,10.102
163,7.2577,10.095
164,7.3386,10.091
165,7.4103,10.089
166,7.4664,10.097
167,7.5318,10.104
168,7.6034,10.097
169,7.6657,10.109
170,7.7498,10.115
171,7.8682,10.104
172,7.9398,10.102
173,8.0208,10.086
174,8.0675,10.082
175,8.1236,10.092
176,8.1859,10.09
177,8.242,10.104
178,8.3136,10.102
179,8.3572,10.103
180,8.4475,10.095
181,8.5161,10.101
182,8.5908,10.101
183,8.6625,10.091
184,8.7279,10.094
185,8.8026,10.091
186,8.8805,10.093
187,8.9241,10.092
188,9.0113,10.089
189,9.0612,10.091
190,9.1266,10.089
191,9.2107,10.092
192,9.2418,10.1
193,9.3197,10.105
194,9.3509,10.107
195,9.4412,10.092
196,9.4941,10.088
197,9.5876,10.075
198,9.6655,10.085
199,9.7215,10.09
200,9.7776,10.09
201,9.8524,10.093
202,9.924,10.091
203,10.005,10.091
204,10.077,10.081
205,10.158,10.085
206,10.17,10.1
207,10.242,10.092
208,10.298,10.094
209,10.345,10.085
210,10.41,10.084
211,10.463,10.084
212,10.535,10.081
213,10.55,10.089
214,10.637,10.086
215,10.659,10.091
216,10.737,10.081
217,10.84,10.086
218,10.902,10.084
219,10.967,10.083
220,11.014,10.075
221,11.052,10.079
222,11.101,10.09
223,11.129,10.085
224,11.182,10.084
225,11.229,10.08
226,11.263,10.091
227,11.326,10.085
228,11.344,10.083
229,11.391,10.089
230,11.428,10.093
231,11.503,10.075
232,11.531,10.084
233,11.578,10.08
234,11.618,10.077
235,11.668,10.079
236,11.678,10.07
237,11.715,10.078
238,11.784,10.085
239,11.821,10.095
240,11.855,10.089
241,11.924,10.082
242,11.939,10.079
243,11.958,10.076
244,12.008,10.081
245,12.02,10.084
246,12.061,10.075
247,12.095,10.087
248,12.151,10.068
249,12.164,10.078
250,12.207,10.08
251,12.251,10.081
252,12.288,10.075
253,12.335,10.066
254,12.329,10.08
255,12.335,10.074
256,12.35,10.069
257,12.357,10.065
258,12.394,10.074
259,12.41,10.07
260,12.416,10.071
261,12.422,10.078
262,12.413,10.078
263,12.444,10.08
264,12.438,10.079
265,12.481,10.066
266,12.469,10.076
267,12.494,10.064
268,12.478,10.065
269,12.456,10.069
270,12.481,10.072
271,12.466,10.074
272,12.478,10.066
273,12.469,10.07
274,12.45,10.072
275,12.456,10.076
276,12.435,10.069
277,12.444,10.076
278,12.438,10.079
279,12.444,10.079
280,12.444,10.069
281,12.428,10.067
