,V,I
0,-0.23362,9.1933
1,-0.23673,9.1857
2,-0.19935,9.1834
3,-0.21493,9.1897
4,-0.20247,9.1842
5,-0.21181,9.1884
6,-0.18689,9.1885
7,-0.18378,9.1869
8,-0.17443,9.1906
9,-0.14951,9.1835
10,-0.14951,9.1927
11,-0.1246,9.1819
12,-0.11214,9.1827
13,-0.10902,9.1722
14,-0.096561,9.1692
15,-0.087217,9.1881
16,-0.080987,9.1897
17,-0.046723,9.1953
18,-0.046723,9.175
19,-0.031149,9.1737
20,-0.037379,9.1766
21,0.024919,9.1834
22,0.015574,9.1935
23,0.037379,9.179
24,0.043608,9.1746
25,0.056068,9.1735
26,0.074757,9.1659
27,0.068527,9.1813
28,0.084102,9.1871
29,0.096561,9.1898
30,0.13394,9.1805
31,0.1464,9.1849
32,0.17132,9.1885
33,0.18378,9.1781
34,0.21804,9.168
35,0.22427,9.1683
36,0.26165,9.174
37,0.27722,9.1846
38,0.31772,9.1714
39,0.30837,9.1794
40,0.34264,9.1752
41,0.38936,9.1742
42,0.39247,9.182
43,0.42051,9.1829
44,0.42985,9.1832
45,0.47658,9.1749
46,0.45789,9.1693
47,0.52018,9.1634
48,0.54822,9.1753
49,0.56068,9.1737
50,0.58871,9.1647
51,0.63855,9.1761
52,0.64166,9.1761
53,0.66347,9.1777
54,0.70396,9.1754
55,0.732,9.1833
56,0.74757,9.1749
57,0.8161,9.1722
58,0.84413,9.1677
59,0.84725,9.1606
60,0.88462,9.1694
61,0.93758,9.1741
62,0.96561,9.1678
63,0.99988,9.1609
64,1.0435,9.17
65,1.0404,9.1701
66,1.0996,9.1706
67,1.1151,9.1729
68,1.1432,9.1805
69,1.1837,9.1663
70,1.2304,9.1603
71,1.2491,9.167
72,1.2802,9.1685
73,1.3082,9.1609
74,1.3051,9.1652
75,1.3456,9.1661
76,1.3737,9.1684
77,1.436,9.169
78,1.4609,9.164
79,1.492,9.1665
80,1.5325,9.169
81,1.5761,9.1602
82,1.5979,9.1657
83,1.6353,9.1615
84,1.6696,9.1648
85,1.6914,9.1586
86,1.7256,9.1518
87,1.7599,9.1555
88,1.8066,9.1557
89,1.816,9.1648
90,1.8658,9.1597
91,1.8845,9.1657
92,1.9406,9.1638
93,1.9561,9.1576
94,1.9779,9.16
95,1.9904,9.1508
96,2.0091,9.1525
97,2.0371,9.1586
98,2.087,9.1573
99,2.115,9.1592
100,2.1337,9.1719
101,2.1835,9.1652
102,2.2084,9.1542
103,2.2521,9.1487
104,2.2739,9.1559
105,2.3144,9.155
106,2.3299,9.1583
107,2.3704,9.152
108,2.3704,9.1572
109,2.4327,9.1544
110,2.4327,9.1529
111,2.4919,9.1493
112,2.5168,9.1591
113,2.5449,9.1574
114,2.5698,9.1498
115,2.5885,9.158
116,2.6227,9.1514
117,2.629,9.1497
118,2.6975,9.1495
119,2.6975,9.1461
120,2.7349,9.1471
121,2.7629,9.1505
122,2.766,9.1557
123,2.7878,9.1598
124,2.8314,9.1646
125,2.8563,9.1646
126,2.9,9.1455
127,2.9404,9.148
128,2.9685,9.1518
129,2.9934,9.1477
130,3.037,9.1477
131,3.0557,9.1447
132,3.0806,9.152
133,3.1491,9.1459
134,3.1554,9.1474
135,3.1741,9.1513
136,3.1959,9.1445
137,3.2208,9.1456
138,3.255,9.1453
139,3.2924,9.1558
140,3.3173,9.1593
141,3.3391,9.1486
142,3.3703,9.1407
143,3.4014,9.1397
144,3.4108,9.1502
145,3.4451,9.1461
146,3.4731,9.1421
147,3.5074,9.1456
148,3.551,9.1478
149,3.5852,9.1493
150,3.6444,9.1469
151,3.6351,9.1472
152,3.6911,9.1499
153,3.7036,9.1477
154,3.7441,9.1542
155,3.7721,9.1458
156,3.797,9.1458
157,3.8375,9.1418
158,3.8562,9.1374
159,3.9154,9.1424
160,3.959,9.1527
161,3.9933,9.1509
162,4.0307,9.146
163,4.0805,9.1392
164,4.0867,9.1499
