,V,I
0,-0.24608,9.359
1,-0.23362,9.3617
2,-0.22739,9.3586
3,-0.21493,9.3535
4,-0.2087,9.3536
5,-0.19001,9.3497
6,-0.1682,9.3613
7,-0.18689,9.3596
8,-0.1464,9.3569
9,-0.15263,9.3632
10,-0.11525,9.3538
11,-0.10902,9.3503
12,-0.077872,9.3524
13,-0.096561,9.3587
14,-0.084102,9.3474
15,-0.040493,9.3438
16,-0.040493,9.3517
17,-0.0062298,9.3441
18,0.018689,9.3501
19,0.031149,9.3467
20,0.043608,9.3538
21,0.071642,9.3637
22,0.077872,9.3585
23,0.11525,9.3525
24,0.12771,9.3433
25,0.16197,9.3463
26,0.18378,9.3398
27,0.21493,9.3414
28,0.22116,9.3511
29,0.25853,9.3483
30,0.27411,9.3523
31,0.30526,9.356
32,0.33641,9.3583
33,0.36444,9.3614
34,0.43297,9.3497
35,0.42985,9.3406
36,0.47035,9.3373
37,0.51084,9.3388
38,0.55133,9.3514
39,0.6074,9.3455
40,0.63543,9.3472
41,0.68527,9.3492
42,0.71019,9.3533
43,0.76626,9.3406
44,0.80364,9.3501
45,0.8379,9.3522
46,0.89085,9.3485
47,0.94069,9.3467
48,0.99365,9.3427
49,1.0373,9.3481
50,1.0964,9.3429
51,1.1494,9.3466
52,1.1992,9.3453
53,1.2646,9.3581
54,1.3363,9.3501
55,1.3986,9.3451
56,1.4827,9.3359
57,1.5169,9.3495
58,1.5824,9.3457
59,1.707,9.3477
60,1.763,9.3447
61,1.8129,9.3488
62,1.9156,9.3452
63,1.9873,9.3356
64,2.0527,9.3429
65,2.1524,9.3444
66,2.2427,9.3523
67,2.305,9.3442
68,2.4016,9.3442
69,2.5199,9.3475
70,2.5947,9.3472
71,2.6975,9.3427
72,2.7847,9.3455
73,2.8844,9.3487
74,3.009,9.3361
75,3.0993,9.3394
76,3.2052,9.3441
77,3.3142,9.3442
78,3.4388,9.3368
79,3.5385,9.3426
80,3.6631,9.3456
81,3.7846,9.3489
82,3.8936,9.3436
83,4.0307,9.343
84,4.1334,9.3335
85,4.2518,9.3411
86,4.3982,9.3402
87,4.5041,9.3371
88,4.6692,9.3466
89,4.8063,9.3434
90,4.962,9.3446
91,5.0959,9.3329
92,5.233,9.3379
93,5.3763,9.342
94,5.5009,9.3385
95,5.6628,9.3451
96,5.7874,9.3397
97,5.9525,9.3406
98,6.0834,9.3367
99,6.2578,9.3345
100,6.4166,9.3399
101,6.563,9.3434
102,6.7406,9.3454
103,6.915,9.339
104,7.1019,9.329
105,7.2327,9.3356
106,7.4072,9.3346
107,7.5629,9.3384
108,7.7187,9.3322
109,7.8931,9.3482
110,8.0831,9.3435
111,8.2233,9.3301
112,8.4133,9.3203
113,8.5659,9.3269
114,8.7341,9.3377
115,8.893,9.3404
116,9.0518,9.3461
117,9.2169,9.3417
118,9.41,9.3279
119,9.5876,9.3386
120,9.7433,9.3315
121,9.9583,9.3358
122,10.105,9.3355
123,10.304,9.3264
124,10.491,9.3268
125,10.672,9.3288
126,10.837,9.3359
127,11.03,9.3281
128,11.21,9.3397
129,11.382,9.3406
130,11.597,9.3295
131,11.771,9.335
132,11.949,9.3278
133,12.136,9.329
134,12.338,9.3339
135,12.528,9.3234
136,12.727,9.3256
137,12.945,9.3291
138,13.123,9.3329
139,13.301,9.3229
140,13.503,9.3379
141,13.665,9.341
142,13.871,9.329
143,14.054,9.3221
144,14.244,9.322
145,14.403,9.3279
146,14.603,9.3255
147,14.805,9.3233
148,14.973,9.3264
149,15.176,9.3285
150,15.375,9.329
151,15.549,9.327
152,15.708,9.3255
153,15.88,9.335
154,16.057,9.3293
155,16.21,9.3275
156,16.419,9.3184
157,16.615,9.3151
158,16.792,9.3175
159,16.964,9.3111
160,17.119,9.3232
161,17.269,9.3214
162,17.425,9.322
163,17.571,9.3276
164,17.721,9.3301
165,17.848,9.3231
166,18.013,9.3235
167,18.16,9.3139
168,18.309,9.3116
169,18.453,9.3166
170,18.574,9.3206
171,18.724,9.3133
172,18.854,9.3151
173,18.97,9.3211
174,19.082,9.3167
175,19.216,9.313
176,19.306,9.3175
177,19.449,9.3183
178,19.577,9.316
179,19.683,9.3144
180,19.761,9.3096
181,19.873,9.312
182,19.969,9.3098
