,V,I
0,-0.23673,9.6204
1,-0.19001,9.6129
2,-0.22427,9.6232
3,-0.21493,9.6182
4,-0.20247,9.6127
5,-0.22116,9.6264
6,-0.24608,9.6251
7,-0.18689,9.6272
8,-0.21181,9.628
9,-0.22116,9.6224
10,-0.19935,9.63
11,-0.17755,9.6268
12,-0.18378,9.6194
13,-0.1682,9.6175
14,-0.13705,9.6233
15,-0.15263,9.621
16,-0.1246,9.5989
17,-0.10591,9.6179
18,-0.087217,9.6163
19,-0.090331,9.6147
20,-0.068527,9.6139
21,-0.059183,9.6177
22,-0.040493,9.6235
23,-0.028034,9.6141
24,-0.0062298,9.6173
25,-0.0062298,9.6106
26,-0.0062298,9.6161
27,0.0093446,9.6199
28,0.031149,9.6155
29,0.046723,9.6044
30,0.065412,9.6144
31,0.090331,9.6158
32,0.10279,9.6147
33,0.10591,9.6072
34,0.12148,9.623
35,0.14328,9.614
36,0.17132,9.6086
37,0.17443,9.6087
38,0.22427,9.604
39,0.23673,9.6091
40,0.24919,9.6006
41,0.28345,9.6121
42,0.2928,9.6111
43,0.34264,9.6121
44,0.33952,9.6161
45,0.38313,9.6162
46,0.39559,9.6184
47,0.41116,9.6118
48,0.45166,9.6061
49,0.49527,9.6031
50,0.51707,9.6011
51,0.55445,9.6124
52,0.59494,9.6101
53,0.6074,9.6098
54,0.65101,9.6049
55,0.6915,9.6146
56,0.72888,9.615
57,0.7756,9.6106
58,0.83167,9.6078
59,0.86282,9.6104
60,0.922,9.6012
61,0.95938,9.6047
62,1.0248,9.6057
63,1.0622,9.6043
64,1.1089,9.5991
65,1.14,9.6065
66,1.193,9.6144
67,1.2491,9.6089
68,1.2833,9.6018
69,1.3363,9.6036
70,1.3674,9.6089
71,1.4297,9.6103
72,1.5169,9.6043
73,1.545,9.6069
74,1.5917,9.604
75,1.6696,9.5883
76,1.7194,9.6
77,1.7599,9.6032
78,1.8347,9.606
79,1.9094,9.6032
80,1.9468,9.6028
81,1.9998,9.611
82,2.0714,9.6111
83,2.1275,9.6055
84,2.1617,9.5992
85,2.2614,9.5956
86,2.2988,9.6054
87,2.3424,9.6018
88,2.4358,9.593
89,2.5137,9.5994
90,2.5635,9.6019
91,2.6414,9.6021
92,2.7317,9.5972
93,2.7691,9.6078
94,2.8439,9.604
95,2.9249,9.6041
96,2.9934,9.5944
97,3.065,9.5888
98,3.1398,9.5966
99,3.2239,9.5933
100,3.2893,9.5906
101,3.3516,9.5921
102,3.4139,9.6043
103,3.4762,9.6071
104,3.5634,9.5971
105,3.6257,9.5988
106,3.7254,9.6014
107,3.7783,9.5937
108,3.8687,9.582
109,3.9497,9.5827
110,4.0088,9.5953
111,4.0992,9.5954
112,4.1833,9.5904
113,4.2456,9.5918
114,4.3234,9.5921
115,4.4013,9.5984
116,4.4698,9.5904
117,4.5353,9.589
118,4.582,9.5949
119,4.6567,9.5882
120,4.7315,9.5961
121,4.7907,9.594
122,4.8592,9.6018
123,4.9184,9.592
124,4.9838,9.5843
125,5.0399,9.5949
126,5.1489,9.5837
127,5.2361,9.592
128,5.2859,9.5883
129,5.3669,9.589
130,5.4323,9.5936
131,5.5133,9.5935
132,5.5974,9.5939
133,5.6971,9.589
134,5.7656,9.585
135,5.8342,9.5856
136,5.9307,9.5765
137,5.9899,9.5777
138,6.0553,9.5827
139,6.1457,9.6
140,6.2048,9.591
141,6.2889,9.5885
142,6.3543,9.5953
143,6.4509,9.583
144,6.535,9.5816
145,6.5817,9.5766
146,6.6534,9.5793
147,6.7063,9.5816
148,6.8091,9.5801
149,6.8278,9.5937
150,6.9119,9.5883
