,V,I
0,-0.22739,8.8606
1,-0.20558,8.8567
2,-0.19624,8.8589
3,-0.16509,8.8591
4,-0.1682,8.857
5,-0.16197,8.8619
6,-0.13394,8.8589
7,-0.10902,8.8525
8,-0.093446,8.8527
9,-0.093446,8.8559
10,-0.062298,8.8554
11,-0.049838,8.8548
12,-0.0031149,8.8559
13,0.015574,8.8615
14,0.040493,8.8547
15,0.087217,8.8455
16,0.065412,8.8516
17,0.080987,8.8544
18,0.10279,8.8573
19,0.12771,8.8526
20,0.14017,8.8599
21,0.15886,8.8535
22,0.21804,8.8562
23,0.21804,8.8598
24,0.24608,8.849
25,0.26788,8.8535
26,0.28034,8.8529
27,0.32395,8.8558
28,0.36444,8.8452
29,0.40182,8.8552
30,0.39247,8.8572
31,0.43608,8.8526
32,0.49215,8.8525
33,0.51084,8.8496
34,0.57002,8.8451
35,0.63543,8.8463
36,0.64166,8.8532
37,0.67593,8.8548
38,0.71019,8.8524
39,0.7756,8.8466
40,0.80364,8.8457
41,0.85659,8.8508
42,0.89085,8.8585
43,0.922,8.8507
44,0.96561,8.8492
45,0.99988,8.8449
46,1.0559,8.8471
47,1.112,8.8512
48,1.1587,8.8479
49,1.2055,8.8494
50,1.246,8.8438
51,1.302,8.8453
52,1.3363,8.8432
53,1.3799,8.8516
54,1.4546,8.8465
55,1.4951,8.8455
56,1.5325,8.8451
57,1.5886,8.843
58,1.6384,8.8417
59,1.6883,8.8428
60,1.7599,8.8423
61,1.8097,8.8514
62,1.8689,8.8454
63,1.925,8.8441
64,1.9904,8.8408
65,2.0153,8.8453
66,2.0714,8.8381
67,2.1368,8.8417
68,2.2022,8.8435
69,2.2427,8.836
70,2.3019,8.8434
71,2.3642,8.8425
72,2.4109,8.8454
73,2.467,8.8431
74,2.5511,8.8419
75,2.5947,8.8445
76,2.6601,8.835
77,2.6913,8.8384
78,2.7224,8.8417
79,2.7972,8.8313
80,2.8345,8.8445
81,2.9311,8.8383
82,2.9809,8.8392
83,3.0401,8.8302
84,3.0868,8.8333
85,3.1491,8.8351
86,3.2146,8.8337
87,3.2675,8.8362
88,3.3329,8.8329
89,3.3828,8.8412
90,3.417,8.8391
91,3.5074,8.8314
92,3.5478,8.8319
93,3.5852,8.8323
94,3.6444,8.8268
95,3.7316,8.8312
96,3.7597,8.8307
97,3.7846,8.8341
98,3.8438,8.831
99,3.8936,8.8346
100,3.9154,8.8315
101,3.9777,8.824
102,4.0493,8.8308
103,4.0836,8.8332
104,4.121,8.8348
105,4.1708,8.8296
106,4.2144,8.8321
107,4.2487,8.8273
108,4.3795,8.816
109,4.3982,8.8306
110,4.4543,8.8277
111,4.501,8.8256
112,4.5695,8.8243
113,4.582,8.8267
114,4.6443,8.8278
115,4.7377,8.8214
116,4.7751,8.8267
117,4.7907,8.8257
118,4.8467,8.8232
119,4.8935,8.8187
120,4.9184,8.8198
121,4.9838,8.826
122,5.0368,8.8329
123,5.0741,8.8245
124,5.1084,8.8263
125,5.1458,8.8234
126,5.1832,8.8291
127,5.233,8.8184
128,5.2766,8.8223
129,5.3264,8.8217
130,5.3638,8.8187
131,5.4261,8.8221
132,5.451,8.8203
133,5.5227,8.8229
134,5.5351,8.8216
135,5.5943,8.8204
136,5.6192,8.8195
137,5.6535,8.8186
138,5.6784,8.8226
139,5.7127,8.8166
140,5.7469,8.8203
141,5.7812,8.821
142,5.8061,8.8204
143,5.8715,8.8192
144,5.8996,8.8118
145,5.9245,8.826
146,5.9588,8.8183
147,5.9961,8.8169
148,6.0491,8.8163
149,6.0802,8.8231
150,6.1488,8.8153
151,6.1737,8.8111
152,6.2048,8.8149
153,6.2298,8.8146
154,6.2858,8.8161
155,6.3014,8.8173
156,6.3232,8.8197
157,6.3388,8.8243
158,6.3886,8.8143
159,6.4135,8.8149
160,6.4509,8.8109
161,6.4665,8.8097
162,6.5163,8.8158
163,6.5381,8.812
164,6.5568,8.8145
165,6.5786,8.8144
166,6.6191,8.8184
167,6.6471,8.809
168,6.669,8.8122
169,6.7126,8.8174
170,6.7468,8.8141
171,6.7873,8.8083
172,6.8278,8.8129
173,6.8434,8.8209
174,6.8558,8.8165
175,6.9306,8.8084
176,6.9337,8.8178
177,6.9649,8.8089
178,6.9929,8.8143
179,7.024,8.8142
180,7.0521,8.8133
181,7.0832,8.8087
182,7.1237,8.8159
183,7.1736,8.8229
184,7.1891,8.8117
185,7.2452,8.813
186,7.2639,8.8119
187,7.3013,8.8028
188,7.3542,8.8042
189,7.3947,8.8085
190,7.4259,8.813
191,7.4446,8.8079
192,7.4913,8.8074
193,7.5037,8.8229
194,7.5567,8.8061
195,7.619,8.8143
196,7.6501,8.8094
197,7.6875,8.813
198,7.728,8.8107
199,7.7872,8.8095
200,7.8339,8.8062
201,7.8869,8.7973
202,7.9398,8.8125
203,7.9834,8.8145
204,8.0302,8.8142
205,8.0582,8.811
206,8.108,8.8071
207,8.1579,8.815
208,8.2077,8.8113
209,8.2451,8.8048
210,8.2887,8.8042
211,8.323,8.8079
212,8.3728,8.8099
213,8.4039,8.8097
214,8.4662,8.805
215,8.4974,8.8106
216,8.5566,8.8056
217,8.6189,8.8097
218,8.6251,8.814
219,8.7061,8.8122
220,8.7777,8.8045
221,8.8462,8.8073
222,8.9085,8.8065
223,8.9708,8.8071
224,9.03,8.81
225,9.0549,8.8068
226,9.1359,8.8019
227,9.1951,8.8009
228,9.2418,8.8061
229,9.301,8.8068
230,9.3477,8.8082
231,9.3945,8.8069
232,9.4287,8.8
233,9.4661,8.8052
234,9.5253,8.8084
235,9.5658,8.8115
236,9.6,8.8082
237,9.6437,8.7981
238,9.6717,8.8091
239,9.7402,8.7972
240,9.7807,8.806
241,9.8586,8.8062
242,9.9084,8.8098
243,9.9801,8.8053
244,10.052,8.7944
245,10.089,8.8032
246,10.151,8.8015
247,10.214,8.8021
248,10.267,8.7954
249,10.304,8.8026
250,10.354,8.8041
251,10.435,8.7949
252,10.457,8.8043
253,10.506,8.8105
254,10.553,8.8025
255,10.625,8.8037
256,10.675,8.7937
257,10.693,8.8046
258,10.765,8.7991
259,10.765,8.8059
260,10.774,8.8032
261,10.837,8.7984
262,10.874,8.8102
263,10.911,8.8046
264,10.974,8.8021
265,10.999,8.8004
266,11.036,8.8077
267,11.095,8.8005
268,11.186,8.7842
269,11.186,8.7951
270,11.257,8.8029
271,11.295,8.802
272,11.319,8.8031
273,11.338,8.7981
274,11.4,8.7995
275,11.46,8.7925
276,11.497,8.8006
277,11.525,8.8017
278,11.566,8.803
279,11.606,8.7938
280,11.631,8.7901
281,11.665,8.7999
282,11.687,8.803
283,11.709,8.7965
284,11.734,8.8007
285,11.731,8.8011
286,11.734,8.8069
287,11.79,8.7946
288,11.821,8.8
289,11.871,8.8002
290,11.908,8.7977
291,11.964,8.8062
292,11.999,8.7979
293,12.051,8.792
294,12.104,8.7942
295,12.129,8.7913
296,12.173,8.7922
