,V,I
0,-0.24919,9.6258
1,-0.22116,9.6141
2,-0.22427,9.6193
3,-0.21493,9.6251
4,-0.22116,9.6235
5,-0.21493,9.6256
6,-0.21181,9.6146
7,-0.20558,9.616
8,-0.19935,9.6245
9,-0.19001,9.6351
10,-0.19001,9.6256
11,-0.17443,9.6261
12,-0.15886,9.6267
13,-0.15574,9.6212
14,-0.1464,9.6214
15,-0.13082,9.6243
16,-0.14017,9.6204
17,-0.11214,9.6184
18,-0.11837,9.6138
19,-0.10902,9.6136
20,-0.093446,9.6136
21,-0.062298,9.6173
22,-0.074757,9.6193
23,-0.046723,9.6141
24,-0.040493,9.6068
25,-0.024919,9.6119
26,-0.024919,9.6177
27,-0.0093446,9.6151
28,0.0031149,9.6294
29,0.040493,9.6217
30,0.043608,9.6116
31,0.056068,9.611
32,0.087217,9.6085
33,0.10591,9.6147
34,0.13394,9.6168
35,0.1682,9.604
36,0.18066,9.6065
37,0.2087,9.605
38,0.24296,9.6145
39,0.23362,9.618
40,0.26165,9.6116
41,0.28034,9.6063
42,0.32395,9.6011
43,0.33952,9.6084
44,0.38001,9.6143
45,0.36756,9.6193
46,0.42051,9.6162
47,0.44543,9.6096
48,0.47346,9.6089
49,0.49527,9.6036
50,0.53576,9.604
51,0.57937,9.6072
52,0.61675,9.6054
53,0.63543,9.6049
54,0.65412,9.6038
55,0.70085,9.5999
56,0.74134,9.6086
57,0.77872,9.6123
58,0.8161,9.6121
59,0.87217,9.6072
60,0.90643,9.6017
61,0.96561,9.5987
62,0.99676,9.606
63,1.0279,9.6104
64,1.0933,9.6085
65,1.1432,9.6031
66,1.1899,9.6006
67,1.2428,9.6025
68,1.2958,9.6043
69,1.355,9.6062
70,1.4048,9.6072
71,1.4484,9.6044
72,1.5045,9.6051
73,1.5668,9.6039
74,1.6135,9.6007
75,1.6696,9.6026
76,1.7163,9.606
77,1.7848,9.5995
78,1.8534,9.6008
79,1.9343,9.5992
80,1.9998,9.6034
81,2.0683,9.6029
82,2.1493,9.6077
83,2.2303,9.6062
84,2.2801,9.5933
85,2.3798,9.5838
86,2.4389,9.5979
87,2.5168,9.6068
88,2.5822,9.6102
89,2.657,9.6055
90,2.7037,9.5897
91,2.8034,9.5925
92,2.8626,9.5973
93,2.9498,9.6052
94,3.0152,9.6006
95,3.0962,9.5994
96,3.1772,9.6012
97,3.2613,9.6025
98,3.3329,9.603
99,3.4201,9.6019
100,3.5323,9.5882
101,3.6164,9.5963
102,3.7036,9.5918
103,3.7846,9.5924
104,3.8624,9.5985
105,3.9497,9.5995
106,4.0275,9.597
107,4.1148,9.5965
108,4.1864,9.587
109,4.3016,9.5878
110,4.3857,9.5965
111,4.4885,9.6
112,4.5695,9.5968
113,4.6785,9.5937
114,4.7626,9.5839
115,4.881,9.5939
116,4.9464,9.5973
117,5.0523,9.6028
118,5.1364,9.6026
119,5.2361,9.5944
120,5.3451,9.5855
121,5.423,9.5909
122,5.5289,9.586
123,5.6317,9.5893
124,5.7283,9.5986
125,5.8279,9.5962
126,5.937,9.5814
127,6.0429,9.5891
128,6.1394,9.5946
129,6.2547,9.5888
130,6.3824,9.5967
131,6.4789,9.5899
132,6.5911,9.5877
133,6.697,9.5844
134,6.7967,9.5902
135,6.9119,9.5817
136,7.0334,9.5948
137,7.1518,9.5906
138,7.2608,9.5874
139,7.3698,9.5814
140,7.4913,9.5869
141,7.6065,9.5931
142,7.7218,9.5988
143,7.8401,9.5758
144,7.9585,9.5791
145,8.08,9.5852
146,8.1797,9.594
147,8.2762,9.6037
148,8.4071,9.5991
149,8.5316,9.5845
150,8.6812,9.5776
151,8.7902,9.5818
152,8.9085,9.5855
153,9.0331,9.5855
154,9.1702,9.5961
155,9.2668,9.5914
156,9.4069,9.5836
157,9.5284,9.5825
158,9.6623,9.58
159,9.8087,9.5893
160,9.9645,9.5853
161,10.074,9.5832
162,10.232,9.5739
163,10.379,9.5795
164,10.506,9.5844
165,10.653,9.587
166,10.784,9.5832
167,10.949,9.5765
168,11.089,9.5708
169,11.229,9.5807
170,11.354,9.5851
171,11.509,9.5872
172,11.631,9.5818
173,11.752,9.5819
174,11.871,9.5826
175,12.002,9.5858
176,12.098,9.5841
177,12.245,9.5841
178,12.35,9.5922
179,12.506,9.5849
180,12.668,9.5713
181,12.815,9.5751
182,12.942,9.5765
183,13.117,9.5837
184,13.248,9.5833
185,13.391,9.5802
186,13.522,9.5711
187,13.656,9.5751
188,13.768,9.5791
189,13.905,9.5892
190,14.023,9.5864
191,14.151,9.5808
192,14.279,9.5674
193,14.409,9.5629
194,14.543,9.567
195,14.674,9.5811
196,14.78,9.5852
197,14.92,9.5764
198,15.06,9.5662
199,15.182,9.5789
200,15.282,9.578
201,15.428,9.5755
202,15.543,9.5776
203,15.677,9.5764
204,15.789,9.5783
205,15.895,9.5794
206,15.995,9.572
207,16.132,9.5771
208,16.253,9.5763
209,16.362,9.5688
210,16.481,9.5681
211,16.593,9.5657
212,16.699,9.5769
213,16.805,9.575
214,16.901,9.5798
215,16.995,9.5733
216,17.107,9.565
217,17.2,9.5662
218,17.319,9.5746
219,17.393,9.5713
220,17.502,9.5713
221,17.608,9.5621
222,17.699,9.559
223,17.755,9.5638
224,17.833,9.5662
225,17.901,9.5719
226,17.957,9.5723
227,18.02,9.5656
228,18.101,9.5576
229,18.15,9.5672
230,18.228,9.5631
231,18.284,9.5678
232,18.334,9.5684
233,18.396,9.5686
234,18.449,9.5639
235,18.502,9.5611
236,18.546,9.5575
237,18.58,9.5692
238,18.63,9.5674
239,18.674,9.5725
240,18.714,9.5649
241,18.745,9.5637
242,18.798,9.5642
243,18.842,9.5688
244,18.873,9.5707
245,18.929,9.5576
246,18.948,9.5608
247,18.988,9.5631
248,19.023,9.5648
249,19.044,9.5691
250,19.066,9.5713
251,19.141,9.5489
252,19.163,9.551
253,19.197,9.5551
254,19.203,9.5657
255,19.228,9.5665
256,19.244,9.5723
257,19.287,9.5718
258,19.322,9.562
259,19.365,9.5557
260,19.415,9.559
261,19.477,9.5605
262,19.524,9.5666
263,19.552,9.5656
264,19.583,9.5594
265,19.649,9.5631
266,19.714,9.5573
267,19.767,9.5627
268,19.811,9.5581
269,19.876,9.5647
270,19.926,9.5607
271,19.985,9.5597
272,20.007,9.5586
273,20.044,9.5714
274,20.066,9.5618
275,20.113,9.5668
276,20.135,9.5614
277,20.169,9.5591
278,20.225,9.56
279,20.272,9.5661
280,20.318,9.5588
281,20.39,9.5534
282,20.43,9.5502
283,20.493,9.5543
284,20.518,9.5563
285,20.568,9.5626
286,20.614,9.5644
287,20.689,9.5606
288,20.742,9.5509
289,20.817,9.5536
290,20.854,9.5566
291,20.938,9.5616
292,20.982,9.5637
293,21.06,9.5593
294,21.094,9.5491
295,21.162,9.5518
296,21.24,9.5525
297,21.265,9.5654
298,21.324,9.5653
299,21.387,9.5619
300,21.458,9.5512
301,21.511,9.5474
302,21.571,9.5561
303,21.614,9.561
304,21.658,9.559
305,21.714,9.5602
306,21.742,9.5549
307,21.77,9.5591
308,21.817,9.5617
309,21.857,9.5499
310,21.91,9.5587
311,21.963,9.5521
312,22.0,9.554
313,22.05,9.5495
314,22.094,9.5569
315,22.128,9.5618
316,22.187,9.5651
317,22.237,9.5544
318,22.306,9.5508
319,22.384,9.5382
320,22.449,9.5568
321,22.486,9.5548
322,22.549,9.5499
323,22.589,9.5551
324,22.63,9.5586
325,22.686,9.5533
326,22.739,9.5559
327,22.785,9.5597
328,22.869,9.5642
329,22.929,9.558
330,23.0,9.5448
331,23.047,9.5458
332,23.106,9.5512
333,23.134,9.562
334,23.187,9.5593
335,23.206,9.5553
336,23.287,9.5469
337,23.33,9.5504
338,23.377,9.5512
339,23.439,9.5552
340,23.502,9.552
341,23.564,9.5549
342,23.598,9.5457
343,23.667,9.5495
344,23.71,9.5528
345,23.77,9.552
346,23.807,9.5552
347,23.872,9.5632
348,23.913,9.5487
349,24.006,9.542
350,24.028,9.5516
351,24.078,9.5517
352,24.087,9.5571
353,24.156,9.5482
354,24.203,9.5379
