,V,I
0,-0.23985,10.118
1,-0.24919,10.115
2,-0.21493,10.109
3,-0.23985,10.108
4,-0.2305,10.107
5,-0.21804,10.101
6,-0.22116,10.109
7,-0.21493,10.105
8,-0.21804,10.099
9,-0.17132,10.107
10,-0.19624,10.118
11,-0.18378,10.116
12,-0.17755,10.112
13,-0.15886,10.107
14,-0.15263,10.096
15,-0.14328,10.091
16,-0.13394,10.094
17,-0.13705,10.102
18,-0.12771,10.105
19,-0.090331,10.109
20,-0.087217,10.1
21,-0.065412,10.108
22,-0.043608,10.099
23,-0.028034,10.1
24,-0.018689,10.086
25,-0.015574,10.085
26,0.0062298,10.092
27,0.0,10.107
28,0.015574,10.107
29,0.043608,10.101
30,0.077872,10.095
31,0.056068,10.1
32,0.077872,10.096
33,0.10279,10.093
34,0.10279,10.095
35,0.1246,10.093
36,0.18378,10.099
37,0.18378,10.098
38,0.19001,10.091
39,0.21181,10.094
40,0.22427,10.093
41,0.25542,10.083
42,0.25542,10.101
43,0.26788,10.103
44,0.27099,10.101
45,0.33018,10.082
46,0.33952,10.092
47,0.36444,10.093
48,0.3987,10.094
49,0.43297,10.095
50,0.45789,10.091
51,0.47969,10.091
52,0.49838,10.092
53,0.53264,10.089
54,0.54199,10.093
55,0.5856,10.093
56,0.62298,10.097
57,0.66347,10.092
58,0.71954,10.084
59,0.72577,10.098
60,0.80052,10.09
61,0.81921,10.098
62,0.89708,10.083
63,0.89708,10.091
64,0.95627,10.094
65,1.003,10.086
66,1.0373,10.088
67,1.0964,10.093
68,1.1494,10.096
69,1.2117,10.086
70,1.2709,10.09
71,1.3114,10.09
72,1.383,10.092
73,1.4328,10.087
74,1.4796,10.086
75,1.5263,10.082
76,1.5886,10.092
77,1.6571,10.091
78,1.7163,10.1
79,1.7848,10.086
80,1.8315,10.097
81,1.925,10.094
82,2.0029,10.083
83,2.0776,10.085
84,2.1493,10.086
85,2.2334,10.093
86,2.3206,10.091
87,2.414,10.078
88,2.4857,10.088
89,2.5698,10.086
90,2.657,10.089
91,2.7567,10.099
92,2.8626,10.094
93,2.9498,10.086
94,3.0962,10.073
95,3.1554,10.092
96,3.2769,10.08
97,3.4014,10.088
98,3.498,10.091
99,3.5977,10.091
100,3.7192,10.086
101,3.8406,10.083
102,3.9279,10.091
103,4.0462,10.086
104,4.1957,10.092
105,4.2923,10.088
106,4.4449,10.09
107,4.5944,10.086
108,4.7408,10.079
109,4.8717,10.077
110,4.9963,10.078
111,5.1084,10.086
112,5.2268,10.084
113,5.3732,10.074
114,5.4791,10.092
115,5.6037,10.087
116,5.7251,10.087
117,5.8809,10.089
118,6.0522,10.078
119,6.1893,10.082
120,6.3232,10.08
121,6.4821,10.085
122,6.5848,10.09
123,6.7437,10.083
124,6.8995,10.082
125,7.0521,10.077
126,7.1985,10.075
127,7.3573,10.078
128,7.5131,10.086
129,7.6595,10.084
130,7.8557,10.076
131,7.9834,10.085
132,8.1454,10.081
133,8.2949,10.081
134,8.4756,10.076
135,8.6002,10.079
136,8.7902,10.074
137,8.9428,10.077
138,9.1141,10.085
139,9.2854,10.081
140,9.4973,10.082
141,9.6686,10.076
142,9.8461,10.065
143,10.017,10.077
144,10.176,10.075
145,10.338,10.078
146,10.488,10.076
147,10.662,10.077
148,10.806,10.091
149,11.008,10.074
150,11.148,10.079
151,11.301,10.076
152,11.46,10.068
153,11.631,10.074
154,11.784,10.074
155,11.955,10.078
156,12.086,10.072
157,12.266,10.064
158,12.394,10.065
159,12.544,10.067
160,12.668,10.079
161,12.811,10.067
162,12.93,10.076
163,13.051,10.071
164,13.232,10.064
165,13.347,10.069
166,13.519,10.062
167,13.646,10.069
168,13.799,10.064
169,13.923,10.071
170,14.045,10.069
171,14.163,10.076
172,14.282,10.071
173,14.416,10.06
174,14.534,10.058
175,14.627,10.065
176,14.761,10.073
177,14.87,10.072
178,14.998,10.068
179,15.135,10.069
180,15.257,10.071
181,15.397,10.063
182,15.49,10.063
183,15.577,10.063
184,15.68,10.068
185,15.802,10.059
186,15.933,10.063
187,16.045,10.07
188,16.191,10.064
189,16.334,10.057
190,16.44,10.054
191,16.549,10.06
192,16.649,10.065
193,16.742,10.068
194,16.839,10.052
195,16.945,10.054
196,17.029,10.069
197,17.116,10.064
198,17.235,10.067
199,17.316,10.064
200,17.409,10.063
201,17.534,10.062
202,17.627,10.061
203,17.717,10.062
204,17.802,10.061
205,17.901,10.056
206,17.985,10.057
207,18.06,10.055
208,18.157,10.068
209,18.247,10.062
210,18.356,10.067
211,18.443,10.064
212,18.574,10.06
213,18.686,10.056
214,18.77,10.054
215,18.882,10.059
216,18.979,10.064
217,19.057,10.065
218,19.16,10.06
219,19.25,10.055
220,19.35,10.056
221,19.427,10.051
222,19.543,10.065
223,19.617,10.065
224,19.705,10.05
225,19.82,10.06
226,19.923,10.06
227,20.029,10.058
228,20.141,10.054
229,20.24,10.057
230,20.3,10.051
231,20.396,10.044
232,20.44,10.063
233,20.499,10.061
234,20.571,10.064
235,20.655,10.056
236,20.73,10.054
237,20.823,10.051
238,20.895,10.053
239,20.938,10.066
240,21.004,10.059
241,21.072,10.057
242,21.175,10.05
243,21.25,10.048
244,21.328,10.047
245,21.393,10.043
246,21.44,10.047
247,21.49,10.06
248,21.564,10.055
249,21.648,10.054
250,21.689,10.053
251,21.739,10.057
252,21.804,10.049
253,21.854,10.045
254,21.907,10.051
255,21.941,10.057
256,22.01,10.052
257,22.078,10.054
258,22.156,10.05
259,22.215,10.06
260,22.284,10.054
261,22.365,10.043
262,22.436,10.048
263,22.511,10.049
264,22.539,10.053
265,22.605,10.053
266,22.661,10.048
267,22.704,10.052
268,22.776,10.05
269,22.823,10.048
270,22.869,10.048
271,22.935,10.052
272,22.997,10.05
273,23.066,10.042
274,23.144,10.039
275,23.193,10.05
276,23.231,10.048
277,23.293,10.051
278,23.337,10.043
279,23.362,10.045
280,23.415,10.051
281,23.427,10.054
282,23.452,10.053
283,23.514,10.048
284,23.567,10.054
285,23.611,10.045
286,23.673,10.04
287,23.717,10.048
288,23.754,10.049
289,23.807,10.048
290,23.866,10.044
291,23.879,10.045
292,23.925,10.034
293,23.95,10.038
294,23.963,10.047
295,23.978,10.04
296,24.013,10.043
297,24.062,10.04
298,24.112,10.03
299,24.14,10.038
300,24.162,10.037
301,24.137,10.045
302,24.122,10.045
303,24.122,10.046
304,24.112,10.047
305,24.159,10.038
306,24.165,10.035
307,24.196,10.036
308,24.206,10.039
309,24.224,10.031
310,24.212,10.043
311,24.196,10.049
312,24.187,10.043
313,24.178,10.039
314,24.193,10.039
315,24.168,10.04
316,24.178,10.039
317,24.178,10.043
318,24.143,10.047
319,24.156,10.043
320,24.187,10.044
321,24.171,10.047
322,24.193,10.035
323,24.184,10.037
324,24.199,10.041
325,24.193,10.037
326,24.246,10.034
327,24.24,10.049
328,24.252,10.042
329,24.293,10.033
330,24.305,10.038
331,24.302,10.041
332,24.327,10.038
333,24.352,10.039
334,24.361,10.037
335,24.371,10.032
336,24.361,10.04
337,24.386,10.042
338,24.361,10.039
339,24.396,10.037
340,24.393,10.037
341,24.411,10.035
342,24.402,10.043
343,24.418,10.034
344,24.433,10.039
345,24.464,10.031
346,24.495,10.035
347,24.523,10.037
348,24.539,10.037
349,24.539,10.04
350,24.561,10.029
351,24.523,10.043
352,24.514,10.046
353,24.533,10.04
354,24.545,10.035
355,24.558,10.03
356,24.604,10.032
357,24.604,10.035
358,24.626,10.039
359,24.611,10.046
360,24.66,10.035
361,24.673,10.034
362,24.704,10.029
363,24.695,10.032
364,24.698,10.036
365,24.72,10.026
366,24.72,10.038
367,24.745,10.033
368,24.782,10.035
369,24.782,10.034
370,24.788,10.044
371,24.807,10.037
372,24.826,10.032
373,24.822,10.037
374,24.832,10.031
375,24.869,10.038
376,24.875,10.039
377,24.96,10.021
378,24.988,10.03
379,25.044,10.028
380,25.047,10.027
381,25.09,10.029
382,25.121,10.034
383,25.115,10.038
384,25.143,10.031
385,25.156,10.031
386,25.143,10.03
387,25.171,10.033
388,25.19,10.038
389,25.202,10.036
390,25.231,10.03
391,25.249,10.028
392,25.28,10.029
393,25.305,10.025
394,25.336,10.026
395,25.315,10.046
396,25.349,10.037
397,25.358,10.031
398,25.377,10.034
399,25.377,10.032
400,25.386,10.04
401,25.408,10.027
402,25.449,10.029
403,25.439,10.028
404,25.477,10.024
405,25.48,10.032
406,25.495,10.031
407,25.508,10.036
408,25.554,10.034
409,25.595,10.034
410,25.617,10.023
411,25.704,10.02
412,25.692,10.03
413,25.726,10.024
414,25.76,10.024
415,25.779,10.028
416,25.807,10.033
417,25.866,10.021
418,25.906,10.025
419,25.916,10.031
420,25.922,10.03
421,25.95,10.032
422,25.959,10.026
423,25.978,10.029
424,26.025,10.028
425,26.056,10.025
426,26.062,10.028
427,26.096,10.023
428,26.159,10.024
429,26.162,10.027
430,26.19,10.028
431,26.187,10.034
432,26.218,10.029
433,26.24,10.025
434,26.277,10.023
435,26.308,10.019
436,26.333,10.025
437,26.346,10.024
438,26.371,10.032
439,26.411,10.027
440,26.433,10.026
441,26.442,10.025
442,26.458,10.026
443,26.47,10.028
444,26.473,10.03
445,26.52,10.029
446,26.551,10.029
447,26.598,10.025
448,26.626,10.025
449,26.673,10.018
450,26.704,10.022
451,26.723,10.022
452,26.732,10.027
453,26.754,10.029
454,26.782,10.024
455,26.794,10.028
456,26.838,10.024
457,26.875,10.023
458,26.909,10.021
459,26.947,10.024
