,V,I
0,-0.23673,9.1574
1,-0.24608,9.151
2,-0.22739,9.1409
3,-0.22427,9.1505
4,-0.2087,9.1569
5,-0.21804,9.1622
6,-0.2087,9.1574
7,-0.18378,9.1622
8,-0.20558,9.1642
9,-0.15574,9.1558
10,-0.17132,9.1533
11,-0.15263,9.1488
12,-0.17132,9.147
13,-0.1464,9.151
14,-0.14017,9.1461
15,-0.14328,9.1447
16,-0.10902,9.1475
17,-0.11214,9.1667
18,-0.11525,9.1607
19,-0.099676,9.1634
20,-0.096561,9.1624
21,-0.074757,9.1498
22,-0.065412,9.146
23,-0.059183,9.143
24,-0.062298,9.1459
25,-0.037379,9.1467
26,-0.034264,9.1479
27,-0.018689,9.1485
28,0.0062298,9.1504
29,0.0093446,9.1565
30,0.024919,9.1528
31,0.040493,9.144
32,0.018689,9.1539
33,0.043608,9.1443
34,0.071642,9.1549
35,0.077872,9.1528
36,0.087217,9.1496
37,0.12148,9.1463
38,0.14328,9.1356
39,0.13394,9.1437
40,0.1464,9.1586
41,0.15886,9.1608
42,0.19001,9.1429
43,0.21493,9.148
44,0.23673,9.1546
45,0.25542,9.1481
46,0.27099,9.1446
47,0.28968,9.14
48,0.30837,9.1488
49,0.35821,9.1486
50,0.3769,9.1473
51,0.3769,9.1496
52,0.3987,9.1477
53,0.41739,9.139
54,0.461,9.1374
55,0.46412,9.1452
56,0.48592,9.1552
57,0.5233,9.1491
58,0.53887,9.1534
59,0.57002,9.1424
60,0.59183,9.1407
61,0.60429,9.1403
62,0.61363,9.1385
63,0.63855,9.146
64,0.69462,9.152
65,0.70708,9.1464
66,0.74446,9.1469
67,0.76937,9.1454
68,0.80364,9.1404
69,0.8161,9.1441
70,0.86282,9.1463
71,0.88151,9.144
72,0.9002,9.1413
73,0.93758,9.1404
74,0.95315,9.1432
75,0.99053,9.1441
76,1.0248,9.1411
77,1.0559,9.1498
78,1.0964,9.1411
79,1.1432,9.1413
80,1.1525,9.1509
81,1.1712,9.144
82,1.2179,9.1337
83,1.2273,9.1377
84,1.2553,9.1437
85,1.3176,9.1449
86,1.3581,9.1435
87,1.3519,9.1457
88,1.411,9.1418
89,1.464,9.1461
90,1.4858,9.1407
91,1.5201,9.1376
92,1.5606,9.1448
93,1.5792,9.142
94,1.6322,9.1317
95,1.6633,9.1408
96,1.6976,9.1396
97,1.7474,9.1354
98,1.7848,9.1308
99,1.8253,9.1369
100,1.8502,9.1427
101,1.8907,9.1466
102,1.9156,9.1461
103,1.9437,9.142
104,1.9935,9.1343
105,2.0434,9.1375
106,2.0901,9.1342
107,2.1243,9.1349
108,2.1493,9.1399
109,2.196,9.1428
110,2.2116,9.1372
111,2.2988,9.1255
112,2.3144,9.1343
113,2.3486,9.1364
114,2.3735,9.1349
115,2.4109,9.1465
116,2.4514,9.1518
117,2.467,9.1434
118,2.5604,9.1343
119,2.5822,9.1298
120,2.6134,9.1299
121,2.6663,9.1327
122,2.7006,9.1291
123,2.7131,9.1349
124,2.7785,9.1342
125,2.8252,9.145
126,2.8377,9.1357
127,2.8781,9.1377
128,2.9342,9.1467
129,2.9716,9.1401
130,2.9996,9.1288
131,3.0463,9.1302
132,3.0713,9.1352
133,3.146,9.1275
134,3.1803,9.1286
135,3.2301,9.1307
136,3.2519,9.1315
137,3.3018,9.1352
138,3.3236,9.1398
139,3.3859,9.1387
140,3.4326,9.1439
141,3.4637,9.1381
142,3.5292,9.1295
143,3.5572,9.1214
144,3.5915,9.1263
145,3.6538,9.126
146,3.6942,9.13
147,3.7285,9.1411
148,3.769,9.1391
149,3.8251,9.1386
150,3.8531,9.1293
151,3.9029,9.1281
152,3.9403,9.1397
153,3.959,9.1324
154,4.0213,9.1292
155,4.0711,9.1303
156,4.1085,9.1382
157,4.1584,9.1288
158,4.1926,9.1237
159,4.2393,9.1302
160,4.2705,9.1366
161,4.3577,9.1404
162,4.3795,9.1335
163,4.4418,9.1268
164,4.4917,9.1303
165,4.529,9.1257
166,4.582,9.1329
167,4.6225,9.131
168,4.6754,9.134
169,4.719,9.1325
170,4.7689,9.1278
171,4.8031,9.1244
172,4.8499,9.1308
173,4.9059,9.1377
174,4.9651,9.1314
175,5.0181,9.1349
176,5.0866,9.1375
177,5.124,9.1227
178,5.1863,9.131
179,5.2205,9.125
180,5.2766,9.1255
181,5.314,9.1317
182,5.3514,9.1338
183,5.4043,9.1332
184,5.4791,9.1268
185,5.5351,9.1299
186,5.5912,9.1246
187,5.6628,9.1239
188,5.7127,9.133
189,5.7438,9.1254
190,5.8092,9.1266
191,5.8747,9.1285
192,5.884,9.1341
193,5.9463,9.1297
194,5.9961,9.1185
195,6.0491,9.1315
196,6.1083,9.128
197,6.1955,9.1366
198,6.2017,9.133
199,6.2609,9.1243
200,6.3232,9.1288
201,6.373,9.1277
202,6.4353,9.1256
203,6.4727,9.1164
204,6.5257,9.1312
205,6.5475,9.1379
206,6.6534,9.119
207,6.6876,9.135
208,6.7624,9.1255
209,6.8278,9.1284
210,6.8963,9.1252
211,6.9462,9.1245
212,6.9742,9.1297
213,7.0552,9.1282
214,7.0895,9.1315
215,7.158,9.1276
216,7.2141,9.1295
217,7.2888,9.1248
218,7.3418,9.1148
219,7.3823,9.1263
220,7.4352,9.1342
221,7.5006,9.1346
222,7.538,9.126
223,7.6221,9.123
224,7.6564,9.1284
225,7.7031,9.1293
226,7.7529,9.1199
227,7.8028,9.1345
228,7.8557,9.1295
229,7.9087,9.1273
230,7.999,9.119
231,8.0582,9.1208
232,8.1174,9.1159
233,8.1766,9.1315
234,8.2077,9.1259
235,8.2638,9.1282
236,8.3416,9.1328
237,8.3915,9.1336
238,8.4351,9.1271
239,8.488,9.119
240,8.5535,9.1295
241,8.5971,9.1196
242,8.6687,9.1173
243,8.7185,9.1248
244,8.7435,9.1245
245,8.8151,9.1312
246,8.8494,9.1273
247,8.9148,9.1284
248,8.9272,9.1362
249,8.9895,9.1261
250,9.03,9.13
251,9.1204,9.122
252,9.1546,9.1236
253,9.2169,9.1166
254,9.2917,9.1122
