,V,I
0,-0.24608,9.5388
1,-0.22116,9.5397
2,-0.22739,9.5376
3,-0.21181,9.5292
4,-0.18066,9.5363
5,-0.17132,9.5356
6,-0.15886,9.5395
7,-0.15574,9.5369
8,-0.12148,9.5295
9,-0.12771,9.5389
10,-0.093446,9.521
11,-0.087217,9.5356
12,-0.071642,9.5309
13,-0.052953,9.5326
14,-0.059183,9.5356
15,-0.056068,9.5333
16,-0.021804,9.5288
17,-0.0031149,9.5323
18,0.018689,9.5397
19,0.021804,9.5339
20,0.043608,9.5288
21,0.046723,9.5287
22,0.068527,9.522
23,0.090331,9.526
24,0.090331,9.5285
25,0.11837,9.5192
26,0.11214,9.5286
27,0.1246,9.5282
28,0.14951,9.5317
29,0.1682,9.524
30,0.21804,9.5289
31,0.21181,9.5394
32,0.21804,9.5282
33,0.25853,9.5236
34,0.25853,9.5245
35,0.28345,9.5239
36,0.33018,9.518
37,0.35198,9.5217
38,0.34264,9.5287
39,0.38001,9.5266
40,0.41428,9.5397
41,0.42985,9.535
42,0.47346,9.5268
43,0.53887,9.5365
44,0.55133,9.524
45,0.58248,9.5152
46,0.64789,9.5139
47,0.68216,9.5256
48,0.72888,9.5205
49,0.78183,9.5143
50,0.84102,9.5237
51,0.85348,9.5269
52,0.91577,9.5207
53,0.96561,9.5198
54,0.99365,9.5293
55,1.0404,9.5292
56,1.0933,9.5211
57,1.1525,9.5197
58,1.1837,9.5163
59,1.2491,9.5186
60,1.3114,9.525
61,1.3456,9.5117
62,1.3861,9.5157
63,1.4422,9.5245
64,1.492,9.5244
65,1.5263,9.5227
66,1.573,9.5238
67,1.6291,9.5266
68,1.6633,9.5231
69,1.7506,9.5205
70,1.816,9.5145
71,1.8658,9.5189
72,1.953,9.5237
73,1.9935,9.519
74,2.0652,9.5136
75,2.1306,9.5093
76,2.2053,9.5207
77,2.2925,9.5229
78,2.3611,9.5183
79,2.4265,9.524
80,2.4919,9.5215
81,2.5635,9.5071
82,2.6539,9.5066
83,2.7193,9.52
84,2.8221,9.5114
85,2.8968,9.5102
86,2.9685,9.5175
87,3.0214,9.5162
88,3.1305,9.5158
89,3.2332,9.5122
90,3.3049,9.5187
91,3.3828,9.5168
92,3.4637,9.5148
93,3.5074,9.5112
94,3.5915,9.5011
95,3.6911,9.5077
96,3.7534,9.52
97,3.8375,9.5065
98,3.9216,9.5068
99,3.9933,9.5091
100,4.0525,9.5207
101,4.1521,9.5085
102,4.2238,9.5177
103,4.2954,9.5178
104,4.3826,9.5094
105,4.4698,9.5102
106,4.529,9.5065
107,4.61,9.5099
108,4.691,9.5105
109,4.7813,9.51
110,4.8405,9.5163
111,4.962,9.5109
112,5.0648,9.5138
113,5.1395,9.5117
114,5.2423,9.5109
115,5.3358,9.5152
116,5.4448,9.4998
