,V,I
0,-0.23985,9.6199
1,-0.24919,9.5987
2,-0.23362,9.6001
3,-0.23362,9.6009
4,-0.20247,9.6049
5,-0.23362,9.6112
6,-0.2087,9.6011
7,-0.18689,9.5944
8,-0.20247,9.6057
9,-0.19935,9.6009
10,-0.18066,9.6012
11,-0.15263,9.6028
12,-0.15886,9.5999
13,-0.15886,9.5956
14,-0.16197,9.6021
15,-0.17132,9.6055
16,-0.14951,9.6022
17,-0.13705,9.5998
18,-0.13705,9.6004
19,-0.12771,9.5857
20,-0.11214,9.5981
21,-0.10902,9.6055
22,-0.090331,9.6071
23,-0.096561,9.5994
24,-0.062298,9.5979
25,-0.046723,9.5879
26,-0.031149,9.5932
27,-0.034264,9.59
28,-0.018689,9.6018
29,-0.0031149,9.6025
30,0.018689,9.5967
31,0.034264,9.5933
32,0.043608,9.5836
33,0.068527,9.5883
34,0.071642,9.5971
35,0.077872,9.6053
36,0.087217,9.5936
37,0.13082,9.586
38,0.15574,9.5806
39,0.1464,9.5909
40,0.18066,9.5952
41,0.18066,9.6011
42,0.20558,9.5898
43,0.22116,9.5883
44,0.22739,9.5904
45,0.24919,9.5863
46,0.28968,9.5843
47,0.31149,9.5943
48,0.33018,9.5897
49,0.36444,9.5875
50,0.36133,9.5866
51,0.42051,9.5868
52,0.44543,9.5934
53,0.48281,9.5911
54,0.50461,9.5843
55,0.55756,9.5759
56,0.56068,9.586
57,0.58871,9.5929
58,0.61363,9.6001
59,0.63855,9.5962
60,0.67593,9.5834
61,0.72577,9.5789
62,0.76003,9.5805
63,0.79118,9.5864
64,0.83479,9.5871
65,0.85971,9.5872
66,0.88151,9.589
67,0.92823,9.5824
68,0.95938,9.5808
69,1.0123,9.5818
70,1.0404,9.5928
71,1.0684,9.5957
72,1.1214,9.5903
73,1.14,9.5865
74,1.2055,9.5807
75,1.2522,9.5718
76,1.2989,9.5874
77,1.3301,9.5793
78,1.4079,9.5789
79,1.436,9.5763
80,1.4827,9.5814
81,1.5263,9.5808
82,1.5917,9.5919
83,1.6322,9.5925
84,1.6976,9.5906
85,1.7474,9.5752
86,1.8004,9.5774
87,1.8502,9.5783
88,1.9063,9.5951
89,1.9468,9.5928
90,2.0247,9.5811
91,2.0745,9.5772
92,2.1524,9.5801
93,2.1835,9.5766
94,2.2489,9.5804
95,2.3081,9.5756
96,2.3891,9.5767
97,2.4265,9.5757
98,2.495,9.5711
99,2.5262,9.5823
100,2.5916,9.5825
101,2.6352,9.5855
102,2.6975,9.5831
103,2.7442,9.5798
104,2.8252,9.5674
105,2.8906,9.5705
106,2.9529,9.5779
107,2.9996,9.5848
108,3.0463,9.5825
109,3.1273,9.5709
110,3.1803,9.5748
111,3.2519,9.578
112,3.3298,9.5766
113,3.3983,9.5697
114,3.4793,9.5739
115,3.5447,9.5719
