,V,I
0,-0.23985,10.108
1,-0.24919,10.115
2,-0.24608,10.114
3,-0.23673,10.113
4,-0.2305,10.114
5,-0.22739,10.108
6,-0.21493,10.118
7,-0.22116,10.107
8,-0.21493,10.107
9,-0.19312,10.114
10,-0.19001,10.118
11,-0.18689,10.112
12,-0.17443,10.111
13,-0.17755,10.117
14,-0.19624,10.111
15,-0.1464,10.105
16,-0.14017,10.104
17,-0.15263,10.108
18,-0.12148,10.105
19,-0.11525,10.101
20,-0.10591,10.11
21,-0.090331,10.099
22,-0.068527,10.101
23,-0.071642,10.109
24,-0.056068,10.102
25,-0.056068,10.108
26,-0.034264,10.104
27,-0.024919,10.094
28,0.0093446,10.098
29,0.015574,10.102
30,0.034264,10.106
31,0.043608,10.096
32,0.059183,10.101
33,0.056068,10.1
34,0.084102,10.107
35,0.10591,10.105
36,0.10902,10.094
37,0.12148,10.098
38,0.15263,10.096
39,0.17443,10.091
40,0.18378,10.1
41,0.20247,10.101
42,0.22116,10.098
43,0.25231,10.09
44,0.28345,10.095
45,0.29903,10.097
46,0.3146,10.095
47,0.3769,10.09
48,0.36444,10.093
49,0.38624,10.096
50,0.44231,10.091
51,0.44231,10.095
52,0.45789,10.09
53,0.44231,10.098
54,0.47658,10.099
55,0.48592,10.098
56,0.53264,10.097
57,0.57625,10.104
58,0.58871,10.099
59,0.64166,10.097
60,0.68216,10.081
61,0.72888,10.091
62,0.75692,10.092
63,0.79429,10.091
64,0.85348,10.094
65,0.85971,10.092
66,0.91577,10.093
67,0.97807,10.083
68,1.0279,10.087
69,1.0715,10.092
70,1.1182,10.095
71,1.1805,10.094
72,1.2304,10.096
73,1.2615,10.086
74,1.3269,10.093
75,1.3612,10.088
76,1.4079,10.086
77,1.4546,10.083
78,1.5574,10.087
79,1.601,10.089
80,1.6665,10.088
81,1.7568,10.091
82,1.7942,10.092
83,1.8658,10.082
84,1.925,10.077
85,1.9655,10.082
86,2.0122,10.089
87,2.0745,10.085
88,2.1524,10.094
89,2.1866,10.089
90,2.2739,10.089
91,2.3517,10.087
92,2.4109,10.085
93,2.4639,10.085
94,2.5449,10.083
95,2.6103,10.089
96,2.6726,10.081
97,2.7442,10.091
98,2.847,10.088
99,2.9218,10.079
100,3.0027,10.082
101,3.0931,10.087
102,3.1616,10.09
103,3.2675,10.08
104,3.3454,10.081
105,3.4544,10.082
106,3.5323,10.08
107,3.6382,10.08
108,3.7254,10.083
109,3.8095,10.084
110,3.9372,10.077
111,4.0182,10.085
112,4.1116,10.081
113,4.202,10.083
114,4.2892,10.083
115,4.392,10.079
116,4.4948,10.075
117,4.5851,10.077
118,4.6848,10.083
119,4.7938,10.087
120,4.9153,10.075
121,4.9713,10.074
122,5.0835,10.071
123,5.1832,10.075
124,5.2548,10.079
125,5.3358,10.076
126,5.4386,10.078
127,5.5507,10.077
128,5.6504,10.077
129,5.7563,10.08
130,5.856,10.087
131,5.9525,10.079
132,6.0834,10.072
133,6.1737,10.081
134,6.2796,10.077
135,6.3886,10.072
136,6.4852,10.075
137,6.5786,10.075
138,6.6939,10.072
139,6.8247,10.074
140,6.9368,10.079
141,7.0614,10.072
142,7.1736,10.072
143,7.2826,10.068
144,7.3823,10.068
145,7.4975,10.072
146,7.6034,10.068
147,7.7124,10.071
148,7.7997,10.082
149,7.9336,10.08
150,8.0395,10.079
151,8.1828,10.077
152,8.3105,10.069
153,8.4351,10.07
154,8.5628,10.064
155,8.6843,10.064
156,8.7871,10.058
157,8.8899,10.064
158,8.9646,10.065
159,9.0518,10.068
160,9.164,10.067
161,9.2325,10.067
162,9.3633,10.059
163,9.4225,10.063
164,9.5159,10.064
165,9.5938,10.069
166,9.706,10.054
167,9.7932,10.059
168,9.8586,10.063
169,9.9302,10.07
170,10.005,10.07
171,10.08,10.064
172,10.161,10.058
173,10.235,10.055
174,10.32,10.064
175,10.373,10.056
176,10.463,10.062
177,10.531,10.062
178,10.594,10.061
179,10.668,10.058
180,10.706,10.062
181,10.774,10.07
182,10.865,10.059
183,10.964,10.047
184,10.996,10.051
185,11.07,10.056
186,11.161,10.057
187,11.217,10.057
188,11.298,10.053
189,11.394,10.062
190,11.435,10.062
191,11.519,10.063
192,11.55,10.06
193,11.609,10.062
194,11.662,10.054
195,11.749,10.057
196,11.821,10.058
197,11.849,10.053
198,11.93,10.054
199,11.983,10.056
200,12.045,10.051
201,12.083,10.058
202,12.132,10.063
203,12.17,10.06
204,12.235,10.047
205,12.282,10.056
206,12.344,10.056
207,12.4,10.049
208,12.488,10.05
209,12.522,10.057
210,12.572,10.063
211,12.653,10.052
212,12.702,10.063
213,12.771,10.052
214,12.815,10.046
215,12.877,10.045
216,12.905,10.052
217,12.942,10.047
218,12.992,10.051
219,13.001,10.055
220,13.036,10.059
221,13.073,10.057
222,13.148,10.055
223,13.207,10.048
224,13.266,10.045
225,13.357,10.055
226,13.388,10.05
227,13.475,10.053
228,13.537,10.043
229,13.59,10.05
230,13.653,10.049
231,13.699,10.05
232,13.74,10.05
233,13.777,10.052
234,13.821,10.052
235,13.88,10.048
236,13.939,10.049
237,14.004,10.052
238,14.051,10.048
239,14.11,10.045
240,14.163,10.04
241,14.182,10.051
242,14.244,10.044
243,14.279,10.051
244,14.353,10.05
245,14.388,10.042
246,14.465,10.038
247,14.512,10.034
248,14.512,10.044
249,14.559,10.048
250,14.581,10.05
251,14.599,10.045
252,14.624,10.049
253,14.637,10.054
254,14.677,10.05
255,14.718,10.038
256,14.752,10.045
257,14.786,10.048
258,14.836,10.053
259,14.911,10.04
260,14.936,10.046
261,14.986,10.044
262,15.023,10.044
263,15.057,10.049
264,15.11,10.047
265,15.157,10.047
266,15.226,10.047
267,15.322,10.037
268,15.363,10.042
269,15.406,10.045
270,15.475,10.039
271,15.525,10.044
272,15.562,10.044
273,15.602,10.045
274,15.646,10.051
275,15.683,10.052
276,15.733,10.033
277,15.799,10.041
278,15.855,10.044
279,15.901,10.039
280,15.954,10.041
281,15.998,10.044
282,16.032,10.046
283,16.104,10.036
284,16.188,10.036
285,16.204,10.048
286,16.278,10.037
287,16.338,10.04
288,16.375,10.033
289,16.394,10.038
290,16.443,10.04
291,16.465,10.047
292,16.456,10.044
293,16.512,10.038
294,16.549,10.05
295,16.58,10.048
296,16.661,10.046
297,16.727,10.047
298,16.805,10.039
299,16.876,10.035
300,16.948,10.036
301,17.02,10.038
302,17.051,10.037
303,17.126,10.033
304,17.169,10.041
305,17.21,10.041
306,17.306,10.04
307,17.365,10.037
308,17.434,10.036
309,17.474,10.034
310,17.527,10.037
311,17.571,10.046
312,17.621,10.038
313,17.683,10.044
314,17.739,10.041
315,17.814,10.038
316,17.876,10.039
317,17.939,10.034
318,18.001,10.032
319,18.054,10.031
320,18.088,10.04
321,18.147,10.032
322,18.191,10.028
323,18.222,10.029
324,18.228,10.032
325,18.263,10.039
326,18.294,10.039
327,18.325,10.035
328,18.393,10.037
329,18.412,10.037
330,18.459,10.03
331,18.487,10.034
332,18.518,10.03
333,18.543,10.036
334,18.574,10.034
335,18.646,10.036
336,18.649,10.036
337,18.68,10.039
338,18.733,10.034
339,18.758,10.03
340,18.808,10.031
341,18.795,10.035
342,18.845,10.039
343,18.864,10.028
344,18.895,10.026
345,18.935,10.038
346,18.97,10.037
347,19.013,10.037
348,19.063,10.033
349,19.1,10.038
350,19.153,10.038
351,19.197,10.03
352,19.262,10.032
353,19.272,10.03
354,19.306,10.029
355,19.35,10.027
356,19.378,10.038
357,19.443,10.039
358,19.471,10.033
359,19.552,10.027
360,19.565,10.024
361,19.608,10.025
362,19.636,10.026
363,19.649,10.028
364,19.649,10.031
365,19.649,10.028
366,19.683,10.037
367,19.733,10.041
368,19.792,10.031
369,19.885,10.027
370,19.904,10.028
371,19.935,10.036
372,19.982,10.026
373,19.998,10.04
374,20.044,10.027
375,20.088,10.029
376,20.138,10.029
377,20.156,10.03
378,20.219,10.024
379,20.278,10.028
380,20.315,10.031
381,20.346,10.031
382,20.409,10.032
383,20.443,10.028
384,20.49,10.017
385,20.536,10.026
386,20.583,10.029
387,20.599,10.029
388,20.658,10.032
389,20.723,10.04
390,20.786,10.034
391,20.879,10.023
392,20.926,10.032
393,20.979,10.02
394,21.019,10.022
395,21.053,10.027
396,21.085,10.027
397,21.106,10.033
398,21.175,10.031
399,21.215,10.027
400,21.253,10.023
401,21.315,10.025
402,21.328,10.03
403,21.409,10.015
404,21.402,10.032
405,21.455,10.038
406,21.502,10.031
407,21.552,10.028
408,21.617,10.025
409,21.652,10.026
410,21.711,10.023
411,21.751,10.024
412,21.767,10.03
413,21.792,10.03
414,21.835,10.028
415,21.863,10.03
416,21.913,10.018
417,21.957,10.029
418,22.01,10.032
419,22.05,10.036
420,22.128,10.014
421,22.153,10.031
422,22.218,10.027
423,22.299,10.021
424,22.374,10.021
425,22.421,10.019
426,22.474,10.024
427,22.549,10.014
428,22.595,10.025
429,22.651,10.031
430,22.732,10.029
431,22.782,10.023
432,22.82,10.021
433,22.851,10.027
434,22.901,10.023
435,22.929,10.025
436,22.96,10.03
437,23.016,10.018
438,23.072,10.023
439,23.137,10.025
440,23.196,10.019
441,23.262,10.02
442,23.299,10.018
443,23.346,10.024
444,23.374,10.016
445,23.446,10.017
446,23.449,10.022
447,23.511,10.018
448,23.539,10.023
449,23.555,10.028
450,23.617,10.025
451,23.67,10.023
452,23.738,10.023
453,23.751,10.026
454,23.776,10.015
455,23.782,10.024
456,23.798,10.019
457,23.819,10.027
458,23.869,10.025
459,23.916,10.023
460,23.96,10.021
461,24.025,10.022
462,24.112,10.021
463,24.153,10.014
464,24.237,10.016
465,24.28,10.02
466,24.346,10.019
467,24.414,10.019
468,24.43,10.016
469,24.477,10.016
470,24.517,10.021
471,24.539,10.016
472,24.551,10.024
473,24.592,10.02
474,24.632,10.02
475,24.642,10.018
476,24.698,10.017
477,24.72,10.017
478,24.735,10.019
479,24.785,10.015
480,24.807,10.024
481,24.844,10.023
482,24.875,10.014
483,24.935,10.011
484,24.95,10.016
485,24.95,10.008
486,24.975,10.015
487,24.972,10.017
488,24.938,10.016
489,24.944,10.021
490,24.944,10.026
491,24.95,10.024
492,24.969,10.014
493,25.022,10.017
494,25.031,10.014
495,25.059,10.006
496,25.118,10.014
497,25.128,10.023
498,25.156,10.017
499,25.215,10.004
500,25.243,10.013
501,25.265,10.012
502,25.287,10.015
503,25.318,10.019
504,25.315,10.014
505,25.327,10.013
506,25.386,10.014
507,25.408,10.016
508,25.445,10.011
509,25.458,10.021
510,25.501,10.013
511,25.53,10.012
512,25.564,10.015
