,V,I
0,-0.24919,9.4544
1,-0.24608,9.447
2,-0.23362,9.439
3,-0.24296,9.4491
4,-0.2087,9.4519
5,-0.21804,9.4498
6,-0.19312,9.4421
7,-0.21181,9.4386
8,-0.22116,9.448
9,-0.20558,9.4525
10,-0.19312,9.4607
11,-0.19001,9.4497
12,-0.15574,9.44
13,-0.15886,9.4397
14,-0.14951,9.4483
15,-0.1464,9.455
16,-0.15263,9.4542
17,-0.14951,9.4483
18,-0.11525,9.4472
19,-0.093446,9.4369
20,-0.093446,9.4395
21,-0.10279,9.4419
22,-0.090331,9.4409
23,-0.10279,9.4434
24,-0.077872,9.4413
25,-0.068527,9.4345
26,-0.049838,9.4449
27,-0.028034,9.443
28,-0.037379,9.4472
29,-0.034264,9.4424
30,-0.031149,9.4461
31,-0.031149,9.4433
32,0.0062298,9.4403
33,0.0093446,9.436
34,0.028034,9.4416
35,0.049838,9.4376
36,0.052953,9.4445
37,0.049838,9.4362
38,0.071642,9.435
39,0.090331,9.4363
40,0.1246,9.4442
41,0.14017,9.4432
42,0.14328,9.4348
43,0.12771,9.4334
44,0.1464,9.4404
45,0.15574,9.445
46,0.15574,9.4452
47,0.18066,9.4465
48,0.2087,9.4286
49,0.21493,9.4349
50,0.23985,9.4409
51,0.24296,9.4408
52,0.24608,9.4437
53,0.27099,9.4484
54,0.29903,9.4375
55,0.32395,9.4311
56,0.33641,9.4352
57,0.33329,9.4386
58,0.35198,9.4366
59,0.37067,9.449
60,0.38936,9.4387
61,0.42051,9.4268
62,0.44543,9.4345
63,0.45166,9.4333
64,0.47035,9.4361
65,0.49527,9.4367
66,0.48281,9.4402
67,0.5233,9.437
68,0.5451,9.4331
69,0.56379,9.4399
70,0.57937,9.4362
71,0.58871,9.4349
72,0.59183,9.4387
73,0.63855,9.4285
74,0.67593,9.4268
75,0.6915,9.4403
76,0.70396,9.4354
77,0.72265,9.4408
78,0.73823,9.441
79,0.75692,9.4405
80,0.78806,9.4376
81,0.8161,9.4304
82,0.84413,9.4392
83,0.87528,9.4398
84,0.89397,9.441
