,V,I
0,-0.23673,9.5844
1,-0.23362,9.5841
2,-0.22739,9.5761
3,-0.22116,9.5797
4,-0.20558,9.5856
5,-0.2087,9.5813
6,-0.22427,9.5728
7,-0.19624,9.5688
8,-0.21181,9.5684
9,-0.17443,9.5744
10,-0.1682,9.5667
11,-0.17443,9.5763
12,-0.17443,9.5807
13,-0.15886,9.5797
14,-0.13705,9.5759
15,-0.14017,9.5802
16,-0.13394,9.5785
17,-0.12148,9.5737
18,-0.13394,9.5715
19,-0.090331,9.5669
20,-0.068527,9.5698
21,-0.056068,9.5669
22,-0.034264,9.5612
23,-0.040493,9.5736
24,-0.024919,9.575
25,-0.021804,9.5697
26,0.0,9.5643
27,0.028034,9.5682
28,0.015574,9.5755
29,0.046723,9.5704
30,0.056068,9.5671
31,0.062298,9.5617
32,0.084102,9.5691
33,0.11837,9.571
34,0.13705,9.5638
35,0.13394,9.5649
36,0.17443,9.5649
37,0.18378,9.5736
38,0.19935,9.5644
39,0.24296,9.5608
40,0.27411,9.5761
41,0.26788,9.5687
42,0.3146,9.5578
43,0.32706,9.5618
44,0.35198,9.5657
45,0.3551,9.5684
46,0.41739,9.5516
47,0.41739,9.5641
48,0.4392,9.5656
49,0.48904,9.5659
50,0.51395,9.567
51,0.5233,9.567
52,0.56068,9.5744
53,0.60429,9.5638
54,0.63543,9.5647
55,0.66035,9.5576
56,0.71954,9.5616
57,0.732,9.5629
58,0.77872,9.559
59,0.82856,9.5627
60,0.89085,9.5673
61,0.95627,9.5567
62,0.9843,9.5633
63,1.0217,9.5631
64,1.084,9.5678
65,1.1214,9.5627
66,1.1712,9.5606
67,1.2273,9.5567
68,1.2615,9.5636
69,1.3238,9.5629
70,1.3456,9.5597
71,1.4453,9.5608
72,1.4546,9.5668
73,1.5232,9.5617
74,1.5792,9.5655
75,1.626,9.5617
76,1.6633,9.5682
77,1.7443,9.5618
78,1.8097,9.56
79,1.8596,9.5645
80,1.9156,9.5658
81,2.0278,9.5563
82,2.0839,9.5537
83,2.1524,9.5598
84,2.2396,9.5594
85,2.3144,9.5666
86,2.3767,9.5565
