,V,I
0,-0.24296,9.4257
1,-0.24608,9.4334
2,-0.23673,9.4249
3,-0.23673,9.426
4,-0.23673,9.4254
5,-0.21181,9.4257
6,-0.21181,9.4253
7,-0.18378,9.4226
8,-0.18066,9.4212
9,-0.13082,9.4134
10,-0.15886,9.4199
11,-0.15886,9.425
12,-0.15886,9.4285
13,-0.10591,9.423
14,-0.14017,9.4271
15,-0.099676,9.4146
16,-0.11214,9.4155
17,-0.099676,9.4204
18,-0.099676,9.4188
19,-0.087217,9.418
20,-0.11214,9.4208
21,-0.068527,9.4133
22,-0.034264,9.4242
23,-0.037379,9.4294
24,-0.037379,9.4226
25,-0.0093446,9.4154
26,-0.01246,9.4145
27,0.015574,9.4179
28,0.024919,9.416
29,0.024919,9.4226
30,0.037379,9.4233
31,0.052953,9.4208
32,0.077872,9.417
33,0.074757,9.4212
34,0.093446,9.4153
35,0.12148,9.4209
36,0.13394,9.423
37,0.14017,9.416
38,0.1682,9.4071
39,0.17132,9.418
40,0.17755,9.4197
41,0.2087,9.4248
42,0.2305,9.4181
43,0.24919,9.4174
44,0.25853,9.3989
45,0.29903,9.407
46,0.28345,9.4139
47,0.31772,9.421
48,0.35198,9.4255
49,0.33329,9.4299
50,0.36756,9.4114
51,0.40805,9.4135
52,0.41428,9.4212
53,0.42362,9.4227
54,0.44854,9.4168
55,0.46723,9.4109
56,0.49527,9.4131
57,0.53887,9.4192
58,0.54822,9.4258
59,0.56068,9.4119
60,0.59494,9.415
61,0.65724,9.4075
62,0.65724,9.4176
63,0.70085,9.4076
64,0.72265,9.4147
65,0.74446,9.4216
66,0.76937,9.4256
67,0.78183,9.4164
68,0.81921,9.4124
69,0.85348,9.4123
70,0.90643,9.419
71,0.94381,9.4243
72,0.97496,9.4199
73,1.0123,9.4076
74,1.0684,9.4054
75,1.0591,9.4158
76,1.112,9.4177
77,1.1556,9.4173
78,1.1899,9.4214
79,1.2179,9.4129
80,1.2615,9.4079
81,1.2678,9.4045
82,1.3082,9.4067
83,1.3581,9.4191
84,1.3799,9.4185
85,1.4142,9.4167
86,1.4951,9.4114
87,1.5325,9.415
88,1.5512,9.4146
89,1.5979,9.4067
90,1.6291,9.416
91,1.6851,9.4184
92,1.7474,9.4156
93,1.7848,9.4114
94,1.8097,9.4059
95,1.8627,9.417
96,1.897,9.4155
97,1.9624,9.414
98,2.006,9.408
99,2.0807,9.407
100,2.1368,9.4103
101,2.1929,9.4155
102,2.2271,9.4112
103,2.2739,9.4204
104,2.3144,9.4122
105,2.3735,9.4106
106,2.4265,9.4097
107,2.4981,9.4118
108,2.548,9.4181
109,2.6072,9.4108
110,2.629,9.3978
111,2.6881,9.4036
112,2.7629,9.4091
113,2.7909,9.4221
114,2.8252,9.4228
115,2.9093,9.4151
116,2.9342,9.402
117,3.0059,9.4076
118,3.0463,9.4052
119,3.09,9.418
120,3.1398,9.4084
121,3.2239,9.4149
122,3.2706,9.4029
123,3.3173,9.4088
124,3.3734,9.4029
125,3.4357,9.4167
126,3.4918,9.4155
127,3.5541,9.4116
128,3.5852,9.4013
129,3.6444,9.4081
130,3.688,9.4071
131,3.7783,9.4144
132,3.8251,9.4115
133,3.8967,9.4088
134,3.9559,9.4083
135,4.0556,9.4064
136,4.1023,9.4083
137,4.1833,9.4084
138,4.2393,9.409
139,4.2985,9.4048
140,4.3421,9.406
141,4.4169,9.4097
142,4.448,9.4216
143,4.5072,9.4112
144,4.5664,9.4163
145,4.6131,9.4056
146,4.6879,9.3986
147,4.7813,9.4003
148,4.8125,9.4124
149,4.8935,9.4078
150,4.9682,9.4109
151,5.0118,9.4093
152,5.0741,9.4065
153,5.1333,9.3977
154,5.2143,9.4123
155,5.2828,9.4083
156,5.37,9.408
157,5.4012,9.4027
158,5.4604,9.4062
159,5.4978,9.4024
160,5.5756,9.4108
161,5.6286,9.4128
162,5.7127,9.4158
163,5.7812,9.407
164,5.8778,9.4132
165,5.9463,9.4057
166,6.0086,9.3981
167,6.0865,9.4046
168,6.1519,9.4073
169,6.2329,9.4089
170,6.3419,9.3988
171,6.3762,9.4034
172,6.4571,9.398
173,6.5257,9.4056
174,6.563,9.4097
175,6.6253,9.4077
176,6.7157,9.394
177,6.7749,9.4005
178,6.8434,9.4083
179,6.8932,9.4107
180,6.9337,9.4141
181,7.0022,9.4055
182,7.0988,9.3933
183,7.1642,9.399
184,7.2016,9.3994
185,7.2857,9.3954
186,7.3231,9.4088
187,7.3885,9.4056
188,7.4383,9.4
189,7.4975,9.4033
190,7.5629,9.4079
191,7.6501,9.4091
192,7.7062,9.3994
193,7.7747,9.3921
194,7.7965,9.3993
195,7.8588,9.4033
196,7.9242,9.4065
197,7.9741,9.412
198,8.0488,9.4042
199,8.1236,9.4057
200,8.1797,9.3969
201,8.2669,9.3963
202,8.3292,9.3993
203,8.4008,9.4076
204,8.4382,9.4092
205,8.5192,9.404
206,8.569,9.4024
207,8.6313,9.4012
208,8.6967,9.4
209,8.7528,9.4069
210,8.8151,9.4002
211,8.9179,9.393
212,8.9553,9.399
213,9.0051,9.3995
214,9.0456,9.4007
215,9.1017,9.4029
216,9.1577,9.4011
217,9.2169,9.4028
218,9.2605,9.3982
219,9.3291,9.3974
220,9.3758,9.4029
221,9.4443,9.4013
222,9.4723,9.3982
223,9.5315,9.3961
224,9.5876,9.3926
225,9.6561,9.4033
226,9.706,9.4105
227,9.7838,9.4121
228,9.8492,9.4021
229,9.896,9.3977
230,9.9676,9.3911
231,10.033,9.3945
232,10.098,9.4032
233,10.154,9.4077
234,10.232,9.4068
235,10.257,9.406
236,10.313,9.3953
237,10.391,9.3893
238,10.432,9.3953
239,10.491,9.3955
240,10.559,9.4051
241,10.606,9.4017
242,10.659,9.3924
243,10.718,9.3993
244,10.756,9.3989
245,10.802,9.4001
246,10.893,9.399
247,10.943,9.4005
248,10.992,9.3929
249,11.033,9.3922
250,11.077,9.392
251,11.098,9.4067
252,11.142,9.398
253,11.182,9.4013
254,11.245,9.3904
255,11.285,9.3973
256,11.341,9.4
257,11.388,9.4
258,11.438,9.399
259,11.503,9.3933
260,11.55,9.385
261,11.597,9.3912
262,11.643,9.3954
263,11.715,9.3937
264,11.724,9.4055
265,11.765,9.3991
266,11.827,9.3912
267,11.883,9.3861
268,11.911,9.3958
269,11.952,9.3995
270,11.967,9.4089
271,11.995,9.3993
272,12.048,9.4003
273,12.101,9.3956
274,12.126,9.3988
275,12.198,9.3927
276,12.257,9.3903
277,12.316,9.3913
278,12.338,9.3875
279,12.385,9.383
280,12.397,9.3848
281,12.435,9.4006
282,12.46,9.402
283,12.484,9.4012
284,12.512,9.3913
285,12.547,9.3843
286,12.584,9.3917
287,12.618,9.3955
288,12.64,9.4
289,12.712,9.3878
290,12.715,9.3928
291,12.765,9.3913
292,12.793,9.3925
293,12.827,9.4001
294,12.858,9.4007
295,12.933,9.3917
296,12.964,9.3861
297,13.011,9.3902
298,13.051,9.3928
299,13.089,9.3913
300,13.089,9.39
301,13.139,9.3922
302,13.204,9.3802
303,13.229,9.3892
304,13.276,9.3849
305,13.307,9.3922
306,13.316,9.391
307,13.332,9.3908
308,13.329,9.3837
309,13.353,9.3906
310,13.4,9.3906
311,13.428,9.3947
312,13.456,9.3872
313,13.456,9.3881
314,13.453,9.3811
315,13.491,9.379
316,13.484,9.3895
317,13.515,9.3897
318,13.547,9.3836
319,13.568,9.3901
320,13.559,9.3854
321,13.572,9.3841
322,13.572,9.3846
323,13.584,9.3884
324,13.609,9.3925
325,13.618,9.3819
326,13.609,9.3881
327,13.628,9.3851
328,13.646,9.3857
329,13.631,9.3925
330,13.662,9.3904
331,13.684,9.3873
332,13.718,9.3811
333,13.758,9.3826
334,13.765,9.3845
335,13.752,9.3918
336,13.78,9.3967
337,13.808,9.3891
338,13.839,9.3853
339,13.852,9.3815
340,13.874,9.3791
341,13.902,9.3788
342,13.908,9.3942
343,13.908,9.3874
344,13.936,9.3844
345,13.955,9.379
346,13.961,9.386
347,13.998,9.3912
348,14.02,9.3905
349,14.033,9.3835
350,14.073,9.373
351,14.095,9.3744
352,14.098,9.3865
353,14.135,9.391
354,14.151,9.3907
355,14.157,9.386
356,14.194,9.3739
357,14.219,9.3834
358,14.232,9.387
359,14.257,9.3907
360,14.275,9.3904
361,14.285,9.3896
362,14.328,9.3853
363,14.353,9.3798
364,14.341,9.3796
365,14.372,9.3902
366,14.406,9.3884
367,14.475,9.387
368,14.506,9.3775
369,14.534,9.3806
370,14.556,9.3771
371,14.609,9.38
372,14.64,9.3881
373,14.68,9.3896
374,14.712,9.3759
375,14.743,9.3842
376,14.765,9.3846
377,14.808,9.3925
378,14.821,9.3819
379,14.883,9.3744
380,14.92,9.3699
381,14.951,9.386
382,15.011,9.3838
383,15.045,9.3882
384,15.054,9.3804
385,15.11,9.3822
386,15.138,9.3766
387,15.185,9.3793
388,15.266,9.3746
389,15.297,9.377
390,15.31,9.3803
391,15.341,9.3867
392,15.353,9.3816
393,15.4,9.3837
394,15.431,9.3805
395,15.49,9.3866
396,15.528,9.3823
397,15.577,9.3854
398,15.621,9.3791
399,15.655,9.3796
400,15.69,9.3815
401,15.758,9.378
402,15.805,9.381
403,15.864,9.383
404,15.895,9.3764
405,15.961,9.3753
406,16.001,9.3798
407,16.035,9.3803
408,16.091,9.3809
409,16.138,9.3769
410,16.163,9.376
411,16.219,9.37
412,16.238,9.3868
413,16.272,9.3848
414,16.35,9.3817
415,16.394,9.3714
416,16.447,9.3753
417,16.528,9.3631
418,16.574,9.3713
419,16.615,9.3774
420,16.63,9.3814
421,16.655,9.3821
422,16.699,9.3854
423,16.764,9.3782
424,16.823,9.3763
425,16.851,9.3751
426,16.914,9.3819
427,16.979,9.3739
428,17.045,9.3718
429,17.079,9.3699
430,17.132,9.3765
431,17.175,9.3791
432,17.244,9.3853
433,17.263,9.3833
434,17.316,9.3676
435,17.337,9.3767
436,17.403,9.3715
437,17.468,9.377
438,17.502,9.3833
439,17.537,9.3726
440,17.608,9.3607
441,17.652,9.3731
442,17.696,9.3766
443,17.764,9.3782
444,17.845,9.3761
445,17.898,9.3688
446,17.963,9.3657
447,18.01,9.3687
448,18.02,9.3756
449,18.076,9.3747
450,18.11,9.3735
451,18.15,9.383
452,18.194,9.3694
453,18.259,9.3693
454,18.281,9.3688
455,18.34,9.3706
456,18.365,9.3727
457,18.446,9.3679
458,18.505,9.3688
459,18.574,9.3695
460,18.618,9.3659
461,18.68,9.3752
462,18.717,9.37
463,18.755,9.3695
464,18.786,9.3693
465,18.845,9.3632
466,18.895,9.3681
467,18.945,9.3777
468,18.966,9.3834
469,19.016,9.3711
470,19.057,9.3652
471,19.122,9.3617
472,19.169,9.3674
473,19.253,9.3719
474,19.278,9.3646
475,19.328,9.3594
476,19.343,9.3604
477,19.368,9.3689
478,19.409,9.3585
479,19.468,9.3648
480,19.493,9.3632
481,19.549,9.3631
482,19.593,9.3505
483,19.605,9.3549
484,19.611,9.3645
485,19.611,9.3739
486,19.624,9.3693
487,19.655,9.3651
488,19.677,9.3564
489,19.689,9.3576
490,19.68,9.3579
491,19.698,9.3553
492,19.705,9.3629
493,19.72,9.3621
494,19.714,9.3588
495,19.714,9.3559
496,19.708,9.3617
497,19.714,9.3659
498,19.698,9.3703
499,19.692,9.3647
500,19.698,9.3561
501,19.708,9.3538
502,19.717,9.3673
503,19.692,9.3622
504,19.711,9.3568
505,19.708,9.358
506,19.714,9.3538
507,19.742,9.3521
508,19.767,9.352
509,19.755,9.3594
510,19.773,9.3586
511,19.761,9.3552
512,19.761,9.3484
513,19.758,9.3522
514,19.764,9.3576
515,19.739,9.3649
516,19.761,9.3599
517,19.767,9.3509
518,19.764,9.348
519,19.748,9.3497
520,19.758,9.348
521,19.755,9.3599
522,19.77,9.3667
523,19.789,9.3603
524,19.786,9.3475
525,19.776,9.3447
526,19.77,9.346
527,19.789,9.3556
528,19.789,9.3595
529,19.792,9.3507
530,19.798,9.3465
531,19.792,9.3568
532,19.773,9.3635
533,19.789,9.3596
534,19.792,9.3518
535,19.82,9.344
536,19.845,9.3425
537,19.864,9.3458
538,19.832,9.3531
539,19.839,9.3501
540,19.817,9.3558
541,19.811,9.3505
542,19.811,9.342
543,19.864,9.3298
544,19.836,9.3487
545,19.86,9.3483
546,19.851,9.348
547,19.832,9.3439
548,19.826,9.3477
549,19.864,9.3412
550,19.867,9.3446
551,19.885,9.3489
552,19.885,9.347
553,19.898,9.343
554,19.879,9.3422
555,19.867,9.3418
556,19.895,9.3371
557,19.898,9.3473
558,19.892,9.345
559,19.882,9.3485
560,19.867,9.3523
561,19.851,9.3532
562,19.87,9.3454
563,19.882,9.3549
564,19.879,9.3442
565,19.913,9.3392
566,19.935,9.3281
567,19.926,9.3398
568,19.92,9.3334
569,19.951,9.3381
570,19.917,9.3455
571,19.938,9.3422
572,19.963,9.3328
573,19.954,9.3377
574,19.957,9.3371
575,19.948,9.3401
576,19.941,9.3464
577,19.954,9.3392
578,19.966,9.3336
579,19.979,9.3312
580,19.973,9.3308
581,19.985,9.3279
582,19.991,9.3323
583,19.991,9.3421
584,20.004,9.3286
585,20.019,9.3216
586,20.026,9.3274
587,20.013,9.338
588,20.007,9.3456
589,19.988,9.337
590,19.976,9.3311
591,19.994,9.3288
592,20.019,9.3374
593,20.004,9.3428
594,20.019,9.3404
595,20.038,9.3268
596,20.035,9.3303
597,20.044,9.3248
598,20.05,9.3346
599,20.057,9.3347
600,20.103,9.3363
601,20.113,9.3296
602,20.11,9.3205
603,20.107,9.322
604,20.1,9.3269
605,20.082,9.334
606,20.097,9.3328
607,20.122,9.329
608,20.131,9.3221
609,20.122,9.3275
610,20.125,9.3283
611,20.122,9.3279
612,20.147,9.3279
613,20.181,9.33
614,20.216,9.3272
615,20.247,9.3218
616,20.269,9.3227
617,20.297,9.3291
618,20.315,9.3345
619,20.346,9.3285
620,20.393,9.3173
621,20.446,9.3178
622,20.455,9.3293
623,20.493,9.3271
624,20.505,9.3358
625,20.515,9.3264
626,20.546,9.3249
627,20.577,9.3268
628,20.602,9.3286
629,20.677,9.3254
630,20.701,9.333
631,20.726,9.328
