,V,I
0,-0.24608,8.8049
1,-0.24608,8.8051
2,-0.23985,8.8037
3,-0.24608,8.8035
4,-0.23673,8.8
5,-0.24608,8.8
6,-0.24296,8.8117
7,-0.23362,8.7993
8,-0.24296,8.8057
9,-0.24296,8.803
10,-0.23362,8.8053
11,-0.23673,8.8051
12,-0.24608,8.8054
13,-0.22116,8.7967
14,-0.22427,8.802
15,-0.24608,8.8127
16,-0.22427,8.8108
17,-0.21493,8.8039
18,-0.2087,8.8007
19,-0.23362,8.7985
20,-0.17755,8.7894
21,-0.20247,8.8041
22,-0.20247,8.8078
23,-0.19624,8.8036
24,-0.19001,8.804
25,-0.19935,8.7937
26,-0.18689,8.8004
27,-0.17132,8.8066
28,-0.17755,8.803
29,-0.18378,8.8033
30,-0.17443,8.8
31,-0.18066,8.8036
32,-0.17443,8.8042
33,-0.13082,8.8013
34,-0.16509,8.8017
35,-0.15263,8.8053
36,-0.16197,8.8001
37,-0.12771,8.7911
38,-0.14017,8.797
39,-0.12771,8.8012
40,-0.11214,8.8036
41,-0.11214,8.7992
42,-0.10591,8.797
43,-0.12771,8.8044
44,-0.11525,8.804
45,-0.11214,8.8018
46,-0.10591,8.796
47,-0.10902,8.8045
48,-0.084102,8.7948
49,-0.080987,8.7931
50,-0.074757,8.7969
51,-0.074757,8.801
52,-0.065412,8.8067
53,-0.062298,8.7998
54,-0.031149,8.7905
55,-0.062298,8.8001
56,-0.046723,8.7974
57,-0.062298,8.7989
58,-0.049838,8.8005
59,-0.040493,8.7989
60,-0.01246,8.8028
61,-0.018689,8.7991
62,-0.0031149,8.7962
63,0.0062298,8.7984
64,0.0,8.8004
65,0.01246,8.7949
66,0.0093446,8.7956
67,0.031149,8.7951
68,0.021804,8.7999
69,0.049838,8.7994
70,0.059183,8.7975
71,0.059183,8.7869
72,0.059183,8.7989
73,0.090331,8.7957
74,0.090331,8.7996
75,0.10279,8.7948
76,0.11837,8.8016
77,0.1246,8.799
78,0.11214,8.7868
79,0.13705,8.7991
80,0.13705,8.7999
81,0.1682,8.7918
82,0.17443,8.797
83,0.16509,8.8033
84,0.17443,8.8013
85,0.20558,8.7884
86,0.21181,8.8011
87,0.2087,8.7947
88,0.26165,8.7868
89,0.24919,8.7936
90,0.26788,8.7932
91,0.27411,8.7925
92,0.29903,8.7959
93,0.28034,8.7957
94,0.30526,8.7993
95,0.30837,8.7905
96,0.32395,8.7955
97,0.32395,8.7908
98,0.34575,8.7947
99,0.34575,8.7955
100,0.36444,8.793
101,0.38001,8.7977
102,0.38936,8.7932
103,0.39559,8.8032
104,0.41428,8.8033
105,0.4392,8.7864
106,0.42051,8.7875
107,0.44231,8.7868
108,0.44543,8.7928
109,0.48904,8.7981
110,0.48281,8.8017
111,0.51084,8.8035
112,0.53264,8.792
113,0.55756,8.7961
114,0.55756,8.7899
115,0.57002,8.7884
116,0.59183,8.7865
117,0.61986,8.7874
118,0.62921,8.7923
119,0.62921,8.7959
120,0.64789,8.801
121,0.67593,8.7931
122,0.71642,8.7859
123,0.71331,8.7912
124,0.72265,8.7915
125,0.74757,8.7933
126,0.7538,8.7954
127,0.76626,8.798
128,0.80987,8.7925
129,0.81298,8.7891
130,0.84725,8.7935
131,0.84725,8.7961
132,0.89397,8.7936
133,0.90331,8.7854
134,0.93135,8.7837
135,0.95627,8.7954
136,0.94381,8.7937
137,0.98119,8.7896
138,0.99676,8.7962
139,1.0217,8.7847
140,1.0404,8.7926
141,1.0715,8.7859
142,1.0715,8.7937
143,1.0715,8.7896
144,1.14,8.7934
145,1.1338,8.7942
146,1.1587,8.7913
147,1.1868,8.7902
148,1.193,8.7909
149,1.2241,8.7861
150,1.2397,8.7805
151,1.274,8.7977
152,1.2864,8.7951
153,1.3051,8.7895
154,1.3363,8.7932
155,1.3425,8.7958
156,1.3892,8.7832
157,1.4235,8.7823
158,1.4546,8.7805
159,1.4889,8.7813
160,1.492,8.7901
161,1.5325,8.7977
162,1.545,8.7922
163,1.5574,8.7957
164,1.6042,8.7889
165,1.6073,8.783
166,1.6353,8.7838
167,1.6384,8.7875
168,1.682,8.7949
169,1.707,8.7874
170,1.7319,8.7888
171,1.7911,8.7929
172,1.8222,8.7908
173,1.8409,8.7811
174,1.8627,8.7774
175,1.872,8.7826
176,1.8845,8.7832
177,1.9032,8.7898
178,1.9437,8.7937
179,1.9468,8.7957
180,1.9904,8.7885
181,2.0558,8.7812
182,2.0496,8.7892
183,2.0963,8.7805
184,2.115,8.786
185,2.1399,8.7894
186,2.168,8.7739
187,2.1773,8.7853
188,2.2053,8.7925
189,2.2178,8.7878
190,2.2676,8.7786
191,2.2832,8.7842
192,2.3206,8.7884
193,2.3673,8.7803
194,2.3673,8.7871
195,2.3953,8.7915
196,2.4265,8.7827
197,2.4608,8.7832
198,2.5012,8.7825
199,2.5199,8.7865
200,2.576,8.7798
201,2.5978,8.7812
202,2.6321,8.7808
203,2.6508,8.787
204,2.6913,8.7852
205,2.7255,8.7899
206,2.7722,8.778
207,2.8377,8.7704
208,2.8563,8.7756
209,2.8875,8.7815
210,2.9,8.7839
211,2.9249,8.7842
212,2.9685,8.7871
213,2.9996,8.7844
214,3.0245,8.7839
215,3.0557,8.7786
216,3.0775,8.7819
217,3.1305,8.7727
218,3.1772,8.7773
219,3.199,8.7858
220,3.2395,8.7867
221,3.2769,8.786
222,3.3142,8.7786
223,3.3516,8.778
224,3.3952,8.7688
225,3.4295,8.7713
226,3.4326,8.7757
227,3.47,8.7764
228,3.4949,8.7804
229,3.5478,8.778
230,3.5665,8.7839
231,3.5883,8.785
232,3.6288,8.7831
233,3.6849,8.7789
234,3.7067,8.7754
235,3.7472,8.7779
236,3.7939,8.7747
237,3.8126,8.7762
238,3.8344,8.7711
239,3.8905,8.7767
240,3.9279,8.7802
241,3.9652,8.7726
242,4.0182,8.7789
243,4.0431,8.7773
244,4.0711,8.7749
245,4.1023,8.7752
246,4.1615,8.7745
247,4.1521,8.7784
248,4.2144,8.7701
249,4.2767,8.7766
250,4.2861,8.7796
251,4.3203,8.7789
252,4.3826,8.7753
253,4.42,8.7688
254,4.4543,8.7727
255,4.5135,8.7708
256,4.5384,8.7812
257,4.5726,8.7721
258,4.6131,8.76
259,4.6381,8.7749
260,4.6754,8.7747
261,4.7159,8.7736
262,4.7595,8.78
263,4.7876,8.7749
264,4.8094,8.7703
265,4.8748,8.7657
266,4.9059,8.7723
267,4.9527,8.773
268,4.9713,8.7715
269,5.0243,8.7687
270,5.0741,8.7699
271,5.0928,8.7712
272,5.1395,8.7729
273,5.1738,8.7722
274,5.2081,8.7691
275,5.2455,8.7588
276,5.3046,8.7662
277,5.342,8.7707
278,5.37,8.7647
279,5.423,8.7772
280,5.4697,8.7689
281,5.5009,8.7667
282,5.5538,8.7641
283,5.5881,8.7759
284,5.6099,8.7681
285,5.6473,8.7607
286,5.6846,8.7685
287,5.6971,8.7688
288,5.7781,8.7696
289,5.8155,8.7674
290,5.8715,8.7697
291,5.912,8.7649
292,5.9899,8.759
293,6.0055,8.7702
294,6.0397,8.7561
295,6.0802,8.7648
296,6.1238,8.7671
297,6.1893,8.7565
298,6.2204,8.7656
299,6.2702,8.7648
300,6.3045,8.7665
301,6.3637,8.7577
302,6.398,8.7665
303,6.4571,8.7678
304,6.4976,8.7598
305,6.535,8.7578
306,6.5444,8.7585
307,6.5973,8.7669
308,6.6285,8.7678
309,6.6939,8.7604
310,6.7157,8.7617
311,6.7749,8.7592
312,6.8091,8.7582
313,6.8527,8.7594
314,6.9244,8.7619
315,6.9337,8.7629
316,6.9929,8.7559
317,7.0521,8.7561
318,7.0832,8.7529
319,7.1113,8.7584
320,7.1704,8.7611
321,7.1829,8.7595
322,7.2141,8.7525
323,7.2359,8.7612
324,7.2982,8.7647
325,7.3293,8.7601
326,7.4009,8.7503
327,7.4228,8.7582
328,7.4819,8.7574
329,7.5349,8.761
330,7.5847,8.7544
331,7.6314,8.7593
332,7.6782,8.7594
333,7.7342,8.7519
334,7.7997,8.7485
335,7.8183,8.7491
336,7.8619,8.7557
337,7.9274,8.7476
338,7.9585,8.7558
339,8.0208,8.7574
340,8.0582,8.7596
341,8.1454,8.7526
342,8.1516,8.7559
343,8.2233,8.7446
344,8.3011,8.7494
345,8.3416,8.7499
346,8.3915,8.746
347,8.4382,8.7463
348,8.4943,8.748
349,8.5192,8.7473
350,8.5877,8.7522
351,8.6656,8.7575
352,8.678,8.7472
353,8.7372,8.749
