,V,I
0,-0.22116,9.6459
1,-0.2087,9.6519
2,-0.21181,9.6529
3,-0.19312,9.6526
4,-0.18378,9.6532
5,-0.18689,9.6424
6,-0.17132,9.642
7,-0.14328,9.6421
8,-0.16197,9.6491
9,-0.14017,9.6459
10,-0.10902,9.6508
11,-0.10591,9.6563
12,-0.11525,9.6487
13,-0.084102,9.6459
14,-0.087217,9.6519
15,-0.084102,9.6442
16,-0.046723,9.6394
17,-0.040493,9.6393
18,-0.031149,9.6475
19,-0.024919,9.6355
20,0.028034,9.6412
21,0.01246,9.6422
22,0.028034,9.6374
23,0.071642,9.6449
24,0.065412,9.6458
25,0.077872,9.6483
26,0.084102,9.6495
27,0.11214,9.6423
28,0.1246,9.6441
29,0.14328,9.6326
30,0.16509,9.6417
31,0.18378,9.6355
32,0.21493,9.6411
33,0.22739,9.6476
34,0.25853,9.6441
35,0.27722,9.6456
36,0.30837,9.635
37,0.33952,9.6434
38,0.38313,9.6368
39,0.41428,9.6361
40,0.45477,9.6391
41,0.49215,9.6354
42,0.5233,9.6402
43,0.56379,9.6406
44,0.62298,9.6273
45,0.63855,9.6422
46,0.66658,9.6448
47,0.71019,9.6452
48,0.73511,9.6384
49,0.80364,9.6408
50,0.84102,9.6441
51,0.9002,9.6415
52,0.93135,9.6435
53,0.95938,9.6294
54,1.0186,9.6385
55,1.0746,9.6319
56,1.1307,9.6354
57,1.1992,9.64
58,1.2428,9.6343
59,1.3051,9.6423
60,1.3674,9.6332
61,1.4235,9.6362
62,1.4858,9.6461
63,1.5294,9.6378
64,1.5917,9.6405
65,1.6447,9.6308
66,1.7132,9.6432
67,1.7817,9.641
68,1.8627,9.6304
69,1.9375,9.6317
70,2.006,9.6381
71,2.0932,9.6408
72,2.2022,9.6296
73,2.2552,9.6399
74,2.3299,9.6431
75,2.4047,9.631
76,2.4981,9.6359
77,2.576,9.6332
78,2.7037,9.6332
79,2.7909,9.6311
80,2.8719,9.6304
81,2.9622,9.6388
82,3.0744,9.6388
83,3.1834,9.6357
84,3.2644,9.6338
85,3.3828,9.6374
86,3.4887,9.6408
87,3.5759,9.6376
88,3.716,9.6305
89,3.8251,9.6267
90,3.931,9.6367
91,4.0649,9.6342
92,4.1615,9.6259
93,4.2861,9.635
94,4.3671,9.6299
95,4.5197,9.6358
96,4.6069,9.6334
97,4.7284,9.6319
98,4.8592,9.6363
99,4.9869,9.6347
100,5.1177,9.6322
101,5.2455,9.622
102,5.3576,9.6298
103,5.4915,9.6305
104,5.6317,9.6226
105,5.7563,9.6334
106,5.884,9.6306
107,6.0211,9.631
108,6.1643,9.6235
109,6.2671,9.6308
110,6.4104,9.639
111,6.535,9.6372
112,6.6908,9.6282
113,6.7935,9.6229
114,6.9555,9.6279
115,7.0895,9.631
116,7.2421,9.621
117,7.4041,9.6227
118,7.5505,9.6268
119,7.7249,9.6239
120,7.8962,9.6237
121,8.0426,9.6316
122,8.2046,9.6349
123,8.3385,9.6193
124,8.488,9.6293
125,8.6438,9.6185
126,8.7933,9.6237
127,8.9428,9.6172
128,9.0861,9.6211
129,9.2231,9.6214
130,9.3571,9.6226
131,9.5097,9.6273
132,9.6437,9.6217
133,9.7901,9.6267
134,9.9178,9.6321
135,10.077,9.6267
136,10.198,9.6189
137,10.376,9.6045
138,10.51,9.6133
139,10.672,9.6134
140,10.799,9.6116
141,10.93,9.6158
142,11.048,9.6204
143,11.142,9.6198
144,11.273,9.6148
145,11.369,9.6257
146,11.478,9.6168
147,11.578,9.623
148,11.721,9.6109
149,11.812,9.6135
150,11.918,9.6179
151,12.048,9.6181
152,12.151,9.6131
153,12.241,9.6117
154,12.379,9.6149
155,12.475,9.6168
156,12.584,9.6111
157,12.674,9.6182
158,12.805,9.6232
159,12.914,9.6113
160,13.02,9.6056
161,13.135,9.6066
162,13.226,9.6179
163,13.313,9.6071
164,13.403,9.6073
165,13.481,9.6125
166,13.565,9.615
167,13.668,9.6117
168,13.758,9.6123
169,13.839,9.6151
170,13.927,9.6087
171,14.004,9.6174
