,V,I
0,-0.22116,8.8409
1,-0.21804,8.8434
2,-0.21493,8.8367
3,-0.20247,8.8448
4,-0.2087,8.8514
5,-0.17132,8.8474
6,-0.19935,8.8433
7,-0.16509,8.8432
8,-0.15886,8.8474
9,-0.13705,8.844
10,-0.13705,8.8394
11,-0.12148,8.834
12,-0.12148,8.837
13,-0.087217,8.8381
14,-0.10591,8.8477
15,-0.090331,8.8435
16,-0.084102,8.848
17,-0.046723,8.8345
18,-0.052953,8.8404
19,-0.043608,8.8385
20,-0.024919,8.8416
21,-0.0031149,8.8431
22,0.01246,8.8418
23,0.028034,8.835
24,0.040493,8.8363
25,0.056068,8.8311
26,0.087217,8.8349
27,0.093446,8.8522
28,0.12771,8.8433
29,0.1246,8.8451
30,0.15263,8.8309
31,0.17132,8.8307
32,0.20247,8.8398
33,0.19935,8.8405
34,0.24608,8.8352
35,0.24919,8.8398
36,0.26788,8.8343
37,0.28657,8.8371
38,0.29591,8.8374
39,0.2928,8.8364
40,0.32395,8.8405
41,0.35821,8.8413
42,0.3769,8.8381
43,0.40805,8.8302
44,0.42985,8.8394
45,0.44854,8.841
46,0.46412,8.842
47,0.5015,8.8358
48,0.52641,8.835
49,0.5451,8.8253
50,0.58248,8.8367
51,0.60429,8.8393
52,0.61675,8.8461
53,0.65101,8.8345
54,0.67904,8.8293
55,0.69773,8.8277
56,0.72888,8.8368
57,0.7756,8.8326
58,0.81921,8.8346
59,0.84102,8.837
60,0.8784,8.8292
61,0.90331,8.8342
62,0.94692,8.8367
63,0.9843,8.8339
64,1.0154,8.8398
65,1.0559,8.8337
66,1.1027,8.8257
67,1.1525,8.8331
68,1.1899,8.8321
69,1.2055,8.84
70,1.2522,8.8357
71,1.3051,8.8303
72,1.3332,8.8253
73,1.3923,8.8229
74,1.411,8.8348
75,1.4515,8.8417
76,1.5014,8.8365
77,1.5699,8.8322
78,1.5761,8.826
79,1.6509,8.8291
80,1.6976,8.8266
81,1.7319,8.833
82,1.7724,8.8335
83,1.8191,8.8328
84,1.8502,8.8237
85,1.9281,8.8246
86,1.9686,8.8238
87,2.0216,8.831
88,2.0589,8.8281
89,2.1275,8.8286
90,2.1742,8.8253
91,2.2147,8.8227
92,2.277,8.8176
93,2.3299,8.828
94,2.3642,8.8354
95,2.4358,8.8328
96,2.4514,8.8277
97,2.4981,8.8308
98,2.5542,8.8302
99,2.6072,8.8328
100,2.6414,8.8236
101,2.6913,8.8231
102,2.7473,8.8237
103,2.8158,8.818
104,2.8252,8.8308
105,2.875,8.8289
106,2.9124,8.8299
107,2.9685,8.828
108,3.0121,8.8176
109,3.0868,8.8188
110,3.1242,8.8262
111,3.1803,8.822
112,3.2301,8.8232
113,3.2769,8.8257
114,3.3111,8.8226
115,3.3734,8.8176
116,3.4201,8.819
117,3.47,8.8278
118,3.5416,8.8261
119,3.5915,8.8254
120,3.6319,8.8208
121,3.6911,8.8194
122,3.7628,8.8255
123,3.7877,8.824
124,3.8593,8.822
125,3.9123,8.8192
126,3.9746,8.8221
127,4.0151,8.8198
128,4.0711,8.8245
129,4.1023,8.8273
130,4.1677,8.8302
131,4.2207,8.8248
132,4.2798,8.8189
133,4.3266,8.8149
134,4.3857,8.8211
135,4.448,8.824
136,4.501,8.823
137,4.5415,8.8178
138,4.5944,8.8078
139,4.6349,8.8181
140,4.6785,8.8255
141,4.7003,8.8244
142,4.7564,8.8266
143,4.8156,8.8226
144,4.8654,8.8197
145,4.9277,8.8193
146,4.9713,8.8176
147,5.0274,8.8191
148,5.1022,8.8163
149,5.1458,8.8231
150,5.2018,8.8166
151,5.2641,8.8116
152,5.314,8.8182
153,5.3825,8.8201
154,5.4261,8.8196
155,5.4697,8.821
156,5.5164,8.8183
157,5.5819,8.8109
158,5.6192,8.8211
159,5.6597,8.821
160,5.7065,8.8217
161,5.7625,8.8133
162,5.8186,8.8153
163,5.8933,8.8146
164,5.912,8.8241
165,5.965,8.8257
166,6.0304,8.819
167,6.1052,8.8155
168,6.1425,8.8097
169,6.2204,8.8116
170,6.2578,8.8151
171,6.2983,8.8223
172,6.3512,8.8276
173,6.4073,8.821
174,6.4322,8.8085
175,6.5039,8.8111
176,6.5506,8.8052
177,6.6098,8.8218
178,6.6721,8.8135
179,6.7126,8.8182
180,6.7717,8.8029
181,6.8154,8.8093
182,6.859,8.8098
183,6.9026,8.8166
184,6.9275,8.8142
185,6.9929,8.8244
186,7.0116,8.8102
187,7.0895,8.8126
188,7.1175,8.8163
189,7.1673,8.8204
190,7.2047,8.8189
191,7.2545,8.8179
192,7.3168,8.8106
193,7.3947,8.8027
194,7.4259,8.8167
195,7.485,8.8174
196,7.5349,8.8182
197,7.591,8.8128
198,7.647,8.8117
199,7.7062,8.8107
200,7.7405,8.8152
201,7.8059,8.8135
202,7.8526,8.8148
203,7.9118,8.8117
204,7.9679,8.8099
205,8.0083,8.8053
206,8.0426,8.8046
207,8.1111,8.8107
208,8.1766,8.8111
209,8.2077,8.813
210,8.27,8.8032
211,8.3448,8.8015
212,8.4164,8.8093
213,8.4444,8.8105
214,8.5254,8.813
215,8.5566,8.8149
216,8.6157,8.8052
217,8.6718,8.8061
218,8.7154,8.8172
219,8.7435,8.8119
220,8.8089,8.8152
221,8.8525,8.8124
222,8.8899,8.8056
223,8.9615,8.8049
224,8.9958,8.8098
225,9.03,8.8054
226,9.0549,8.8104
227,9.1048,8.7988
228,9.1359,8.8034
229,9.1733,8.8042
230,9.2138,8.8075
231,9.2325,8.8143
232,9.2886,8.8183
233,9.3291,8.8068
234,9.3789,8.8038
235,9.4163,8.8021
236,9.4505,8.8077
237,9.5097,8.8047
238,9.572,8.8001
239,9.6,8.8089
240,9.6374,8.7978
241,9.6686,8.8024
242,9.6842,8.7999
243,9.7153,8.8036
244,9.7402,8.8096
245,9.7589,8.8142
246,9.7807,8.8051
247,9.8306,8.8026
248,9.843,8.8048
249,9.8555,8.8077
250,9.8679,8.813
251,9.8866,8.807
252,9.9209,8.802
253,9.9956,8.7973
254,9.9863,8.8081
255,10.021,8.8105
256,10.045,8.8101
257,10.089,8.8026
258,10.089,8.7981
259,10.13,8.7971
260,10.145,8.8041
261,10.176,8.8002
262,10.189,8.8041
263,10.211,8.8086
264,10.192,8.7983
265,10.226,8.8046
266,10.232,8.8077
267,10.264,8.8035
268,10.282,8.7995
269,10.301,8.8031
270,10.323,8.7904
