,V,I
0,11.896,6.4861
1,10.712,6.0424
2,9.2356,6.0989
3,7.89,6.0879
4,6.6035,6.0769
5,5.3576,6.0735
6,4.1895,6.0706
7,3.0463,6.0643
8,2.0091,6.0603
9,0.9843,6.0508
10,0.028034,6.0487
11,-0.22739,6.015
12,-0.2087,6.0192
13,-0.17132,6.0126
14,-0.13394,6.0067
15,-0.096561,6.0087
16,-0.049838,6.0122
17,-0.037379,6.0091
18,0.021804,6.0062
19,0.043608,6.0115
20,0.10902,6.0089
21,0.15263,6.0126
22,0.17443,6.0147
23,0.21493,6.0144
24,0.2305,6.0141
25,0.28345,6.0117
26,0.34575,6.01
27,0.40805,6.0087
28,0.47035,6.015
29,0.51084,6.0087
30,0.57937,6.0039
31,0.64478,6.005
32,0.68839,6.0129
33,0.76314,6.0154
34,0.83167,6.0113
35,0.89085,6.0118
36,0.95627,6.0123
37,1.0217,6.0127
38,1.0964,6.01
39,1.1681,6.0075
40,1.2584,6.0088
41,1.3114,6.0087
42,1.383,6.006
43,1.4609,6.0103
44,1.5045,6.0132
45,1.5979,6.011
46,1.654,6.0093
47,1.7537,6.0115
48,1.8471,6.0132
49,1.953,6.0088
50,2.034,6.0082
51,2.0963,6.0054
52,2.196,6.0091
53,2.2739,6.008
54,2.3767,6.008
55,2.467,6.0111
56,2.5542,6.0094
57,2.6663,6.0101
58,2.7504,6.0074
59,2.8439,6.0104
60,2.9654,6.01
61,3.0588,6.0111
62,3.1772,6.0097
63,3.2644,6.0056
64,3.3796,6.0113
65,3.4793,6.0077
66,3.6288,5.9982
67,3.7503,6.0041
68,3.85,6.0087
69,3.9684,6.0104
70,4.0556,6.0088
71,4.1521,6.0119
72,4.2207,6.016
73,4.3733,6.0055
74,4.473,6.007
75,4.5726,6.0059
76,4.719,6.0097
77,4.8467,6.0064
78,4.9651,6.0024
79,5.0959,6.0057
80,5.2455,6.0075
81,5.37,6.0142
82,5.4884,6.0064
83,5.6473,6.0068
84,5.7501,6.0084
85,5.8747,6.0091
86,6.0273,6.0056
87,6.1675,6.0066
88,6.2889,6.0052
89,6.454,6.0047
90,6.5942,6.0053
91,6.7157,6.0074
92,6.8496,6.0081
93,7.0178,6.0093
94,7.1736,6.004
95,7.32,6.0046
96,7.5069,6.009
97,7.6501,6.0088
98,7.8028,6.0083
99,7.9461,6.0026
100,8.1111,6.0035
101,8.2544,6.0065
102,8.4195,6.003
103,8.5659,6.0086
104,8.6999,6.0048
105,8.8681,6.0013
106,9.002,6.0073
107,9.1577,6.0085
108,9.3104,6.0129
109,9.4537,6.0102
110,9.6063,6.0064
111,9.7838,6.0012
112,9.9551,6.0048
113,10.158,6.002
114,10.329,5.9974
115,10.519,6.0026
116,10.656,6.0066
117,10.84,6.0011
118,10.992,6.0042
119,11.126,6.0091
120,11.276,6.0101
121,11.422,6.0062
122,11.581,6.0035
123,11.712,6.0023
124,11.902,6.0017
125,12.036,6.0059
126,12.198,5.9972
127,12.35,6.0055
128,12.506,6.004
129,12.671,6.0061
130,12.836,6.0051
131,12.989,6.0058
132,13.142,6.0071
133,13.288,6.0026
134,13.472,5.997
135,13.59,6.0009
136,13.718,6.0046
137,13.836,6.0054
138,13.97,6.0035
139,14.129,5.9997
140,14.257,6.004
141,14.434,6.0059
142,14.578,6.0045
143,14.74,5.9993
144,14.883,6.0035
145,15.045,6.0013
146,15.182,6.0016
147,15.369,5.9972
148,15.5,6.0037
149,15.658,6.0005
150,15.805,5.9961
151,15.973,5.9981
152,16.104,6.0031
153,16.257,6.0026
154,16.372,6.0009
155,16.487,6.0065
156,16.612,6.0057
157,16.736,6.0028
158,16.886,5.9997
159,17.032,5.9997
160,17.203,5.9974
161,17.378,5.995
162,17.509,5.9939
163,17.63,5.9982
164,17.77,5.9986
165,17.889,5.9992
166,18.007,6.0017
167,18.129,6.0026
168,18.287,6.0048
169,18.35,6.0004
170,18.487,5.9987
171,18.599,5.9954
172,18.702,5.9996
173,18.836,5.9951
174,18.966,5.9931
175,19.076,5.9965
176,19.185,5.9978
177,19.331,5.9994
178,19.456,5.9978
179,19.596,5.9948
180,19.723,6.0018
181,19.839,5.9964
182,19.929,5.9913
183,20.016,5.9891
184,20.041,6.002
185,20.116,5.9995
186,20.144,5.9943
187,20.234,5.996
188,20.293,5.9978
189,20.381,5.9998
190,20.418,6.0001
191,20.468,5.9991
192,20.549,5.9989
193,20.62,5.9952
194,20.723,5.9927
195,20.789,5.9922
196,20.854,5.9962
197,20.913,5.9965
198,20.991,5.9862
199,21.057,5.9936
200,21.116,5.9927
201,21.172,6.0003
202,21.234,5.995
203,21.243,5.9978
204,21.268,5.9975
205,21.331,5.9939
206,21.34,5.9999
207,21.399,5.9948
