,V,I
0,-0.22112,5.9029
1,-0.2367,5.9074
2,-0.19932,5.9078
3,-0.17752,5.9112
4,-0.18064,5.9128
5,-0.15261,5.9151
6,-0.11523,5.9082
7,-0.065403,5.9048
8,-0.059174,5.9054
9,-0.021801,5.9072
10,-0.015572,5.9084
11,0.028029,5.9104
12,0.04983,5.9058
13,0.087203,5.9066
14,0.093432,5.9067
15,0.109,5.9082
16,0.12458,5.913
17,0.16818,5.9144
18,0.20555,5.9094
19,0.24604,5.9047
20,0.26784,5.9059
21,0.29587,5.9085
22,0.36127,5.904
23,0.3675,5.9145
24,0.38307,5.9096
25,0.4329,5.9063
26,0.47962,5.9055
27,0.51388,5.9075
28,0.56059,5.9091
29,0.61354,5.9069
30,0.64157,5.9099
31,0.70697,5.9051
32,0.76303,5.9048
33,0.81286,5.908
34,0.85646,5.9102
35,0.89072,5.909
36,0.93744,5.9095
37,0.95612,5.9067
38,1.0153,5.9035
39,1.0371,5.9035
40,1.1025,5.9074
41,1.1336,5.907
42,1.1897,5.9068
43,1.2115,5.906
44,1.2613,5.9039
45,1.28,5.9069
46,1.3299,5.9097
47,1.3953,5.9061
48,1.442,5.9047
49,1.4669,5.9012
50,1.5136,5.9043
51,1.5821,5.9029
52,1.6288,5.91
53,1.6942,5.9053
54,1.7534,5.9084
55,1.8032,5.9008
56,1.85,5.9044
57,1.9029,5.8997
58,1.9683,5.9093
59,1.9901,5.9103
60,2.0649,5.9065
61,2.1271,5.9019
62,2.1957,5.9052
63,2.2455,5.902
64,2.3109,5.9066
65,2.3452,5.9109
66,2.395,5.9089
67,2.4791,5.9039
68,2.5476,5.9005
69,2.5632,5.9035
70,2.6161,5.9048
71,2.6504,5.9073
72,2.6971,5.9004
73,2.7469,5.9023
74,2.7999,5.8991
75,2.8497,5.9018
76,2.8902,5.9066
77,2.9431,5.908
78,2.9836,5.9064
79,3.0054,5.9046
80,3.0646,5.9026
81,3.102,5.9028
82,3.1611,5.9038
83,3.2328,5.901
84,3.2857,5.9053
85,3.3449,5.9019
86,3.3978,5.9009
87,3.4663,5.9048
88,3.538,5.9082
89,3.6065,5.9061
90,3.675,5.9035
91,3.7435,5.9032
92,3.8401,5.9004
93,3.9117,5.9032
94,3.9833,5.9011
95,4.0301,5.9076
96,4.1235,5.9025
97,4.1889,5.8988
98,4.2481,5.9033
99,4.3072,5.9032
100,4.3508,5.9024
101,4.4007,5.904
102,4.4692,5.8957
103,4.547,5.8967
104,4.5813,5.9017
105,4.6529,5.8984
106,4.6965,5.9023
107,4.737,5.9061
108,4.79,5.9018
109,4.8709,5.8969
110,4.9052,5.9055
111,4.9706,5.8997
112,5.0391,5.9038
113,5.0983,5.9031
114,5.1232,5.9025
115,5.1948,5.8985
116,5.2727,5.8992
117,5.3132,5.9028
118,5.3786,5.9023
119,5.4347,5.8988
120,5.4783,5.9023
121,5.5156,5.9008
122,5.5717,5.9012
123,5.6246,5.906
124,5.6776,5.9056
125,5.7461,5.9015
126,5.799,5.8999
127,5.8551,5.8961
128,5.908,5.8933
129,5.933,5.9019
130,5.9921,5.901
131,6.042,5.8989
132,6.098,5.901
133,6.1385,5.8974
134,6.207,5.8969
135,6.2226,5.8986
136,6.2662,5.9011
137,6.3223,5.9025
138,6.3908,5.8981
139,6.4001,5.898
140,6.4468,5.8982
141,6.4749,5.8989
142,6.506,5.9034
143,6.5154,5.9023
144,6.5683,5.8988
145,6.5963,5.8964
146,6.6337,5.9006
147,6.6711,5.8949
148,6.7334,5.9031
149,6.7645,5.8992
150,6.8112,5.8998
151,6.8424,5.8986
152,6.886,5.902
153,6.9233,5.8967
154,6.9763,5.9022
155,7.0199,5.8997
156,7.0759,5.8986
157,7.1227,5.8943
158,7.1787,5.8989
159,7.2099,5.8998
160,7.2722,5.8986
161,7.3095,5.9016
162,7.35,5.8987
163,7.3905,5.8949
164,7.4341,5.8947
165,7.4621,5.901
166,7.512,5.901
167,7.5992,5.9022
168,7.6365,5.9016
169,7.7113,5.8939
170,7.7705,5.8966
171,7.8172,5.9002
172,7.8764,5.9028
173,7.9729,5.898
174,8.0414,5.8984
175,8.1286,5.8908
176,8.1909,5.8945
177,8.2594,5.8959
178,8.3342,5.8973
179,8.4058,5.899
180,8.4774,5.8976
181,8.5366,5.8947
182,8.6114,5.893
183,8.6674,5.8979
184,8.7172,5.8985
185,8.7453,5.9031
186,8.8076,5.8986
187,8.8636,5.8989
188,8.9259,5.8897
189,8.9913,5.8924
190,9.0349,5.901
191,9.0847,5.9025
192,9.1439,5.8942
193,9.2156,5.8951
194,9.2747,5.8927
195,9.3464,5.8968
196,9.4273,5.9006
197,9.4647,5.9017
198,9.5488,5.8969
199,9.6235,5.8901
200,9.6889,5.8919
201,9.7512,5.8946
202,9.8384,5.8987
203,9.907,5.896
204,9.9443,5.8977
205,10.013,5.8933
206,10.078,5.8929
207,10.141,5.8936
208,10.197,5.8963
209,10.274,5.8956
210,10.324,5.896
211,10.377,5.8913
212,10.455,5.8936
213,10.505,5.8941
214,10.561,5.899
215,10.614,5.8988
216,10.642,5.9015
217,10.682,5.8961
218,10.748,5.8922
219,10.763,5.8926
220,10.81,5.8981
221,10.844,5.8976
222,10.885,5.8985
223,10.932,5.8939
224,10.991,5.8928
225,11.028,5.8926
226,11.062,5.8979
227,11.109,5.8975
228,11.165,5.8962
229,11.218,5.8943
230,11.299,5.8935
231,11.383,5.8934
232,11.467,5.8966
233,11.511,5.8946
234,11.623,5.8888
235,11.667,5.8905
236,11.741,5.8929
237,11.825,5.8922
238,11.885,5.8953
239,11.934,5.8966
240,12.031,5.8902
241,12.075,5.8913
242,12.137,5.8959
243,12.209,5.8922
244,12.271,5.8927
245,12.318,5.8958
246,12.377,5.895
247,12.433,5.8907
248,12.464,5.8941
249,12.476,5.8946
250,12.554,5.8936
251,12.607,5.8942
252,12.66,5.8957
253,12.707,5.8909
254,12.775,5.8895
255,12.806,5.8924
256,12.884,5.892
257,12.934,5.8957
258,12.987,5.8962
259,13.062,5.8859
260,13.112,5.8883
261,13.158,5.8933
262,13.202,5.8932
263,13.274,5.8913
264,13.314,5.8922
265,13.392,5.8897
266,13.426,5.8914
267,13.476,5.8907
268,13.507,5.8937
269,13.554,5.8897
270,13.588,5.8925
271,13.65,5.8891
272,13.719,5.8927
273,13.784,5.8899
274,13.825,5.8908
275,13.884,5.8926
276,13.953,5.8913
277,13.987,5.8961
278,14.024,5.8894
279,14.093,5.892
280,14.136,5.8894
281,14.183,5.891
282,14.236,5.8845
283,14.276,5.8899
284,14.301,5.8866
285,14.367,5.8908
286,14.407,5.8932
287,14.47,5.895
288,14.51,5.8868
289,14.56,5.8852
290,14.585,5.8887
291,14.61,5.8892
292,14.666,5.8947
293,14.731,5.8869
294,14.75,5.8879
295,14.806,5.8852
296,14.837,5.8873
297,14.856,5.8894
298,14.899,5.8912
299,14.918,5.8914
300,14.959,5.8885
301,15.002,5.887
302,15.049,5.8876
303,15.061,5.8906
304,15.127,5.8884
305,15.164,5.8899
306,15.214,5.8913
307,15.267,5.886
308,15.332,5.8845
309,15.376,5.8858
310,15.444,5.8885
311,15.476,5.891
312,15.544,5.8906
313,15.591,5.8847
314,15.675,5.8854
315,15.762,5.881
316,15.824,5.8868
317,15.899,5.884
318,15.952,5.8865
319,15.968,5.8845
320,16.011,5.885
321,16.052,5.8886
322,16.098,5.894
323,16.114,5.8876
324,16.148,5.8831
325,16.151,5.8807
326,16.17,5.8833
327,16.186,5.8836
328,16.182,5.8923
329,16.195,5.8881
330,16.201,5.8862
331,16.207,5.884
332,16.204,5.8868
333,16.204,5.8877
334,16.242,5.886
335,16.257,5.8885
336,16.298,5.8835
337,16.341,5.8829
338,16.357,5.8852
339,16.351,5.884
340,16.416,5.8837
341,16.419,5.8914
342,16.457,5.8863
343,16.497,5.8823
344,16.538,5.8798
345,16.562,5.8852
346,16.615,5.8863
347,16.65,5.8916
348,16.693,5.8854
349,16.731,5.8795
350,16.777,5.8815
351,16.796,5.8847
352,16.805,5.8898
353,16.827,5.8892
354,16.843,5.8845
355,16.896,5.8785
356,16.939,5.8792
357,16.949,5.8849
358,16.974,5.8873
359,16.992,5.885
360,17.002,5.8837
361,17.011,5.8807
362,17.051,5.8815
363,17.067,5.885
364,17.086,5.8861
365,17.129,5.8802
366,17.173,5.8854
367,17.207,5.8832
368,17.254,5.8788
369,17.297,5.8814
370,17.338,5.8848
371,17.382,5.887
372,17.438,5.8809
373,17.497,5.8802
374,17.534,5.8792
375,17.6,5.878
376,17.652,5.8822
377,17.696,5.8853
378,17.749,5.8804
379,17.821,5.8772
380,17.855,5.8784
381,17.895,5.8794
382,17.945,5.8847
383,17.986,5.8824
384,18.004,5.8793
385,18.089,5.8727
386,18.113,5.8759
387,18.151,5.8739
388,18.166,5.8787
389,18.185,5.8767
390,18.198,5.8762
391,18.216,5.8767
392,18.254,5.8772
393,18.254,5.8805
394,18.269,5.8793
395,18.26,5.8786
396,18.278,5.8778
397,18.257,5.8747
398,18.282,5.8729
399,18.244,5.879
400,18.26,5.8799
401,18.25,5.8825
402,18.266,5.8824
403,18.275,5.8788
404,18.319,5.8756
405,18.331,5.8772
406,18.356,5.8773
407,18.391,5.877
408,18.412,5.8831
409,18.419,5.873
410,18.453,5.8766
411,18.481,5.877
412,18.528,5.882
413,18.543,5.8791
414,18.599,5.8783
415,18.606,5.87
416,18.649,5.8731
417,18.662,5.8716
418,18.686,5.8775
419,18.668,5.8793
420,18.733,5.8772
421,18.752,5.8712
422,18.761,5.873
423,18.777,5.8743
424,18.805,5.878
425,18.808,5.8768
426,18.842,5.8764
427,18.892,5.8763
428,18.911,5.8757
429,18.911,5.8719
430,18.951,5.8745
431,18.982,5.8741
432,18.995,5.8784
433,19.02,5.8754
434,19.051,5.8718
435,19.066,5.8746
436,19.119,5.8738
437,19.144,5.8761
438,19.16,5.878
439,19.185,5.8751
440,19.232,5.8677
441,19.25,5.8748
442,19.288,5.8754
443,19.331,5.8751
444,19.319,5.8755
445,19.359,5.8735
446,19.403,5.8711
447,19.437,5.8737
448,19.481,5.8745
449,19.537,5.874
450,19.577,5.8711
451,19.599,5.8686
452,19.661,5.8746
453,19.711,5.8767
454,19.748,5.8738
455,19.826,5.8728
456,19.898,5.8703
457,19.951,5.872
458,20.001,5.8676
459,20.057,5.8681
460,20.113,5.8717
461,20.166,5.8721
462,20.244,5.8671
463,20.269,5.8725
464,20.303,5.8718
465,20.343,5.8662
466,20.381,5.8709
467,20.412,5.8753
468,20.443,5.8703
469,20.474,5.8673
470,20.493,5.8687
471,20.54,5.8686
472,20.574,5.8746
473,20.596,5.8732
474,20.621,5.872
475,20.67,5.8673
476,20.711,5.871
477,20.761,5.8708
478,20.807,5.8752
479,20.86,5.8687
480,20.901,5.8685
481,20.976,5.8634
482,21.044,5.8708
483,21.097,5.8743
484,21.175,5.8726
485,21.243,5.8713
486,21.328,5.8694
487,21.412,5.8622
488,21.508,5.8646
489,21.561,5.8684
490,21.655,5.8675
491,21.723,5.8701
492,21.807,5.8652
493,21.869,5.8645
494,21.938,5.8653
495,21.994,5.8691
496,22.084,5.8655
497,22.159,5.8697
498,22.237,5.8671
499,22.296,5.8652
500,22.355,5.8642
501,22.424,5.8656
502,22.495,5.8729
503,22.542,5.8674
504,22.614,5.8664
505,22.673,5.8625
