,V,I
0,-0.24296,9.5158
1,-0.21493,9.5233
2,-0.2305,9.5308
3,-0.19312,9.5177
4,-0.18378,9.5264
5,-0.18066,9.5229
6,-0.16509,9.525
7,-0.16197,9.523
8,-0.15574,9.5123
9,-0.15574,9.5176
10,-0.11214,9.5118
11,-0.10902,9.5205
12,-0.11214,9.5134
13,-0.074757,9.5175
14,-0.087217,9.5182
15,-0.080987,9.5191
16,-0.080987,9.514
17,-0.071642,9.5214
18,-0.062298,9.5254
19,-0.071642,9.5263
20,-0.059183,9.5181
21,-0.062298,9.5233
22,-0.034264,9.5114
23,-0.015574,9.5108
24,0.018689,9.5171
25,0.015574,9.5173
26,0.018689,9.5174
27,0.021804,9.5119
28,0.043608,9.5125
29,0.043608,9.5186
30,0.084102,9.5115
31,0.099676,9.523
32,0.11837,9.5176
33,0.12148,9.5211
34,0.14328,9.5201
35,0.19624,9.5076
36,0.21804,9.5141
37,0.24919,9.5118
38,0.28345,9.5189
39,0.28968,9.5078
40,0.30837,9.5154
41,0.35198,9.5193
42,0.40182,9.5156
43,0.42362,9.5096
44,0.4392,9.5115
45,0.46723,9.5188
46,0.48592,9.5097
47,0.5233,9.4994
48,0.54822,9.5123
49,0.59183,9.5131
50,0.61363,9.509
51,0.65101,9.5102
52,0.67281,9.512
53,0.72265,9.5125
54,0.732,9.5171
55,0.79118,9.5153
56,0.81298,9.5071
57,0.84413,9.5073
58,0.88774,9.5098
59,0.94069,9.505
60,0.97807,9.512
61,1.0092,9.516
62,1.0809,9.5195
63,1.1151,9.5128
64,1.1743,9.4981
65,1.2179,9.5182
66,1.2646,9.5097
67,1.3145,9.5073
68,1.3519,9.5028
69,1.4079,9.5074
70,1.4546,9.5128
71,1.5169,9.5055
72,1.5855,9.5108
73,1.6197,9.5061
74,1.6976,9.5113
75,1.735,9.5049
76,1.8004,9.5023
77,1.8658,9.5042
78,1.9094,9.5076
79,1.9686,9.5079
80,2.0153,9.5093
81,2.0465,9.503
82,2.1368,9.502
83,2.2022,9.5013
84,2.2583,9.5069
85,2.3112,9.5099
86,2.3767,9.5094
87,2.4327,9.5103
88,2.4888,9.5133
89,2.604,9.5047
90,2.6663,9.5081
91,2.7473,9.5017
92,2.794,9.5005
93,2.8719,9.5005
94,2.9436,9.5066
95,3.0214,9.4961
96,3.1211,9.504
97,3.1927,9.507
98,3.255,9.509
99,3.3454,9.5022
100,3.4513,9.5009
101,3.5136,9.5055
102,3.6226,9.502
103,3.7285,9.5001
104,3.8033,9.499
105,3.8811,9.5026
106,3.9684,9.4959
107,4.0525,9.4928
108,4.1148,9.4925
109,4.2082,9.4998
110,4.283,9.5042
111,4.339,9.5052
112,4.4044,9.5075
113,4.4823,9.5171
114,4.5726,9.5046
115,4.6287,9.4972
116,4.7284,9.489
117,4.8031,9.5011
118,4.8654,9.497
119,4.9558,9.493
120,5.0243,9.4977
121,5.0991,9.5046
122,5.2081,9.5012
123,5.2922,9.4989
124,5.3763,9.5033
125,5.4604,9.502
126,5.5663,9.5028
127,5.6379,9.4995
128,5.7407,9.4895
129,5.8653,9.4911
130,5.9588,9.4958
131,6.0771,9.4914
132,6.1706,9.4931
133,6.236,9.4934
134,6.3201,9.501
135,6.4073,9.5023
136,6.535,9.5012
137,6.5942,9.5047
138,6.7063,9.4958
139,6.7998,9.4957
140,6.8839,9.4928
141,6.9773,9.4887
142,7.0801,9.488
143,7.1923,9.4878
144,7.2545,9.495
145,7.3449,9.4952
146,7.429,9.5014
147,7.4944,9.4908
148,7.5941,9.489
149,7.6906,9.5033
150,7.781,9.4947
151,7.8526,9.4881
152,7.9492,9.4924
153,8.0333,9.4958
154,8.1049,9.4923
155,8.2264,9.4805
156,8.3043,9.4875
157,8.379,9.4901
158,8.4787,9.4899
159,8.5503,9.4925
160,8.6095,9.4952
161,8.6874,9.4933
162,8.7715,9.4888
163,8.8774,9.4927
164,8.949,9.485
165,9.0612,9.4832
166,9.1141,9.4877
167,9.1858,9.4786
168,9.2668,9.4763
169,9.3446,9.4927
170,9.4381,9.4909
171,9.5191,9.4816
172,9.5969,9.4818
173,9.6405,9.497
174,9.6686,9.4942
175,9.7433,9.4873
176,9.8025,9.4888
177,9.8555,9.4908
178,9.9551,9.4916
179,9.9925,9.482
180,10.058,9.4858
181,10.123,9.4876
182,10.22,9.4869
183,10.276,9.4937
184,10.363,9.488
185,10.413,9.4931
186,10.482,9.4912
187,10.559,9.4749
188,10.637,9.478
189,10.706,9.4764
190,10.802,9.4861
191,10.88,9.4789
192,10.946,9.4851
193,11.002,9.4874
194,11.101,9.4847
195,11.164,9.4802
196,11.214,9.4798
197,11.291,9.4797
198,11.357,9.4795
199,11.404,9.4749
200,11.438,9.4794
201,11.5,9.4786
