,V,I
0,-0.23052,9.6678
1,-0.2461,9.6701
2,-0.22429,9.6759
3,-0.22429,9.67
4,-0.20871,9.668
5,-0.20248,9.6692
6,-0.20871,9.6669
7,-0.19625,9.6627
8,-0.20871,9.6574
9,-0.20248,9.661
10,-0.20871,9.6613
11,-0.21183,9.6579
12,-0.22429,9.665
13,-0.2274,9.6733
14,-0.2274,9.6718
15,-0.21806,9.6666
16,-0.20871,9.6636
17,-0.20871,9.6697
18,-0.20871,9.6651
19,-0.19002,9.6576
20,-0.20871,9.6539
21,-0.19625,9.6608
22,-0.18068,9.6614
23,-0.18068,9.6619
24,-0.17756,9.663
25,-0.17445,9.6574
26,-0.15887,9.6485
27,-0.14953,9.6436
28,-0.16199,9.6501
29,-0.15264,9.6463
30,-0.13707,9.6525
31,-0.13084,9.652
32,-0.099684,9.6505
33,-0.13084,9.649
34,-0.11214,9.6547
35,-0.12461,9.6459
36,-0.090339,9.6279
37,-0.12461,9.647
38,-0.10591,9.6423
39,-0.1028,9.6375
40,-0.1028,9.6361
41,-0.11526,9.6448
42,-0.1028,9.6517
43,-0.077878,9.6451
44,-0.084109,9.6534
45,-0.099684,9.6495
46,-0.093454,9.6457
47,-0.093454,9.6378
48,-0.096569,9.6331
49,-0.077878,9.639
50,-0.087224,9.6516
51,-0.080993,9.6433
52,-0.059187,9.645
53,-0.034266,9.6358
54,-0.031151,9.6375
55,-0.015575,9.632
56,-0.015575,9.6341
57,-0.031151,9.6346
58,-0.018691,9.6223
59,-0.0093452,9.6273
60,-0.024921,9.6327
61,-0.0031149,9.6394
62,0.0031154,9.6432
63,0.015576,9.6338
64,-0.0093452,9.6272
65,0.034267,9.6287
66,0.031152,9.639
67,0.028037,9.6297
68,0.037382,9.6257
69,0.034267,9.6348
70,0.018691,9.6362
71,0.037382,9.6305
72,0.068533,9.6273
73,0.049842,9.6328
74,0.074764,9.6319
75,0.084109,9.6291
76,0.1028,9.6295
77,0.099685,9.6244
78,0.12461,9.6168
79,0.14018,9.6242
80,0.15576,9.6177
81,0.14641,9.6278
82,0.16822,9.6301
83,0.17756,9.6258
84,0.19002,9.6233
85,0.17756,9.6301
86,0.23364,9.6248
87,0.22741,9.6164
88,0.23987,9.6159
89,0.26167,9.6193
90,0.27102,9.6166
91,0.28348,9.6153
92,0.28971,9.6185
93,0.31463,9.6305
94,0.33021,9.6301
95,0.33021,9.6116
96,0.36136,9.6196
97,0.37382,9.619
98,0.39874,9.6183
99,0.42366,9.6119
100,0.4517,9.617
101,0.44547,9.6167
102,0.47662,9.6142
103,0.5358,9.6215
104,0.5358,9.6256
105,0.55761,9.6182
106,0.5763,9.6167
107,0.59811,9.6082
108,0.62614,9.6078
109,0.66041,9.6143
110,0.68533,9.6151
111,0.71337,9.6122
112,0.73206,9.6123
113,0.77567,9.6234
114,0.78502,9.6145
115,0.86289,9.6071
116,0.86289,9.6128
117,0.88158,9.6145
118,0.90962,9.6123
119,0.93454,9.6077
120,0.9875,9.6118
121,1.0187,9.6188
122,1.0716,9.6173
123,1.0965,9.6186
124,1.1339,9.6107
125,1.1775,9.6138
126,1.218,9.608
127,1.2616,9.6083
128,1.3177,9.6075
129,1.3457,9.6195
130,1.4018,9.619
131,1.4641,9.606
132,1.4953,9.6061
133,1.5389,9.6131
134,1.595,9.6115
135,1.6604,9.6128
136,1.7102,9.6112
137,1.7601,9.6047
138,1.8192,9.6079
139,1.8597,9.6061
140,1.9127,9.6032
141,1.9594,9.6075
142,2.0217,9.609
143,2.0653,9.6087
144,2.1276,9.6152
145,2.1744,9.6101
146,2.2336,9.6005
147,2.3052,9.6025
148,2.3706,9.6066
149,2.4267,9.608
150,2.5015,9.6075
151,2.5606,9.6044
152,2.6354,9.609
153,2.7071,9.6115
154,2.7694,9.604
155,2.8504,9.5993
156,2.922,9.6061
157,2.9936,9.5978
158,3.0871,9.594
159,3.165,9.593
160,3.2304,9.6
161,3.2865,9.6042
162,3.3924,9.6039
163,3.4578,9.6033
164,3.5201,9.599
165,3.6011,9.6017
166,3.6541,9.6066
167,3.7382,9.5952
168,3.7787,9.5879
169,3.8597,9.5893
170,3.9407,9.6029
171,4.0061,9.5983
172,4.0902,9.6046
173,4.1431,9.6056
174,4.2086,9.6025
175,4.3082,9.5969
176,4.3737,9.5977
177,4.4515,9.5982
178,4.5138,9.5933
179,4.6135,9.5841
180,4.6602,9.5971
181,4.7444,9.5985
182,4.8285,9.5997
183,4.9063,9.5952
184,5.0091,9.5891
185,5.0621,9.5945
186,5.1213,9.5868
187,5.2085,9.588
188,5.2615,9.5833
189,5.3113,9.5954
190,5.3674,9.5918
191,5.439,9.5942
192,5.4889,9.5907
193,5.5356,9.591
194,5.6259,9.5862
195,5.654,9.593
196,5.7319,9.5851
197,5.8004,9.5889
198,5.8689,9.5889
199,5.897,9.5921
200,5.9499,9.5879
201,6.0247,9.5898
202,6.0621,9.5944
203,6.1275,9.5843
204,6.2147,9.5905
205,6.249,9.5879
206,6.3206,9.5844
