,V,I
0,-0.23673,6.0104
1,-0.19624,6.0077
2,-0.17755,6.0119
3,-0.14328,6.0074
4,-0.096561,6.0112
5,-0.059183,6.0094
6,-0.024919,6.0122
7,0.018689,6.0127
8,0.046723,6.0089
9,0.10279,6.0077
10,0.13082,6.0036
11,0.19935,6.0113
12,0.25231,6.0068
13,0.30526,6.0083
14,0.3551,6.0075
15,0.38001,6.0134
16,0.4392,6.0121
17,0.51084,6.0074
18,0.53887,6.0142
19,0.61363,6.0096
20,0.67593,6.0035
21,0.73823,6.0066
22,0.78806,6.0067
23,0.86594,6.0116
24,0.96873,6.006
25,1.0217,6.0123
26,1.1338,6.005
27,1.2023,6.0066
28,1.2896,6.0093
29,1.3768,6.0057
30,1.4515,6.006
31,1.5481,6.0012
32,1.6384,6.0035
33,1.7132,6.0085
34,1.8315,6.007
35,1.8907,6.0125
36,1.9935,6.0098
37,2.0901,6.0067
38,2.1898,6.0103
39,2.3144,6.0056
40,2.4047,6.0073
41,2.5355,6.0023
42,2.6383,6.0061
43,2.7536,6.0004
44,2.875,6.0045
45,2.9996,6.0052
46,3.0962,6.0114
47,3.2052,6.0074
48,3.3423,6.0027
49,3.4637,6.0054
50,3.5759,6.0031
51,3.7316,6.0011
52,3.8593,6.0046
53,3.9684,6.0011
54,4.0992,6.0012
55,4.2518,6.0046
56,4.3702,6.003
57,4.4948,6.003
58,4.6536,6.0027
59,4.8,6.0063
60,4.9402,5.9962
61,5.1364,5.9958
62,5.2641,6.0009
63,5.395,6.0013
64,5.5351,6.0023
65,5.6691,6.0015
66,5.7625,6.0015
67,5.9058,5.9984
68,6.0553,5.9974
69,6.1488,6.0017
70,6.2578,6.0004
71,6.3917,5.999
72,6.5194,5.9998
73,6.6565,5.9993
74,6.8091,5.9985
75,6.9431,6.0032
76,7.1113,5.9964
77,7.2203,5.9996
78,7.3667,5.998
79,7.5162,5.9979
80,7.6564,5.9952
81,7.809,5.9979
82,7.9429,6.0001
83,8.1018,5.9967
84,8.2233,6.0004
85,8.3603,5.9937
86,8.488,6.0019
87,8.6157,6.0018
88,8.7528,6.0005
89,8.893,5.9956
90,9.03,5.9963
91,9.1422,5.9986
92,9.2854,5.9947
93,9.4412,5.9941
94,9.5658,5.9985
95,9.7122,6.0003
96,9.8524,6.0012
97,9.9769,5.9995
98,10.139,5.9964
99,10.298,5.9954
100,10.488,5.9903
101,10.628,5.9941
102,10.777,5.994
103,10.927,5.9987
104,11.061,5.9963
105,11.217,5.9964
106,11.344,5.9974
107,11.528,5.9939
108,11.678,5.9975
109,11.846,5.9947
110,12.017,5.9872
111,12.173,5.9925
112,12.338,5.9946
113,12.475,5.9942
114,12.603,5.9964
115,12.749,5.9959
116,12.874,5.9961
117,13.039,5.9901
118,13.16,5.9961
119,13.291,5.9958
120,13.438,5.9901
121,13.59,5.99
122,13.727,5.9952
123,13.874,5.9939
124,14.033,5.9906
125,14.163,5.9935
126,14.288,5.9953
127,14.469,5.989
128,14.615,5.9878
129,14.761,5.9928
130,14.933,5.9895
131,15.113,5.9884
132,15.25,5.9879
133,15.4,5.9893
134,15.546,5.9916
135,15.683,5.9922
136,15.82,5.9909
137,15.942,5.989
138,16.063,5.9903
139,16.16,5.9925
140,16.297,5.9876
141,16.39,5.9894
142,16.515,5.9888
143,16.637,5.992
144,16.755,5.9879
