,V,I
0,-0.21181,9.0159
1,-0.19001,9.0085
2,-0.22116,9.0195
3,-0.19312,9.0193
4,-0.17132,9.0196
5,-0.18378,9.0179
6,-0.14951,9.0147
7,-0.13082,9.0234
8,-0.096561,9.0134
9,-0.11525,9.009
10,-0.093446,9.0116
11,-0.080987,9.0211
12,-0.077872,9.0201
13,-0.034264,9.0128
14,-0.021804,9.0127
15,-0.015574,9.0127
16,0.034264,9.0148
17,0.040493,9.0137
18,0.062298,9.0136
19,0.046723,9.0123
20,0.11837,9.0123
21,0.1246,9.0223
22,0.1464,9.0141
23,0.17132,9.0167
24,0.19001,9.0127
25,0.22427,9.0024
26,0.23362,9.0059
27,0.29903,9.0159
28,0.32706,9.02
29,0.36133,9.0096
30,0.37379,9.0172
31,0.40182,9.021
32,0.42362,9.0174
33,0.48904,9.0052
34,0.53264,9.0061
35,0.57937,9.009
36,0.59183,9.0136
37,0.66347,9.0052
38,0.69773,9.0133
39,0.74757,9.01
40,0.80987,9.0114
41,0.85348,9.014
42,0.89397,9.0137
43,0.922,9.0144
44,0.98742,9.0134
45,1.0279,9.012
46,1.0653,9.0029
47,1.1556,9.0124
48,1.2086,9.0079
49,1.2428,9.0054
50,1.3114,9.0083
51,1.3394,9.0108
52,1.3923,9.0181
53,1.4422,9.0095
54,1.5294,9.0156
55,1.573,9.0183
56,1.6571,9.009
57,1.7163,9.005
58,1.7848,9.0074
59,1.8409,9.0054
60,1.9437,9.0075
61,2.0122,9.0096
62,2.0932,9.0058
63,2.1493,9.0054
64,2.2458,9.0098
65,2.3206,9.0047
66,2.414,9.0074
67,2.5012,9.0124
68,2.5729,9.0103
69,2.6881,9.0088
70,2.7349,9.0025
71,2.847,9.0029
72,2.9093,9.0068
73,2.9996,9.0038
74,3.0775,9.0104
75,3.1865,9.0052
76,3.2987,9.008
77,3.3734,9.0068
78,3.47,9.0061
79,3.5665,9.0132
80,3.6413,9.005
81,3.7503,9.0052
82,3.8656,8.998
83,3.9465,9.0149
84,4.0307,9.0026
85,4.1428,8.9968
86,4.2331,9.0018
87,4.3172,9.001
88,4.4605,9.0039
89,4.5197,9.0157
90,4.5944,9.0136
91,4.6879,9.0091
92,4.8063,9.0062
93,4.8997,9.0046
94,5.0181,9.006
95,5.152,9.0019
96,5.2548,9.0013
97,5.3763,8.9866
98,5.5227,8.9961
99,5.6317,9.0025
100,5.7563,9.0039
101,5.8715,9.0007
102,5.9961,9.0055
103,6.0865,9.0053
104,6.2142,9.0
105,6.3357,9.0001
106,6.4353,9.0081
107,6.5475,9.0013
108,6.6783,8.9953
109,6.7873,8.9929
110,6.8932,9.0006
111,7.0054,9.0088
112,7.1237,9.0034
113,7.2545,8.9978
114,7.3605,8.9959
115,7.4944,9.0038
116,7.6346,8.9998
117,7.7529,8.9975
118,7.8619,8.995
119,7.9865,8.9923
120,8.0987,8.992
121,8.2139,8.9943
122,8.3416,8.9994
123,8.4475,9.0055
124,8.5535,8.9928
125,8.6718,8.9985
126,8.7995,8.9963
127,8.9148,9.0017
128,9.03,9.0006
129,9.1546,8.993
130,9.2512,8.9922
131,9.3384,8.9987
132,9.4755,9.0005
133,9.6,8.9877
134,9.7402,8.9874
135,9.8524,8.9953
136,9.9801,8.9942
137,10.086,8.9946
138,10.211,8.9988
139,10.329,8.9952
140,10.444,8.9981
141,10.566,8.986
142,10.675,8.9903
