,V,I
0,-0.24608,9.5616
1,-0.24608,9.5671
2,-0.23985,9.5622
3,-0.22427,9.564
4,-0.2087,9.5477
5,-0.21493,9.5579
6,-0.21181,9.5612
7,-0.2087,9.56
8,-0.18689,9.5615
9,-0.19001,9.5553
10,-0.17132,9.5583
11,-0.15886,9.5673
12,-0.1464,9.5624
13,-0.16509,9.5516
14,-0.15574,9.5481
15,-0.1464,9.5489
16,-0.13705,9.5567
17,-0.1246,9.5474
18,-0.13394,9.561
19,-0.11214,9.5576
20,-0.099676,9.5586
21,-0.093446,9.5458
22,-0.099676,9.5537
23,-0.084102,9.5608
24,-0.084102,9.5561
25,-0.065412,9.5508
26,-0.062298,9.5454
27,-0.062298,9.5537
28,-0.059183,9.5569
29,-0.015574,9.5517
30,-0.024919,9.5529
31,-0.0031149,9.5442
32,0.015574,9.5518
33,0.0031149,9.5488
34,0.028034,9.5462
35,0.01246,9.5593
36,0.052953,9.5503
37,0.062298,9.5486
38,0.074757,9.5345
39,0.077872,9.5502
40,0.090331,9.5512
41,0.13394,9.5403
42,0.11214,9.5531
43,0.12771,9.5493
44,0.14328,9.555
45,0.13705,9.5477
46,0.17132,9.5491
47,0.17755,9.5494
48,0.20247,9.5488
49,0.18378,9.5449
50,0.21181,9.5459
51,0.23362,9.551
52,0.24296,9.5497
53,0.28034,9.5327
54,0.28657,9.541
55,0.29903,9.5386
56,0.30837,9.5427
57,0.35821,9.544
58,0.3551,9.5475
59,0.37379,9.5525
60,0.42674,9.5458
61,0.42985,9.5411
62,0.42674,9.5332
63,0.46412,9.5383
64,0.461,9.5396
65,0.47035,9.5353
66,0.48904,9.5429
67,0.51084,9.5521
68,0.54199,9.5504
69,0.53887,9.5486
70,0.56379,9.5377
71,0.58248,9.5403
72,0.61675,9.534
73,0.64789,9.5418
74,0.68527,9.5314
75,0.68527,9.5352
76,0.68839,9.5382
77,0.72888,9.5304
78,0.78183,9.5455
79,0.75692,9.5393
80,0.8161,9.5392
81,0.82233,9.5377
82,0.82544,9.5452
83,0.84413,9.5496
84,0.89085,9.5397
85,0.89085,9.5369
86,0.9002,9.5321
87,0.94692,9.5381
88,0.98119,9.5391
89,0.99365,9.5285
90,1.0279,9.5363
91,1.0591,9.5375
92,1.0622,9.5443
93,1.1027,9.5364
94,1.1369,9.5428
95,1.1681,9.5403
96,1.1743,9.5315
97,1.246,9.5303
98,1.246,9.5294
99,1.2958,9.5312
100,1.3082,9.5395
101,1.3332,9.5348
102,1.3612,9.5373
103,1.3705,9.5308
104,1.4204,9.5407
105,1.436,9.5366
106,1.4453,9.5313
107,1.4796,9.5415
108,1.5325,9.5299
109,1.5668,9.5431
110,1.6042,9.5258
111,1.6353,9.533
112,1.6665,9.5282
113,1.6696,9.5155
114,1.735,9.5298
115,1.763,9.5336
116,1.7755,9.537
117,1.8035,9.5331
118,1.8409,9.5407
119,1.8565,9.5387
120,1.9001,9.5255
121,1.9375,9.5295
122,1.9499,9.5287
123,1.9655,9.5221
124,2.0091,9.5322
125,2.0309,9.5301
126,2.0371,9.5286
127,2.1025,9.5236
128,2.1275,9.5334
129,2.1524,9.528
130,2.1804,9.5307
131,2.2334,9.5346
132,2.2334,9.5385
133,2.2614,9.5286
134,2.3019,9.5232
135,2.3268,9.5312
136,2.3673,9.5228
137,2.3985,9.5232
138,2.4203,9.5264
139,2.4389,9.5311
140,2.4701,9.5315
141,2.5262,9.5307
142,2.5417,9.5271
143,2.5511,9.533
144,2.576,9.5277
145,2.6196,9.5229
146,2.6258,9.527
147,2.6539,9.5275
148,2.7224,9.528
149,2.7349,9.5247
150,2.7754,9.5203
151,2.8065,9.5254
152,2.8657,9.5206
153,2.8719,9.5258
154,2.8875,9.5302
155,2.928,9.534
156,2.9529,9.5282
157,2.9872,9.522
158,3.037,9.5221
159,3.0619,9.5278
160,3.0993,9.516
161,3.1305,9.5214
162,3.1741,9.5248
163,3.1865,9.5218
164,3.2301,9.5243
165,3.2613,9.5197
166,3.2706,9.5295
167,3.3298,9.5332
168,3.3578,9.5332
169,3.4014,9.5216
170,3.4482,9.5119
171,3.4824,9.5279
172,3.5292,9.5236
