,V,I
0,-0.21181,9.1553
1,-0.21493,9.1517
2,-0.2305,9.1556
3,-0.2305,9.154
4,-0.22739,9.1526
5,-0.21493,9.1575
6,-0.19001,9.1658
7,-0.18689,9.1726
8,-0.17132,9.1639
9,-0.18378,9.1619
10,-0.1682,9.1567
11,-0.16197,9.1564
12,-0.14017,9.1505
13,-0.13082,9.1561
14,-0.13394,9.1576
15,-0.10902,9.1564
16,-0.099676,9.1496
17,-0.090331,9.1544
18,-0.059183,9.1626
19,-0.040493,9.1542
20,-0.052953,9.1588
21,-0.024919,9.1552
22,-0.0093446,9.1559
23,-0.0062298,9.1605
24,0.015574,9.158
25,0.037379,9.1482
26,0.043608,9.1438
27,0.074757,9.15
28,0.080987,9.1534
29,0.10279,9.1509
30,0.096561,9.1567
31,0.13082,9.1532
32,0.14951,9.1528
33,0.17755,9.1539
34,0.17443,9.1604
35,0.20247,9.1536
36,0.24608,9.1427
37,0.23985,9.149
38,0.27411,9.1551
39,0.30214,9.1522
40,0.33018,9.1467
41,0.33018,9.1531
42,0.3551,9.1509
43,0.37379,9.1542
44,0.38313,9.1496
45,0.42051,9.1551
46,0.461,9.1593
47,0.47658,9.153
48,0.53264,9.1459
49,0.54199,9.1533
50,0.57002,9.1514
51,0.60429,9.1335
52,0.64478,9.1431
53,0.68216,9.1473
54,0.69773,9.1554
55,0.74134,9.1584
56,0.76937,9.1559
57,0.78495,9.1502
58,0.86594,9.1469
59,0.89397,9.145
60,0.90643,9.1439
61,0.96561,9.1481
62,0.98742,9.155
63,1.0248,9.1441
64,1.0591,9.1381
65,1.1182,9.1393
66,1.1338,9.1465
67,1.1805,9.1521
68,1.2179,9.15
69,1.2491,9.154
70,1.2802,9.1537
71,1.3238,9.1545
72,1.3799,9.1445
73,1.4328,9.1436
74,1.436,9.1557
75,1.5014,9.1475
76,1.545,9.1425
77,1.5948,9.1448
78,1.654,9.1467
79,1.7101,9.1525
80,1.7692,9.1484
81,1.8066,9.1485
82,1.9001,9.1423
83,1.925,9.1417
84,1.9842,9.1401
85,2.0496,9.1372
86,2.1025,9.1486
87,2.1711,9.1413
88,2.2334,9.1377
89,2.2676,9.144
90,2.3081,9.1482
91,2.3735,9.1524
92,2.4327,9.1511
93,2.5168,9.1416
94,2.5822,9.1446
95,2.629,9.1434
96,2.685,9.1386
97,2.7504,9.1403
98,2.794,9.1414
99,2.8937,9.1337
100,2.9467,9.1379
101,2.9841,9.1479
102,3.0152,9.1477
