,V,I
0,-0.24608,8.8037
1,-0.24608,8.8081
2,-0.2305,8.8029
3,-0.21181,8.7992
4,-0.2305,8.794
5,-0.23985,8.8095
6,-0.23673,8.8039
7,-0.22739,8.8045
8,-0.23985,8.8015
9,-0.21493,8.8009
10,-0.22739,8.8096
11,-0.23362,8.8019
12,-0.21493,8.8058
13,-0.2305,8.811
14,-0.22739,8.8091
15,-0.2087,8.8047
16,-0.19935,8.7982
17,-0.2305,8.7989
18,-0.21181,8.7991
19,-0.21181,8.801
20,-0.22116,8.8071
21,-0.21181,8.806
22,-0.19001,8.8088
23,-0.19935,8.8032
24,-0.17443,8.7966
25,-0.17443,8.8024
26,-0.18689,8.7995
27,-0.17443,8.7971
28,-0.19624,8.8002
29,-0.17755,8.807
30,-0.16509,8.8061
31,-0.16197,8.8029
32,-0.17132,8.8034
33,-0.16509,8.7972
34,-0.16197,8.8017
35,-0.16509,8.8044
36,-0.14328,8.8005
37,-0.15574,8.8019
38,-0.13705,8.7925
39,-0.11837,8.8001
40,-0.14017,8.8017
41,-0.13394,8.8038
42,-0.1464,8.8074
43,-0.12148,8.7996
44,-0.11837,8.7987
45,-0.1246,8.8024
46,-0.11525,8.8076
47,-0.11837,8.7902
48,-0.087217,8.7954
49,-0.090331,8.7957
50,-0.062298,8.7938
51,-0.059183,8.7995
52,-0.065412,8.8053
53,-0.080987,8.8013
54,-0.056068,8.7925
55,-0.071642,8.792
56,-0.084102,8.8
57,-0.065412,8.7994
58,-0.062298,8.8015
59,-0.059183,8.7979
60,-0.049838,8.8007
61,-0.031149,8.8009
62,-0.049838,8.8006
63,-0.024919,8.7968
64,-0.037379,8.7966
65,-0.031149,8.8067
66,-0.021804,8.7994
67,0.0062298,8.7933
68,-0.01246,8.7936
69,-0.0093446,8.7861
70,0.01246,8.7898
71,0.018689,8.7963
72,0.021804,8.798
73,0.015574,8.8022
74,0.024919,8.8049
75,0.024919,8.8001
76,0.024919,8.7876
77,0.01246,8.7949
78,0.034264,8.7936
79,0.031149,8.7934
80,0.059183,8.7989
81,0.043608,8.7976
82,0.043608,8.8001
83,0.056068,8.7873
84,0.077872,8.7889
85,0.059183,8.7995
86,0.071642,8.7989
87,0.080987,8.7946
88,0.071642,8.7944
89,0.074757,8.7952
90,0.087217,8.7959
91,0.11837,8.7957
92,0.074757,8.7991
93,0.10279,8.7943
94,0.12148,8.8005
95,0.11525,8.7927
96,0.13394,8.7925
97,0.15263,8.7932
98,0.14017,8.7911
99,0.17132,8.7851
100,0.18066,8.7892
101,0.18378,8.7976
102,0.17443,8.7958
103,0.19624,8.799
104,0.17755,8.7962
105,0.18066,8.7899
106,0.21493,8.7963
107,0.21493,8.7919
108,0.22739,8.7917
109,0.2305,8.7916
110,0.25853,8.7897
111,0.25853,8.7951
112,0.29591,8.786
113,0.27099,8.7923
114,0.29591,8.7845
115,0.30214,8.7843
116,0.29591,8.7922
117,0.2928,8.7948
118,0.3146,8.7964
119,0.32395,8.793
120,0.34264,8.7924
121,0.37067,8.7888
122,0.3551,8.787
123,0.38624,8.7873
124,0.37379,8.791
125,0.38001,8.7965
126,0.40182,8.7903
127,0.42985,8.7803
128,0.41428,8.7889
129,0.43297,8.7837
130,0.45477,8.7927
131,0.46412,8.7892
132,0.47346,8.7909
133,0.48592,8.796
134,0.5015,8.783
135,0.5233,8.7838
136,0.52641,8.7797
137,0.52018,8.7905
138,0.54822,8.7905
139,0.54822,8.7868
140,0.54822,8.7905
141,0.57937,8.7821
142,0.58871,8.7944
143,0.57937,8.7822
144,0.61675,8.7761
145,0.59806,8.7876
146,0.60429,8.7937
147,0.63232,8.7894
148,0.66347,8.7811
149,0.64166,8.7823
150,0.64166,8.7872
151,0.67904,8.7846
152,0.65724,8.7955
