,V,I
0,-0.24296,9.4041
1,-0.22427,9.4069
2,-0.2305,9.3855
3,-0.21804,9.3941
4,-0.18689,9.3849
5,-0.19001,9.398
6,-0.15886,9.3962
7,-0.14951,9.3959
8,-0.13705,9.3845
9,-0.11525,9.3774
10,-0.11837,9.3917
11,-0.12148,9.3895
12,-0.080987,9.3978
13,-0.093446,9.394
14,-0.080987,9.3984
15,-0.074757,9.4011
16,-0.049838,9.3985
17,-0.015574,9.3912
18,0.0,9.3838
19,0.034264,9.3887
20,0.056068,9.3848
21,0.071642,9.3702
22,0.074757,9.3888
23,0.1246,9.384
24,0.13082,9.3965
25,0.17132,9.3869
26,0.19001,9.3901
27,0.21804,9.3957
28,0.21493,9.3892
29,0.26476,9.3916
30,0.29591,9.3827
31,0.30526,9.3846
32,0.34887,9.382
33,0.38313,9.383
34,0.40182,9.3876
35,0.42674,9.3858
36,0.48281,9.389
37,0.48904,9.3939
38,0.5233,9.3744
39,0.57625,9.3896
40,0.61363,9.3857
41,0.64166,9.3855
42,0.68216,9.3783
43,0.71954,9.3852
44,0.7538,9.3779
45,0.81921,9.3667
46,0.85971,9.3839
47,0.85659,9.3905
48,0.91577,9.3903
49,0.95004,9.3864
50,0.98119,9.3883
51,1.031,9.3901
52,1.0933,9.3777
53,1.1307,9.3818
54,1.1618,9.3781
55,1.2148,9.3725
56,1.2678,9.3828
57,1.3332,9.3717
58,1.3705,9.3867
59,1.4235,9.3845
60,1.4889,9.3749
61,1.5263,9.3776
62,1.5668,9.3778
63,1.6291,9.3876
64,1.6727,9.3792
65,1.7381,9.3842
66,1.7942,9.3799
67,1.8658,9.3813
68,1.9094,9.3776
69,1.9748,9.3699
70,2.0496,9.3804
71,2.115,9.3763
72,2.1898,9.3714
73,2.2427,9.3799
74,2.305,9.3774
75,2.358,9.381
76,2.4421,9.3752
77,2.5168,9.3709
78,2.5916,9.3649
79,2.6476,9.3784
80,2.7099,9.3743
81,2.7722,9.363
82,2.847,9.3735
83,2.9,9.3809
84,2.9996,9.3834
85,3.065,9.372
86,3.1211,9.3807
87,3.1896,9.3863
88,3.2893,9.3763
89,3.3516,9.365
90,3.3952,9.3655
91,3.4793,9.3718
92,3.5447,9.3742
93,3.6101,9.3713
94,3.7036,9.3731
95,3.769,9.3782
96,3.8313,9.3773
97,3.9497,9.3665
98,3.9995,9.3702
99,4.0929,9.3711
100,4.1459,9.3729
101,4.2331,9.3718
102,4.2954,9.3696
103,4.3702,9.3718
104,4.4792,9.3729
105,4.5477,9.3625
106,4.6443,9.363
107,4.7066,9.3714
108,4.772,9.3772
109,4.8343,9.3758
110,4.9308,9.3693
111,5.0336,9.3802
112,5.1302,9.3674
113,5.233,9.3636
114,5.3327,9.3606
115,5.4074,9.3686
116,5.5227,9.3681
117,5.641,9.3577
118,5.7314,9.3669
119,5.8279,9.3618
120,5.9307,9.3763
121,5.993,9.3739
122,6.0709,9.3709
123,6.1861,9.3678
124,6.2952,9.3696
125,6.4011,9.3738
126,6.5039,9.3643
127,6.588,9.3666
128,6.7063,9.3693
129,6.806,9.3582
130,6.9244,9.3599
131,7.0459,9.357
132,7.1175,9.3647
133,7.2078,9.3653
134,7.3168,9.3695
135,7.3916,9.3773
136,7.4913,9.3663
137,7.6096,9.3673
138,7.7155,9.3655
139,7.8121,9.3632
140,7.9398,9.352
141,8.0333,9.3569
142,8.1018,9.3628
143,8.1984,9.3629
144,8.298,9.3722
145,8.3977,9.3689
146,8.5161,9.3629
147,8.6189,9.3677
148,8.7123,9.3573
149,8.7871,9.3523
150,8.8774,9.3566
151,8.9708,9.3651
152,9.0861,9.3652
153,9.1982,9.3551
154,9.2823,9.3613
155,9.3851,9.3629
156,9.4879,9.3621
157,9.6,9.3616
158,9.6904,9.365
159,9.7901,9.3661
160,9.8991,9.3631
161,9.9707,9.3622
162,10.092,9.3597
163,10.179,9.3599
164,10.292,9.3548
165,10.419,9.3516
166,10.516,9.3531
167,10.615,9.3616
168,10.715,9.3635
169,10.806,9.3584
170,10.877,9.3625
171,10.999,9.3593
172,11.092,9.3617
173,11.198,9.3499
174,11.27,9.3534
175,11.344,9.3596
176,11.419,9.3572
177,11.503,9.3502
178,11.612,9.359
179,11.696,9.3562
180,11.78,9.3607
181,11.865,9.3561
182,11.955,9.3476
183,12.027,9.3547
184,12.111,9.3455
185,12.179,9.3529
186,12.266,9.3475
187,12.319,9.3616
188,12.394,9.355
189,12.481,9.345
190,12.525,9.3485
191,12.606,9.3519
192,12.69,9.3582
