,V,I
0,-0.24915,9.5523
1,-0.24915,9.5545
2,-0.23046,9.5587
3,-0.20866,9.5532
4,-0.15572,9.5394
5,-0.16195,9.5589
6,-0.13392,9.5505
7,-0.090317,9.542
8,-0.065402,9.5496
9,-0.02803,9.562
10,-0.034258,9.5609
11,0.0,9.5546
12,0.034258,9.5597
13,0.031144,9.546
14,0.080974,9.5449
15,0.07786,9.5502
16,0.12458,9.5449
17,0.14326,9.5588
18,0.15572,9.5532
19,0.18375,9.5527
20,0.21801,9.558
21,0.25849,9.5474
22,0.27407,9.5595
23,0.31455,9.5504
24,0.3239,9.5544
25,0.36438,9.5547
26,0.37373,9.5537
27,0.4111,9.5496
28,0.4329,9.5469
29,0.47027,9.5563
30,0.51699,9.5432
31,0.50765,9.5493
32,0.56682,9.5595
33,0.60731,9.5592
34,0.61976,9.5557
35,0.69139,9.5439
36,0.69762,9.5585
37,0.74434,9.5503
38,0.80974,9.552
39,0.8222,9.5514
40,0.87514,9.5565
41,0.92186,9.5555
42,0.98415,9.5414
43,1.0277,9.5488
44,1.0495,9.548
45,1.0932,9.5477
46,1.1586,9.5663
47,1.2177,9.5524
48,1.2551,9.5614
49,1.3049,9.5484
50,1.3828,9.5492
51,1.4357,9.5495
52,1.4669,9.5457
53,1.5136,9.5531
54,1.6039,9.5468
55,1.6444,9.5515
56,1.7067,9.5539
57,1.7503,9.5572
58,1.8344,9.5573
59,1.9122,9.5529
60,1.9621,9.5618
61,2.0399,9.5462
62,2.1178,9.5452
63,2.1707,9.5475
64,2.2299,9.5479
65,2.2673,9.5478
66,2.3265,9.5466
67,2.4168,9.5524
68,2.4355,9.5482
69,2.5195,9.5478
70,2.5756,9.5475
71,2.6379,9.5505
72,2.7002,9.5594
73,2.7313,9.5511
74,2.803,9.5491
75,2.8559,9.5515
76,2.9244,9.5421
77,2.9618,9.5476
78,3.0459,9.5469
79,3.1082,9.5444
80,3.1767,9.5483
81,3.2327,9.5412
82,3.2888,9.5466
83,3.3573,9.5483
84,3.4009,9.5535
85,3.4943,9.5455
86,3.5473,9.5414
87,3.6096,9.5452
88,3.675,9.5389
89,3.7404,9.5408
90,3.8058,9.5403
91,3.84,9.5344
92,3.9148,9.5442
93,3.9833,9.5417
94,4.0051,9.5569
95,4.0549,9.5455
96,4.1203,9.553
97,4.192,9.5454
98,4.248,9.5455
99,4.3041,9.5382
100,4.3757,9.5357
101,4.4505,9.5539
102,4.5065,9.551
103,4.5657,9.5512
104,4.6404,9.5476
105,4.7152,9.5395
106,4.7681,9.5449
107,4.8678,9.5422
108,4.9176,9.5508
109,5.0079,9.5514
110,5.0733,9.5474
111,5.1294,9.5482
112,5.1792,9.5323
113,5.2696,9.5449
114,5.3225,9.5428
115,5.3754,9.5542
116,5.4658,9.543
117,5.5312,9.5437
118,5.6059,9.5451
119,5.6682,9.541
120,5.7211,9.5479
121,5.8021,9.5481
122,5.88,9.5519
123,5.9423,9.5457
124,6.0108,9.5424
125,6.0824,9.5494
126,6.154,9.5413
127,6.2412,9.5436
128,6.3222,9.5364
129,6.3783,9.5456
130,6.4717,9.5428
131,6.5465,9.537
132,6.6212,9.54
133,6.6679,9.5377
134,6.7676,9.5352
135,6.8143,9.5396
136,6.8953,9.5308
137,6.9295,9.5375
138,7.0261,9.5362
139,7.1039,9.5388
140,7.1444,9.5361
141,7.2067,9.5369
142,7.2814,9.542
143,7.3468,9.5316
144,7.4091,9.535
145,7.4621,9.5324
146,7.5119,9.5391
147,7.5773,9.5268
148,7.6209,9.5227
149,7.6645,9.5331
150,7.7019,9.5293
151,7.7517,9.5351
152,7.786,9.534
153,7.8109,9.5312
154,7.8483,9.5216
155,7.8825,9.5264
156,7.895,9.5339
157,7.9137,9.5327
158,7.9324,9.5293
159,7.9604,9.5334
160,7.9915,9.523
161,7.9853,9.5262
162,8.0102,9.5174
163,8.0382,9.5277
164,8.0351,9.5305
165,8.0632,9.53
166,8.0351,9.5357
167,8.0538,9.5311
168,8.0538,9.5311
169,8.0507,9.5291
170,8.0694,9.5276
171,8.0787,9.5344
172,8.06,9.5284
173,8.0663,9.5346
174,8.0694,9.5209
175,8.0414,9.5299
176,8.0476,9.5379
177,8.0196,9.534
178,8.0507,9.5396
179,8.0258,9.5338
180,8.0351,9.537
181,8.0351,9.5296
182,8.0476,9.5275
183,8.0289,9.5328
184,8.0351,9.5222
185,8.0694,9.5281
186,8.0787,9.5228
187,8.0663,9.5382
188,8.085,9.5378
189,8.1254,9.5356
190,8.1504,9.5322
191,8.1784,9.5152
192,8.1971,9.5238
193,8.1877,9.5204
194,8.2064,9.5291
195,8.169,9.5271
196,8.1877,9.5212
197,8.2002,9.5301
198,8.2002,9.5251
199,8.222,9.5232
200,8.2127,9.5206
201,8.2251,9.5254
202,8.2376,9.5355
203,8.2345,9.523
204,8.2064,9.5307
205,8.222,9.5279
206,8.2438,9.5231
207,8.2407,9.5245
208,8.2407,9.5241
209,8.2687,9.5248
210,8.2625,9.5158
211,8.2749,9.5247
212,8.2687,9.5175
213,8.2812,9.5224
214,8.2625,9.5301
215,8.2656,9.524
216,8.2749,9.5265
217,8.2781,9.5166
218,8.2687,9.5235
219,8.2407,9.5249
220,8.2594,9.5238
221,8.2158,9.524
222,8.222,9.5198
223,8.2158,9.5206
224,8.1846,9.5294
225,8.1815,9.5287
226,8.1628,9.537
227,8.1877,9.5262
228,8.194,9.5348
229,8.1908,9.5241
230,8.1908,9.5218
231,8.1971,9.5255
232,8.2033,9.5147
233,8.1877,9.5286
234,8.2251,9.522
235,8.2002,9.5269
236,8.2189,9.5219
237,8.2158,9.5209
238,8.222,9.5232
239,8.2345,9.5227
240,8.2469,9.5359
241,8.2656,9.5251
242,8.2718,9.5235
243,8.2967,9.518
244,8.303,9.5141
245,8.3123,9.5196
246,8.3092,9.5108
247,8.3123,9.5177
248,8.3528,9.5188
249,8.359,9.52
250,8.3528,9.5272
251,8.3777,9.5185
252,8.3995,9.5207
253,8.412,9.5146
254,8.4431,9.5105
255,8.4556,9.5121
256,8.4493,9.513
257,8.4493,9.5241
258,8.4525,9.5112
259,8.4711,9.5124
260,8.4774,9.512
261,8.4743,9.5115
262,8.4743,9.5157
263,8.4836,9.515
264,8.4618,9.5227
265,8.4525,9.5147
266,8.4649,9.5157
267,8.4587,9.5135
268,8.4493,9.5125
269,8.4743,9.5124
270,8.4618,9.5139
271,8.4774,9.5219
272,8.4618,9.5203
273,8.4587,9.5149
274,8.4743,9.5146
275,8.468,9.5088
276,8.4743,9.5205
277,8.4525,9.5142
278,8.4711,9.5147
279,8.44,9.5229
280,8.4525,9.5197
281,8.44,9.5189
282,8.4275,9.5143
283,8.4338,9.5162
284,8.4151,9.5124
285,8.44,9.5088
286,8.4057,9.5219
287,8.4244,9.5254
288,8.3995,9.5215
289,8.4275,9.5209
290,8.4462,9.5108
291,8.4462,9.5209
292,8.4525,9.5052
293,8.4493,9.5171
294,8.4649,9.5127
295,8.4929,9.5164
296,8.4743,9.5076
297,8.5085,9.5067
298,8.5023,9.5149
299,8.4961,9.5162
300,8.5023,9.5234
301,8.5241,9.5102
302,8.5334,9.5098
303,8.5334,9.5158
304,8.5241,9.5009
305,8.5241,9.513
306,8.5303,9.5047
307,8.5116,9.5229
308,8.5303,9.518
309,8.5397,9.5148
310,8.5459,9.5108
311,8.5521,9.5112
312,8.5708,9.5154
313,8.5646,9.5019
314,8.5739,9.5051
315,8.5677,9.5116
316,8.6051,9.5
317,8.5895,9.5094
318,8.6269,9.5037
319,8.6144,9.5064
320,8.6269,9.5072
321,8.6331,9.5069
322,8.63,9.5104
323,8.6424,9.4991
324,8.6238,9.5136
325,8.5957,9.5068
326,8.6144,9.5108
327,8.6113,9.5069
328,8.5926,9.5073
329,8.6051,9.5155
330,8.5957,9.4975
331,8.6082,9.5128
332,8.6113,9.5025
333,8.6051,9.5069
334,8.6019,9.5121
335,8.6019,9.5114
336,8.5957,9.5055
337,8.6082,9.5051
338,8.6269,9.5049
339,8.6331,9.5007
340,8.6362,9.4945
341,8.6362,9.5088
342,8.6175,9.5058
343,8.6362,9.5128
344,8.63,9.5047
345,8.6393,9.5054
346,8.6144,9.505
347,8.6549,9.5022
348,8.6393,9.5026
349,8.63,9.5113
350,8.6424,9.5042
351,8.6144,9.5049
352,8.6456,9.497
353,8.6362,9.5069
354,8.6549,9.4998
355,8.658,9.504
356,8.6674,9.4994
357,8.6611,9.5018
358,8.6923,9.5081
359,8.6798,9.4963
360,8.6985,9.5022
361,8.6985,9.4984
362,8.6985,9.4966
363,8.6798,9.5025
364,8.6923,9.4922
365,8.6767,9.5022
366,8.686,9.5006
367,8.658,9.504
368,8.6736,9.4986
369,8.6892,9.5024
370,8.6954,9.5075
371,8.6985,9.4973
372,8.6954,9.5053
373,8.7172,9.5001
374,8.7047,9.5003
375,8.6954,9.5004
376,8.7203,9.4911
377,8.7047,9.499
378,8.7296,9.4919
379,8.7265,9.4986
380,8.711,9.5029
381,8.7141,9.4973
382,8.7172,9.5038
383,8.711,9.4965
384,8.7078,9.5061
385,8.7234,9.4975
386,8.711,9.4979
387,8.7234,9.4983
388,8.6767,9.4862
389,8.6954,9.5054
390,8.7078,9.4958
391,8.7047,9.5046
392,8.711,9.5
393,8.6954,9.5005
394,8.7141,9.5016
395,8.7172,9.4994
396,8.7234,9.505
397,8.7421,9.4919
398,8.7764,9.4943
399,8.7857,9.4835
400,8.7888,9.4852
401,8.8044,9.485
402,8.8044,9.4764
403,8.8013,9.4882
404,8.8013,9.4897
405,8.7982,9.4902
406,8.7826,9.4961
407,8.8075,9.4898
408,8.8013,9.4905
409,8.7639,9.4914
410,8.7919,9.4941
411,8.7857,9.4914
412,8.7888,9.4894
413,8.7608,9.4926
414,8.767,9.4794
415,8.7764,9.4855
416,8.7701,9.4881
417,8.7514,9.4941
418,8.7608,9.4977
419,8.7826,9.4901
420,8.7857,9.495
421,8.7857,9.4886
422,8.7982,9.4894
423,8.8013,9.4837
424,8.8137,9.483
425,8.8137,9.4833
426,8.7857,9.4858
427,8.8075,9.5003
428,8.8044,9.4907
429,8.8106,9.4837
430,8.7919,9.486
431,8.8106,9.4882
432,8.8013,9.4904
433,8.8013,9.4876
434,8.7919,9.4937
435,8.7732,9.4967
436,8.795,9.4864
437,8.767,9.4898
438,8.7857,9.4904
439,8.7982,9.4898
440,8.8044,9.4875
441,8.8449,9.4879
442,8.8355,9.4921
443,8.8418,9.4844
444,8.8324,9.4883
445,8.8573,9.4813
446,8.8449,9.4832
447,8.8418,9.4958
448,8.8449,9.4885
449,8.8636,9.4888
450,8.876,9.4776
451,8.8822,9.4784
452,8.8698,9.4814
453,8.876,9.4777
454,8.8947,9.4906
455,8.8667,9.4843
456,8.8729,9.4879
457,8.8822,9.4779
458,8.8947,9.4878
459,8.9009,9.481
460,8.8978,9.4715
461,8.9258,9.4836
462,8.9445,9.4726
463,8.9258,9.4763
464,8.9072,9.4799
465,8.9227,9.4829
466,8.904,9.4758
467,8.9165,9.4771
468,8.9009,9.4821
469,8.9103,9.4841
470,8.929,9.4761
471,8.9258,9.475
472,8.9165,9.4689
473,8.9072,9.4846
474,8.9072,9.4745
475,8.9165,9.4788
476,8.8978,9.4784
477,8.9103,9.4806
478,8.9196,9.4922
479,8.9352,9.4791
480,8.9352,9.4774
481,8.9227,9.4754
482,8.9663,9.472
483,8.9694,9.4692
484,8.9539,9.467
485,8.9601,9.4769
486,8.9663,9.4713
487,8.9726,9.4732
488,8.9944,9.4622
489,8.9726,9.4721
490,8.9663,9.4835
491,8.9694,9.4785
492,8.9694,9.4771
493,8.9539,9.4734
494,8.9726,9.4708
495,8.9352,9.4738
496,8.9881,9.4715
497,8.9414,9.4759
498,8.9508,9.4792
499,8.9539,9.4813
500,8.9694,9.4746
501,8.9694,9.4753
502,8.957,9.4797
503,9.0193,9.4716
504,9.0255,9.4779
505,9.0162,9.4752
506,9.0317,9.4733
507,9.0722,9.4664
508,9.1003,9.4566
509,9.1221,9.4752
510,9.1532,9.471
511,9.1781,9.4737
512,9.2186,9.4696
513,9.2435,9.4673
514,9.2684,9.4639
515,9.2933,9.4651
516,9.3027,9.4723
517,9.3587,9.47
518,9.3245,9.4639
519,9.3681,9.4692
520,9.3868,9.4595
521,9.3961,9.4711
522,9.4273,9.4633
523,9.4615,9.4653
524,9.4896,9.4586
525,9.5269,9.4627
526,9.5238,9.47
527,9.5332,9.4716
528,9.5518,9.4711
529,9.5736,9.4642
530,9.6235,9.4674
531,9.639,9.459
532,9.6515,9.4493
533,9.6764,9.465
534,9.7044,9.4528
535,9.7013,9.4574
536,9.7044,9.4601
537,9.7044,9.4631
538,9.7636,9.4626
539,9.7449,9.4625
540,9.7636,9.4676
541,9.7698,9.4623
542,9.8072,9.4581
543,9.7979,9.4635
544,9.7854,9.4509
545,9.8166,9.4553
546,9.8446,9.4577
547,9.8384,9.4688
548,9.8384,9.4655
549,9.8664,9.4626
550,9.8944,9.4653
551,9.9349,9.4591
552,9.9474,9.4586
553,9.9443,9.4547
554,10.013,9.4576
555,10.007,9.4523
556,10.025,9.4492
557,10.031,9.4582
558,10.066,9.458
559,10.106,9.4539
560,10.112,9.4565
561,10.165,9.4514
562,10.181,9.4631
563,10.221,9.4564
564,10.225,9.4631
565,10.256,9.462
566,10.318,9.4542
567,10.362,9.4591
568,10.38,9.4405
569,10.421,9.4538
570,10.452,9.4503
571,10.505,9.4585
572,10.552,9.4552
573,10.589,9.4495
574,10.614,9.4557
575,10.673,9.4493
576,10.704,9.4535
577,10.76,9.4513
578,10.785,9.4546
579,10.816,9.4534
580,10.863,9.4422
581,10.885,9.4474
582,10.919,9.4435
583,10.938,9.4512
584,10.969,9.4509
585,11.009,9.4452
586,11.019,9.4519
587,11.059,9.4443
588,11.087,9.4551
589,11.115,9.4475
590,11.143,9.4475
591,11.159,9.4471
592,11.246,9.4383
593,11.252,9.4466
594,11.296,9.4401
595,11.302,9.4461
596,11.352,9.447
597,11.389,9.4433
598,11.427,9.4429
599,11.445,9.4347
600,11.483,9.4556
601,11.508,9.4469
602,11.523,9.4483
603,11.573,9.4373
604,11.576,9.4376
