,V,I
0,-0.23985,9.5683
1,-0.2305,9.5731
2,-0.21804,9.5593
3,-0.19935,9.5476
4,-0.18066,9.5465
5,-0.19312,9.5549
6,-0.18689,9.555
7,-0.16509,9.5463
8,-0.18689,9.5618
9,-0.17443,9.5551
10,-0.1464,9.5549
11,-0.14328,9.5578
12,-0.13705,9.5551
13,-0.14328,9.5622
14,-0.13394,9.5602
15,-0.13082,9.553
16,-0.11837,9.5498
17,-0.065412,9.5452
18,-0.10591,9.5512
19,-0.077872,9.5434
20,-0.071642,9.5573
21,-0.062298,9.5485
22,-0.062298,9.5541
23,-0.031149,9.5531
24,-0.031149,9.5566
25,-0.043608,9.5575
26,-0.021804,9.5516
27,-0.0093446,9.5555
28,-0.021804,9.545
29,0.01246,9.538
30,0.024919,9.5482
31,0.034264,9.5427
32,0.034264,9.5386
33,0.037379,9.5499
34,0.049838,9.553
35,0.031149,9.5523
36,0.056068,9.5399
37,0.052953,9.562
38,0.049838,9.544
39,0.080987,9.5441
40,0.10279,9.5459
41,0.10591,9.5491
42,0.11525,9.5402
43,0.15574,9.533
44,0.16509,9.5483
45,0.16197,9.5479
46,0.22116,9.5408
47,0.21493,9.5479
48,0.23985,9.5437
49,0.23673,9.5478
50,0.2928,9.5444
51,0.31149,9.5425
52,0.33018,9.5387
53,0.34575,9.5475
54,0.3769,9.5468
55,0.3769,9.533
56,0.3987,9.5399
57,0.41428,9.5458
58,0.44543,9.5447
59,0.44543,9.5383
60,0.45789,9.548
61,0.48281,9.5483
62,0.49215,9.5469
63,0.51084,9.5423
64,0.55756,9.5421
65,0.58248,9.5418
66,0.58871,9.5363
67,0.61052,9.5277
68,0.64478,9.5312
69,0.66035,9.5381
70,0.6915,9.544
71,0.73511,9.5358
72,0.74757,9.545
73,0.76937,9.5486
74,0.80675,9.5391
75,0.85036,9.5327
76,0.86282,9.5317
77,0.88462,9.5406
78,0.922,9.5365
79,0.97807,9.5265
80,0.96873,9.5394
81,1.0248,9.5368
82,1.0591,9.541
83,1.0622,9.5392
84,1.0964,9.5442
85,1.112,9.543
86,1.1494,9.5282
87,1.1805,9.5359
88,1.221,9.5329
89,1.2553,9.539
90,1.2802,9.5347
91,1.3456,9.5341
92,1.3674,9.5387
93,1.4204,9.5304
94,1.4609,9.5402
95,1.4827,9.5341
96,1.5169,9.5331
97,1.5512,9.5373
98,1.5824,9.5351
99,1.6415,9.5344
100,1.6976,9.5246
101,1.7474,9.5411
102,1.7879,9.5403
103,1.8347,9.5252
104,1.9032,9.5276
105,1.9219,9.5316
106,1.9904,9.5328
107,2.0465,9.5299
108,2.0901,9.536
109,2.1243,9.5353
110,2.1835,9.5292
111,2.2489,9.5353
112,2.2739,9.5292
113,2.333,9.5218
114,2.3922,9.5343
115,2.4296,9.5273
116,2.4701,9.527
117,2.5012,9.5273
118,2.5635,9.5348
119,2.576,9.5312
120,2.6445,9.5327
121,2.7006,9.5448
122,2.738,9.54
123,2.7816,9.5331
124,2.8221,9.524
125,2.8719,9.5305
126,2.9436,9.5193
127,2.9903,9.5238
128,3.0682,9.5327
