,V,I
0,-0.24919,9.368
1,-0.21493,9.3655
2,-0.2087,9.3727
3,-0.22739,9.3747
4,-0.19935,9.3744
5,-0.20558,9.3776
6,-0.20247,9.375
7,-0.18378,9.3727
8,-0.19001,9.3736
9,-0.1682,9.3752
10,-0.1464,9.3708
11,-0.13394,9.3679
12,-0.14017,9.3593
13,-0.10902,9.3607
14,-0.087217,9.37
15,-0.096561,9.3723
16,-0.080987,9.374
17,-0.059183,9.3744
18,-0.065412,9.3709
19,-0.052953,9.3666
20,-0.018689,9.3736
21,-0.01246,9.3695
22,0.015574,9.3631
23,0.015574,9.3694
24,0.031149,9.3728
25,0.028034,9.367
26,0.062298,9.3631
27,0.096561,9.3734
28,0.11214,9.3685
29,0.12771,9.3657
30,0.16509,9.369
31,0.18378,9.3743
32,0.21181,9.3652
33,0.25542,9.3551
34,0.28345,9.3671
35,0.29591,9.3704
36,0.34264,9.3533
37,0.36756,9.3546
38,0.38624,9.3588
39,0.41428,9.3649
40,0.45789,9.3756
41,0.49215,9.3645
42,0.51395,9.3653
43,0.57625,9.3591
44,0.6074,9.3688
45,0.61986,9.3652
46,0.66658,9.3617
47,0.71019,9.3612
48,0.7756,9.351
49,0.81921,9.354
50,0.85971,9.3585
51,0.90331,9.3669
52,0.93446,9.3664
53,0.96873,9.3566
54,1.0186,9.365
55,1.0777,9.3655
56,1.112,9.3658
57,1.1774,9.3587
58,1.2179,9.3557
59,1.2584,9.3561
60,1.3176,9.3486
61,1.4017,9.3505
62,1.4453,9.3568
63,1.4983,9.3623
64,1.5606,9.3625
65,1.5979,9.3612
66,1.6633,9.3553
67,1.7256,9.3649
68,1.8035,9.3632
69,1.872,9.355
70,1.9468,9.3377
71,1.9873,9.3514
72,2.0465,9.3443
73,2.0963,9.352
74,2.168,9.3515
75,2.2022,9.361
76,2.2801,9.3607
77,2.3362,9.3565
78,2.3922,9.3555
79,2.4389,9.3564
80,2.5075,9.3513
81,2.5916,9.3499
82,2.6601,9.3521
83,2.7504,9.3552
84,2.794,9.3561
85,2.8532,9.3381
86,2.9404,9.3484
87,2.9903,9.3489
88,3.0868,9.3486
89,3.1616,9.3437
90,3.227,9.3506
91,3.28,9.3522
92,3.3547,9.3447
93,3.4326,9.3549
94,3.4731,9.3441
95,3.6008,9.34
96,3.6475,9.3456
97,3.7129,9.3397
98,3.7815,9.3424
99,3.8624,9.3435
100,3.9279,9.3442
101,3.987,9.3457
102,4.0618,9.3421
103,4.1303,9.3452
104,4.1552,9.343
105,4.2425,9.3442
106,4.2674,9.3391
107,4.3172,9.3406
108,4.3857,9.3306
109,4.4636,9.3307
110,4.5259,9.3391
111,4.5633,9.3355
