,V,I
0,-0.23985,9.5596
1,-0.24608,9.5588
2,-0.2305,9.5464
3,-0.2087,9.5585
4,-0.22116,9.5458
5,-0.20558,9.5367
6,-0.21493,9.5579
7,-0.19001,9.5695
8,-0.19001,9.569
9,-0.15263,9.5534
10,-0.18066,9.5577
11,-0.18066,9.5594
12,-0.1682,9.5462
13,-0.16197,9.5496
14,-0.1682,9.5499
15,-0.14328,9.5528
16,-0.13082,9.5561
17,-0.1246,9.5529
18,-0.12771,9.5632
19,-0.10591,9.5559
20,-0.087217,9.5498
21,-0.084102,9.5536
22,-0.074757,9.5534
23,-0.080987,9.555
24,-0.084102,9.5502
25,-0.059183,9.5517
26,-0.049838,9.5479
27,-0.052953,9.5525
28,-0.028034,9.5496
29,-0.037379,9.5506
30,-0.0062298,9.5507
31,-0.0062298,9.5488
32,0.0062298,9.5533
33,0.018689,9.5491
34,0.021804,9.5491
35,0.046723,9.5514
36,0.068527,9.5516
37,0.093446,9.5427
38,0.12771,9.5455
39,0.11837,9.555
40,0.15574,9.5487
41,0.1464,9.537
42,0.18689,9.5443
43,0.19624,9.5429
44,0.22427,9.5469
45,0.23673,9.5488
46,0.22427,9.5523
47,0.24919,9.5577
48,0.26788,9.5452
49,0.28968,9.5486
50,0.32706,9.5458
51,0.32706,9.5436
52,0.34887,9.5434
53,0.38001,9.5374
54,0.38936,9.5427
55,0.43608,9.5392
56,0.47658,9.5488
57,0.52018,9.5434
58,0.52018,9.5486
59,0.56068,9.5505
60,0.59183,9.5494
61,0.61675,9.5427
62,0.66658,9.5342
63,0.6915,9.5418
64,0.72577,9.5384
65,0.7538,9.5362
66,0.78806,9.5438
67,0.82856,9.5469
68,0.84413,9.5513
69,0.89708,9.5446
70,0.92512,9.5515
71,0.95627,9.5463
72,0.9843,9.5387
73,1.0341,9.5513
74,1.0622,9.5425
75,1.112,9.5349
76,1.1805,9.5387
77,1.2273,9.5372
78,1.2678,9.5412
79,1.3301,9.5359
80,1.3674,9.5437
81,1.3799,9.5422
82,1.4546,9.5365
83,1.4765,9.553
84,1.5356,9.5443
85,1.5948,9.5428
86,1.6384,9.531
87,1.6851,9.5385
88,1.7319,9.5389
89,1.7942,9.5386
90,1.8315,9.5488
91,1.8814,9.543
92,1.953,9.5407
93,1.9779,9.5384
94,2.0527,9.5397
95,2.1088,9.5438
96,2.1742,9.5414
97,2.2303,9.5412
98,2.2988,9.53
99,2.3611,9.5399
100,2.4109,9.5432
101,2.4794,9.53
102,2.5262,9.5376
103,2.5604,9.5331
104,2.6445,9.54
105,2.7224,9.5362
106,2.766,9.5418
107,2.8283,9.5413
108,2.9,9.5417
109,2.9716,9.5357
110,3.0121,9.5308
111,3.1211,9.5303
112,3.1741,9.5348
113,3.227,9.5303
114,3.2862,9.5389
115,3.3578,9.5355
116,3.4232,9.5361
117,3.4918,9.5347
118,3.5665,9.5396
119,3.6319,9.549
120,3.6818,9.5391
121,3.7565,9.5263
122,3.7877,9.5281
123,3.8469,9.5344
124,3.9123,9.5352
125,3.9777,9.5372
126,4.0493,9.5322
127,4.1054,9.5391
128,4.2082,9.5372
129,4.2674,9.5331
130,4.3234,9.5357
131,4.3951,9.5416
132,4.4823,9.5359
133,4.5695,9.5293
134,4.6536,9.524
135,4.7159,9.5323
136,4.8031,9.5287
137,4.8748,9.528
138,4.9589,9.5266
139,5.0368,9.5361
140,5.1302,9.5351
141,5.1832,9.5223
142,5.2517,9.5285
143,5.314,9.5359
144,5.3763,9.532
145,5.4323,9.5328
146,5.5196,9.527
147,5.5694,9.5412
148,5.6473,9.5295
149,5.7314,9.5289
150,5.7968,9.5261
151,5.8933,9.5288
152,5.9837,9.5286
153,6.0553,9.5227
154,6.1238,9.5262
155,6.2204,9.5196
156,6.2734,9.5384
157,6.3512,9.5336
158,6.426,9.528
159,6.5226,9.5272
160,6.5973,9.5258
161,6.697,9.5151
162,6.7842,9.5205
163,6.8527,9.5247
164,6.9057,9.5309
165,6.9867,9.5264
166,7.0427,9.5382
167,7.1144,9.5404
168,7.2172,9.5315
169,7.2982,9.5294
170,7.3542,9.5199
171,7.4477,9.5305
172,7.5224,9.5263
173,7.6096,9.5137
174,7.6969,9.5192
175,7.7903,9.5319
176,7.8651,9.5304
177,7.9242,9.52
178,8.0177,9.5245
179,8.0706,9.5369
180,8.1579,9.5239
181,8.2295,9.5235
182,8.3105,9.52
183,8.3697,9.5226
184,8.4693,9.5169
185,8.541,9.5208
186,8.6189,9.5183
187,8.6905,9.523
188,8.7871,9.5252
189,8.8276,9.5284
190,8.8992,9.5317
191,8.9677,9.5307
192,9.0363,9.5249
193,9.111,9.5201
194,9.1702,9.5165
195,9.2543,9.5221
196,9.3291,9.524
197,9.3633,9.5163
198,9.4412,9.5249
199,9.5066,9.5205
200,9.572,9.5253
201,9.6437,9.521
202,9.7215,9.5202
203,9.7838,9.5268
204,9.8306,9.5224
205,9.9365,9.515
206,10.014,9.5209
207,10.064,9.5194
208,10.145,9.5243
209,10.232,9.5163
210,10.307,9.522
211,10.376,9.523
212,10.485,9.5191
213,10.55,9.5221
214,10.597,9.525
215,10.709,9.5308
216,10.771,9.5217
217,10.855,9.5192
218,10.905,9.5179
219,10.992,9.525
220,11.045,9.5258
221,11.095,9.5165
222,11.201,9.5161
223,11.276,9.5248
224,11.372,9.521
225,11.447,9.5186
226,11.528,9.5309
227,11.615,9.5294
228,11.721,9.5101
229,11.821,9.5183
230,11.908,9.5125
231,11.977,9.5235
232,12.079,9.52
233,12.16,9.5143
234,12.245,9.5156
235,12.363,9.5174
236,12.444,9.5228
237,12.522,9.525
238,12.603,9.522
239,12.678,9.5265
240,12.734,9.5217
241,12.811,9.5158
242,12.889,9.5237
243,12.97,9.5225
244,13.079,9.5129
245,13.163,9.5087
246,13.244,9.5247
247,13.344,9.5186
248,13.453,9.5152
249,13.509,9.5224
250,13.612,9.5162
251,13.696,9.5218
252,13.79,9.5141
253,13.849,9.513
254,13.939,9.5107
255,14.017,9.5178
256,14.085,9.5226
257,14.194,9.5154
258,14.275,9.5235
259,14.363,9.5119
260,14.444,9.5205
261,14.518,9.5104
262,14.593,9.5228
263,14.659,9.5315
264,14.765,9.5184
265,14.842,9.5232
266,14.926,9.5144
267,15.023,9.5175
268,15.113,9.5183
269,15.235,9.5053
270,15.272,9.5169
271,15.347,9.5184
272,15.428,9.5175
273,15.493,9.5226
274,15.571,9.5181
275,15.652,9.5244
276,15.739,9.5218
277,15.827,9.5215
278,15.911,9.5135
279,16.045,9.5105
280,16.104,9.5143
281,16.207,9.5035
282,16.281,9.52
283,16.378,9.5176
284,16.44,9.5149
285,16.549,9.518
286,16.658,9.5218
287,16.733,9.5299
288,16.83,9.5152
289,16.939,9.5201
290,17.032,9.508
291,17.126,9.5056
292,17.219,9.5129
293,17.309,9.5113
294,17.378,9.5151
295,17.465,9.5167
296,17.568,9.5234
297,17.633,9.5251
298,17.764,9.5148
299,17.848,9.5224
300,17.976,9.5124
301,18.073,9.5076
302,18.185,9.5107
303,18.275,9.5096
304,18.387,9.5158
305,18.493,9.5112
306,18.615,9.5183
307,18.705,9.5186
308,18.839,9.5199
309,18.926,9.5185
310,19.038,9.5148
311,19.153,9.5105
312,19.247,9.5151
313,19.337,9.5138
314,19.44,9.5084
315,19.505,9.519
316,19.589,9.5207
317,19.711,9.5139
318,19.811,9.5169
319,19.926,9.5124
320,20.016,9.5128
321,20.144,9.5156
322,20.2,9.5158
323,20.334,9.507
324,20.424,9.5125
325,20.527,9.5115
326,20.617,9.5111
327,20.726,9.511
328,20.814,9.5118
329,20.901,9.5116
330,20.994,9.5142
331,21.11,9.5113
332,21.172,9.5113
333,21.25,9.5139
334,21.34,9.5137
335,21.421,9.5189
336,21.505,9.5077
337,21.577,9.5106
338,21.642,9.5117
339,21.692,9.5224
340,21.789,9.5084
341,21.885,9.5018
342,21.963,9.5024
343,22.028,9.5156
344,22.116,9.5177
345,22.197,9.5071
346,22.253,9.5159
347,22.324,9.5165
348,22.433,9.5104
349,22.477,9.5164
350,22.57,9.5085
351,22.633,9.5096
352,22.748,9.4995
353,22.792,9.5016
354,22.879,9.5113
355,22.972,9.5144
356,23.031,9.5196
357,23.072,9.5113
358,23.178,9.5107
359,23.246,9.5159
360,23.312,9.5107
361,23.39,9.506
362,23.458,9.501
363,23.499,9.5085
364,23.558,9.5161
365,23.639,9.5001
366,23.676,9.5165
367,23.735,9.5151
368,23.816,9.5177
369,23.885,9.5126
370,23.928,9.5111
371,24.006,9.5169
372,24.072,9.511
373,24.171,9.5067
374,24.231,9.5006
375,24.33,9.5132
376,24.418,9.5096
377,24.508,9.5032
378,24.589,9.5044
379,24.645,9.5069
380,24.735,9.5155
381,24.847,9.5094
382,24.938,9.5054
383,25.022,9.5095
384,25.109,9.4959
385,25.187,9.5042
386,25.237,9.5016
387,25.293,9.5114
388,25.343,9.5162
389,25.374,9.5052
390,25.439,9.5061
391,25.47,9.5049
392,25.536,9.5141
393,25.582,9.5045
394,25.663,9.5066
395,25.723,9.5121
396,25.788,9.5068
397,25.875,9.502
398,25.959,9.4945
399,25.994,9.4996
400,26.05,9.5012
401,26.087,9.4996
402,26.137,9.5034
403,26.181,9.4998
404,26.249,9.5074
405,26.299,9.5083
406,26.336,9.5096
407,26.414,9.5023
408,26.445,9.5012
409,26.504,9.5021
410,26.533,9.4956
411,26.548,9.5033
412,26.589,9.5036
413,26.595,9.4953
414,26.62,9.5058
415,26.66,9.5051
416,26.701,9.512
417,26.738,9.5009
418,26.772,9.4996
419,26.804,9.511
420,26.804,9.5025
421,26.847,9.4954
422,26.866,9.4973
423,26.869,9.506
424,26.888,9.4971
425,26.95,9.4929
426,26.928,9.5058
427,26.953,9.5005
428,26.984,9.505
429,27.012,9.4985
430,27.012,9.5029
431,27.053,9.5011
432,27.087,9.4998
433,27.053,9.5049
434,27.075,9.495
435,27.106,9.5106
436,27.146,9.5017
437,27.177,9.4911
438,27.208,9.4988
439,27.243,9.5079
440,27.243,9.5073
441,27.28,9.4918
442,27.308,9.5044
443,27.327,9.5062
444,27.37,9.4974
445,27.402,9.5023
446,27.436,9.4982
447,27.47,9.5022
448,27.545,9.4945
449,27.61,9.4856
450,27.626,9.4957
451,27.666,9.4959
452,27.713,9.5008
453,27.726,9.496
454,27.794,9.5001
455,27.803,9.5134
456,27.872,9.4995
457,27.906,9.4985
458,27.95,9.4886
459,28.006,9.4945
460,28.034,9.4896
461,28.053,9.494
462,28.059,9.4997
463,28.087,9.4986
464,28.109,9.5075
465,28.134,9.4998
466,28.187,9.502
467,28.224,9.5021
468,28.261,9.5014
469,28.327,9.4884
470,28.367,9.4881
471,28.436,9.492
472,28.482,9.4941
473,28.551,9.4831
474,28.585,9.4934
475,28.616,9.4988
476,28.672,9.4988
477,28.719,9.4922
478,28.744,9.4987
479,28.803,9.4985
480,28.834,9.494
481,28.862,9.4932
482,28.887,9.4911
483,28.922,9.4907
484,28.94,9.4905
485,28.975,9.4907
486,29.009,9.4988
487,29.037,9.4999
488,29.102,9.494
