,V,I
0,-0.24921,9.6666
1,-0.23675,9.6653
2,-0.23364,9.663
3,-0.21806,9.6545
4,-0.23052,9.6528
5,-0.23052,9.6496
6,-0.21494,9.6561
7,-0.19625,9.6627
8,-0.22117,9.6599
9,-0.21183,9.6531
10,-0.19314,9.6573
11,-0.19625,9.6541
12,-0.19937,9.6504
13,-0.16199,9.6422
14,-0.20248,9.6549
15,-0.2056,9.6481
16,-0.19937,9.638
17,-0.16822,9.6506
18,-0.18379,9.6456
19,-0.18379,9.6484
20,-0.18068,9.6436
21,-0.18691,9.6476
22,-0.20871,9.6536
23,-0.1651,9.6475
24,-0.16822,9.6456
25,-0.17133,9.6415
26,-0.17445,9.6493
27,-0.1651,9.6492
28,-0.18691,9.637
29,-0.18379,9.645
30,-0.1651,9.6435
31,-0.16822,9.6465
32,-0.15887,9.6404
33,-0.16822,9.6427
34,-0.16822,9.6493
35,-0.1651,9.6372
36,-0.14641,9.6455
37,-0.14641,9.6467
38,-0.13707,9.6376
39,-0.13395,9.6455
40,-0.12461,9.6357
41,-0.12461,9.6336
42,-0.11526,9.6254
43,-0.11214,9.6288
44,-0.099684,9.6268
45,-0.087224,9.6274
46,-0.068533,9.6304
47,-0.087224,9.6329
48,-0.049842,9.6269
49,-0.043612,9.6317
50,-0.062303,9.6346
51,-0.062303,9.6257
52,-0.052957,9.6147
53,-0.049842,9.6307
54,-0.062303,9.6323
55,-0.046727,9.6201
56,-0.040497,9.6213
57,-0.059187,9.6252
58,-0.024921,9.6275
59,-0.031151,9.6257
60,-0.031151,9.629
61,-0.037381,9.6283
62,-0.059187,9.6312
63,-0.034266,9.6259
64,-0.049842,9.6195
65,-0.037381,9.6208
66,-0.043612,9.6261
67,-0.037381,9.6335
68,-0.015575,9.6253
69,-0.040497,9.6242
70,-0.021806,9.6301
71,2.4722e-07,9.6211
72,0.0062305,9.6213
73,0.018691,9.613
74,0.021806,9.6117
75,0.040497,9.6203
76,0.049842,9.6237
77,0.056073,9.6148
78,0.071648,9.6077
79,0.080994,9.6118
80,0.09657,9.6125
81,0.12149,9.613
82,0.11526,9.6154
83,0.11526,9.6163
84,0.13707,9.6168
85,0.17133,9.6074
86,0.14641,9.6128
87,0.1651,9.6129
88,0.20248,9.6151
89,0.19314,9.6182
90,0.18691,9.6148
91,0.21183,9.6104
92,0.24298,9.5985
93,0.24298,9.6007
94,0.24921,9.6011
95,0.27413,9.6053
96,0.26167,9.6085
97,0.26479,9.6113
98,0.27102,9.6121
99,0.32086,9.6075
100,0.29905,9.6066
101,0.31463,9.6076
102,0.30528,9.6087
103,0.31774,9.6034
104,0.31463,9.603
105,0.36759,9.5971
106,0.37382,9.6107
107,0.38939,9.6024
108,0.41431,9.6032
109,0.41431,9.6028
110,0.43612,9.602
111,0.43923,9.6116
112,0.46727,9.5998
113,0.48908,9.6017
114,0.46727,9.6065
115,0.51088,9.6094
116,0.54515,9.601
117,0.57319,9.6004
118,0.58876,9.6054
119,0.60434,9.6125
120,0.64795,9.5992
121,0.65418,9.5985
122,0.67287,9.5966
123,0.70714,9.6056
124,0.73829,9.6007
125,0.76321,9.5993
126,0.7819,9.5965
127,0.80994,9.6023
128,0.85355,9.6025
129,0.86289,9.5989
130,0.92831,9.5924
131,0.9252,9.6045
132,0.96569,9.6009
133,0.99684,9.5953
134,1.0155,9.5975
135,1.0778,9.5926
136,1.0996,9.5978
137,1.1215,9.5973
138,1.1557,9.6005
139,1.1869,9.5986
140,1.2398,9.6035
141,1.2585,9.5972
142,1.3115,9.6019
143,1.352,9.5986
144,1.3769,9.6001
145,1.4361,9.5915
146,1.4797,9.5953
147,1.5015,9.5921
148,1.5607,9.5987
149,1.6105,9.5998
150,1.6323,9.6033
151,1.6759,9.5983
152,1.7414,9.5964
153,1.7974,9.5945
154,1.8255,9.597
155,1.9096,9.5982
156,1.9625,9.5999
157,2.0155,9.5915
158,2.0591,9.5934
159,2.1308,9.5939
160,2.1837,9.5977
161,2.2273,9.5908
162,2.3021,9.5962
163,2.3737,9.5936
164,2.4049,9.5904
165,2.4921,9.5869
166,2.5544,9.5914
167,2.6136,9.5948
168,2.6759,9.5873
169,2.7382,9.5917
170,2.7818,9.5948
171,2.8535,9.5917
172,2.9127,9.5839
173,2.9656,9.5952
174,3.0092,9.5925
175,3.0933,9.5923
176,3.1588,9.5979
177,3.2179,9.5919
178,3.2834,9.5942
179,3.355,9.5952
180,3.4391,9.5973
181,3.5076,9.5883
182,3.5824,9.5899
183,3.6509,9.5945
184,3.7382,9.5816
185,3.8379,9.5743
186,3.9002,9.5867
187,3.9905,9.5864
188,4.0839,9.5899
189,4.1556,9.5907
190,4.2272,9.5966
191,4.3176,9.5955
192,4.4297,9.5845
193,4.5076,9.5879
194,4.5824,9.5845
195,4.6852,9.5954
196,4.7786,9.5883
197,4.8752,9.5734
198,4.9718,9.5839
199,5.0714,9.5898
200,5.1587,9.5824
201,5.2334,9.5803
202,5.3269,9.5846
203,5.3954,9.5947
204,5.492,9.5798
205,5.5917,9.5837
206,5.6602,9.584
207,5.7256,9.5899
208,5.816,9.5843
209,5.8783,9.5878
210,5.9593,9.5899
211,6.0558,9.5835
212,6.1617,9.5826
213,6.2272,9.5869
214,6.3019,9.5811
215,6.4078,9.5801
216,6.5075,9.5823
217,6.601,9.5845
218,6.7069,9.5851
219,6.7941,9.5817
220,6.8876,9.5835
221,6.9655,9.5807
222,7.0745,9.5796
223,7.1679,9.581
224,7.2863,9.5811
225,7.3985,9.5858
226,7.5013,9.5839
227,7.6134,9.5792
228,7.7287,9.5745
229,7.8283,9.579
230,7.9311,9.5869
231,8.0059,9.5859
232,8.1149,9.5749
233,8.2084,9.5683
234,8.2863,9.5805
235,8.3953,9.5752
236,8.4732,9.579
237,8.5666,9.5795
238,8.6352,9.589
239,8.7317,9.576
240,8.8252,9.5798
241,8.9155,9.574
242,8.9903,9.5739
243,9.0806,9.5786
244,9.1523,9.5731
245,9.2239,9.5793
246,9.3049,9.5759
247,9.4295,9.5697
248,9.4887,9.5827
249,9.5728,9.5789
250,9.6258,9.5803
251,9.7255,9.5836
252,9.8189,9.5716
253,9.9279,9.572
254,9.9965,9.5737
255,10.081,9.5734
256,10.174,9.576
257,10.252,9.5774
258,10.342,9.5799
259,10.448,9.5771
260,10.545,9.5753
261,10.626,9.5769
262,10.722,9.5716
263,10.8,9.5764
264,10.903,9.5609
265,10.99,9.5759
266,11.077,9.5758
267,11.152,9.5761
268,11.224,9.5737
269,11.305,9.575
270,11.373,9.5764
271,11.454,9.5672
272,11.548,9.57
273,11.644,9.5757
274,11.741,9.5703
275,11.831,9.5652
276,11.94,9.5692
277,12.028,9.5727
278,12.115,9.5651
279,12.199,9.5675
280,12.289,9.5665
281,12.33,9.5739
282,12.42,9.5758
283,12.482,9.5756
284,12.576,9.5752
285,12.654,9.5723
286,12.732,9.5733
287,12.841,9.5726
288,12.928,9.5754
289,13.034,9.5651
290,13.112,9.5734
291,13.205,9.5634
292,13.299,9.563
293,13.373,9.5662
294,13.473,9.5648
295,13.526,9.5696
296,13.594,9.5736
297,13.672,9.5718
298,13.738,9.5674
299,13.803,9.5717
300,13.872,9.5659
301,13.946,9.5677
302,14.009,9.5703
303,14.065,9.5718
304,14.161,9.5641
305,14.246,9.5633
306,14.289,9.5677
307,14.379,9.5666
308,14.464,9.5682
309,14.51,9.5662
310,14.56,9.573
311,14.644,9.5697
312,14.713,9.5723
313,14.76,9.5662
314,14.853,9.5536
315,14.922,9.5637
316,14.981,9.5669
317,15.043,9.5669
318,15.108,9.5663
319,15.171,9.5724
320,15.214,9.5684
321,15.305,9.5584
322,15.37,9.5694
323,15.432,9.567
324,15.51,9.5669
325,15.613,9.566
326,15.65,9.5654
327,15.75,9.5548
328,15.84,9.5608
329,15.906,9.5689
330,15.965,9.568
331,16.059,9.563
332,16.14,9.5642
333,16.217,9.5657
334,16.32,9.5631
335,16.42,9.5596
336,16.495,9.5603
337,16.585,9.5671
338,16.66,9.565
339,16.75,9.5558
340,16.822,9.5531
341,16.918,9.5565
342,16.971,9.5604
343,17.034,9.5616
344,17.111,9.5563
345,17.161,9.5598
346,17.211,9.5588
347,17.283,9.5659
348,17.314,9.57
349,17.348,9.5633
350,17.382,9.5637
351,17.435,9.5633
352,17.492,9.558
353,17.51,9.5568
354,17.569,9.558
355,17.601,9.5691
356,17.666,9.5576
357,17.697,9.5601
358,17.75,9.5615
