,V,I
0,-0.23987,9.6777
1,-0.24298,9.6819
2,-0.24298,9.6835
3,-0.24921,9.6769
4,-0.23987,9.6697
5,-0.2461,9.6723
6,-0.2461,9.6644
7,-0.22117,9.6691
8,-0.23987,9.6759
9,-0.23052,9.6631
10,-0.23675,9.675
11,-0.23364,9.6753
12,-0.23052,9.6761
13,-0.23052,9.6699
14,-0.2274,9.6761
15,-0.23364,9.6625
16,-0.2461,9.6753
17,-0.24921,9.6748
18,-0.23675,9.6749
19,-0.22117,9.6721
20,-0.22117,9.6695
21,-0.20248,9.6686
22,-0.18379,9.6613
23,-0.18691,9.6596
24,-0.18379,9.6579
25,-0.18379,9.6583
26,-0.16822,9.658
27,-0.16822,9.6551
28,-0.17756,9.6549
29,-0.17133,9.6596
30,-0.17445,9.6602
31,-0.15887,9.6658
32,-0.15264,9.6567
33,-0.15264,9.6545
34,-0.15576,9.6587
35,-0.16199,9.6554
36,-0.14018,9.6531
37,-0.16199,9.6475
38,-0.1433,9.6507
39,-0.13395,9.6485
40,-0.13707,9.6569
41,-0.13707,9.6587
42,-0.13707,9.6446
43,-0.14018,9.6445
44,-0.10903,9.6479
45,-0.12461,9.6594
46,-0.10591,9.6456
47,-0.11526,9.6454
48,-0.11214,9.6507
49,-0.10903,9.6518
50,-0.090339,9.6504
51,-0.093454,9.6528
52,-0.099684,9.6521
53,-0.080993,9.6478
54,-0.074763,9.6485
55,-0.059187,9.6349
56,-0.046727,9.636
57,-0.043612,9.6394
58,-0.034266,9.6448
59,-0.024921,9.6369
60,-0.0031149,9.6427
61,-0.018691,9.6416
62,-0.0093452,9.6417
63,0.021806,9.6327
64,-0.021806,9.6341
65,2.4722e-07,9.6291
66,0.012461,9.6326
67,0.034267,9.6358
68,0.012461,9.6417
69,0.034267,9.6402
70,0.028037,9.6359
71,0.034267,9.634
72,0.065418,9.6321
73,0.062303,9.6398
74,0.040497,9.6276
75,0.077879,9.6201
76,0.065418,9.635
77,0.077879,9.6379
78,0.080994,9.6264
79,0.1028,9.6337
80,0.12772,9.6359
81,0.12461,9.6318
82,0.15264,9.6285
83,0.16199,9.6299
84,0.15264,9.6272
85,0.17445,9.6244
86,0.19625,9.6313
87,0.20248,9.6207
88,0.24298,9.6192
89,0.23987,9.6249
90,0.24921,9.6282
91,0.24921,9.6248
92,0.30528,9.6134
93,0.28971,9.6233
94,0.31774,9.6178
95,0.32397,9.6215
96,0.32086,9.6222
97,0.31463,9.6235
98,0.33644,9.6255
99,0.35513,9.6275
100,0.38628,9.6317
101,0.3707,9.6274
102,0.39562,9.6208
103,0.42366,9.6235
104,0.433,9.6192
105,0.45481,9.6189
106,0.48908,9.6214
107,0.53269,9.6277
108,0.54515,9.6238
109,0.56696,9.6091
110,0.60745,9.6177
111,0.62303,9.6181
112,0.66041,9.6244
113,0.68845,9.617
114,0.71025,9.6181
115,0.75075,9.6161
116,0.77879,9.6142
117,0.83797,9.6167
118,0.83174,9.6166
119,0.89405,9.614
120,0.90962,9.6245
121,0.92208,9.6197
122,0.96569,9.6223
123,0.99061,9.6195
124,1.0155,9.6177
125,1.0436,9.6104
126,1.0841,9.6164
127,1.1401,9.6174
128,1.1838,9.6089
129,1.2523,9.6196
130,1.2897,9.6223
131,1.3333,9.6168
132,1.408,9.6093
133,1.4267,9.6122
134,1.5046,9.6087
135,1.5607,9.6106
136,1.6043,9.6091
137,1.6479,9.6078
138,1.7071,9.6041
139,1.7943,9.6154
140,1.8161,9.6139
141,1.8722,9.6152
142,1.9438,9.6126
143,1.9812,9.6175
144,2.0435,9.6041
145,2.084,9.6036
146,2.1401,9.6087
147,2.1899,9.6044
148,2.2585,9.6073
149,2.3208,9.6128
150,2.3862,9.615
151,2.436,9.6072
152,2.489,9.6094
153,2.5451,9.6072
154,2.6167,9.6043
155,2.6946,9.6096
156,2.7694,9.6017
157,2.813,9.6053
158,2.8877,9.6084
159,2.9625,9.6054
160,3.0279,9.6024
161,3.1058,9.6034
162,3.1681,9.61
163,3.2335,9.6066
164,3.3083,9.594
165,3.3675,9.5972
166,3.4516,9.5999
167,3.5326,9.6038
168,3.5886,9.599
169,3.6416,9.6031
170,3.7257,9.6037
171,3.7849,9.5939
172,3.8347,9.6058
173,3.9002,9.603
174,3.9625,9.6091
175,4.0216,9.6009
176,4.1151,9.5884
177,4.1556,9.6071
178,4.2366,9.5966
179,4.3082,9.6018
180,4.3768,9.5934
181,4.4515,9.5955
182,4.4951,9.5993
183,4.5886,9.5932
184,4.6447,9.5961
185,4.7039,9.5927
186,4.7599,9.599
187,4.8472,9.5979
188,4.9063,9.5956
189,4.9749,9.5956
190,5.0216,9.5961
191,5.0901,9.5986
192,5.1462,9.6004
193,5.2116,9.5963
194,5.2677,9.5966
195,5.3331,9.5896
196,5.3892,9.59
197,5.4484,9.5871
198,5.5418,9.5786
199,5.573,9.59
200,5.6166,9.5878
201,5.682,9.5996
202,5.7256,9.5902
203,5.7817,9.5923
204,5.8315,9.5814
205,5.9063,9.5917
206,5.9499,9.5918
207,6.006,9.5805
208,6.0776,9.5843
209,6.0994,9.5913
210,6.168,9.5936
211,6.2334,9.5942
212,6.2926,9.5926
213,6.3082,9.5929
214,6.3892,9.5883
215,6.4733,9.5856
216,6.5324,9.5806
217,6.5823,9.5795
218,6.6695,9.5877
219,6.6913,9.5855
220,6.7505,9.587
221,6.819,9.588
222,6.8751,9.5906
223,6.9312,9.5806
224,6.9873,9.586
225,7.0464,9.5818
226,7.0963,9.5822
227,7.1524,9.5773
228,7.2302,9.5835
229,7.2583,9.5878
230,7.2988,9.5888
231,7.3704,9.587
232,7.4171,9.5816
233,7.4763,9.5826
234,7.5386,9.5877
235,7.6227,9.5815
236,7.6757,9.5846
237,7.7536,9.5845
238,7.8346,9.5803
239,7.9156,9.583
240,7.9623,9.5855
241,8.0215,9.593
242,8.0994,9.5821
243,8.1804,9.5814
244,8.2209,9.5818
245,8.305,9.5793
246,8.3828,9.5799
247,8.4545,9.5796
248,8.5417,9.5784
249,8.6102,9.5785
250,8.6539,9.5853
251,8.7255,9.5856
252,8.8034,9.5721
253,8.8377,9.5801
254,8.9062,9.5784
255,8.9872,9.5847
256,9.0308,9.5844
257,9.0806,9.5769
258,9.171,9.5853
259,9.2395,9.5801
260,9.3298,9.5806
261,9.3859,9.5831
262,9.4607,9.5885
263,9.5074,9.5866
264,9.6102,9.5659
265,9.6756,9.5823
266,9.7535,9.5796
267,9.8438,9.5735
268,9.9466,9.5801
269,10.006,9.5765
270,10.109,9.5738
271,10.227,9.5662
272,10.292,9.5782
273,10.358,9.578
274,10.458,9.5741
275,10.532,9.5725
276,10.576,9.5725
277,10.657,9.5747
278,10.735,9.5867
279,10.775,9.5774
280,10.85,9.5728
281,10.894,9.5785
282,10.975,9.5837
283,11.034,9.5779
284,11.109,9.5798
285,11.19,9.5756
286,11.264,9.5743
287,11.376,9.5714
288,11.479,9.5665
289,11.554,9.5747
290,11.635,9.5704
291,11.71,9.572
292,11.788,9.5791
293,11.869,9.5742
294,11.956,9.5659
295,12.056,9.5709
296,12.112,9.5722
297,12.196,9.5756
298,12.274,9.5736
299,12.373,9.5719
300,12.429,9.5657
301,12.492,9.5763
302,12.585,9.5794
303,12.632,9.573
304,12.7,9.5718
305,12.772,9.5725
306,12.85,9.5763
307,12.925,9.5668
308,12.984,9.5639
309,13.074,9.5782
310,13.133,9.5815
311,13.211,9.5676
312,13.289,9.5699
313,13.336,9.572
314,13.411,9.5637
315,13.504,9.5663
316,13.573,9.5677
317,13.629,9.5737
318,13.71,9.5642
319,13.797,9.5682
320,13.853,9.5758
321,13.946,9.572
322,14.034,9.5702
323,14.096,9.5682
324,14.186,9.5676
325,14.233,9.5698
326,14.336,9.5641
327,14.389,9.5632
328,14.464,9.5723
329,14.523,9.5771
330,14.588,9.5682
331,14.644,9.5626
332,14.7,9.5658
333,14.744,9.5717
334,14.797,9.5742
335,14.85,9.5753
336,14.925,9.566
337,15.003,9.5612
338,15.074,9.5684
339,15.152,9.5629
340,15.217,9.5609
341,15.289,9.5671
342,15.339,9.5723
343,15.417,9.5635
344,15.501,9.5643
345,15.541,9.5691
346,15.616,9.57
347,15.71,9.5632
348,15.766,9.5713
349,15.837,9.5683
350,15.921,9.5604
351,15.993,9.562
352,16.031,9.5632
353,16.093,9.5619
354,16.146,9.5682
355,16.205,9.5692
356,16.27,9.5689
357,16.361,9.5644
358,16.401,9.5667
359,16.501,9.5589
360,16.551,9.5615
361,16.635,9.5634
362,16.672,9.5673
363,16.75,9.5595
364,16.812,9.5606
365,16.859,9.5664
366,16.94,9.5641
367,16.996,9.5689
368,17.087,9.5603
369,17.149,9.5682
370,17.224,9.5578
371,17.305,9.5605
372,17.358,9.5635
373,17.414,9.5703
374,17.467,9.5632
375,17.532,9.5613
376,17.616,9.5631
377,17.685,9.5654
378,17.806,9.5545
379,17.847,9.5658
380,17.918,9.5585
381,17.987,9.5545
382,18.043,9.5658
383,18.111,9.5584
384,18.146,9.5589
385,18.177,9.5614
386,18.22,9.563
387,18.245,9.5621
388,18.32,9.5654
389,18.329,9.5648
390,18.395,9.5662
391,18.451,9.5636
392,18.491,9.5573
393,18.557,9.5532
394,18.6,9.564
395,18.666,9.5601
396,18.713,9.5631
397,18.775,9.5627
398,18.825,9.5648
399,18.89,9.551
400,18.965,9.5528
401,18.99,9.5616
402,19.03,9.5583
403,19.105,9.5549
404,19.139,9.561
405,19.202,9.5616
406,19.233,9.5551
407,19.314,9.5576
408,19.333,9.5632
409,19.404,9.5606
410,19.476,9.5577
411,19.516,9.5579
412,19.541,9.5536
413,19.6,9.5578
414,19.672,9.5575
415,19.706,9.5534
416,19.747,9.5602
417,19.8,9.5672
418,19.834,9.5644
419,19.906,9.5572
420,19.977,9.5505
421,20.018,9.5616
422,20.065,9.5541
423,20.108,9.5492
424,20.136,9.5614
425,20.183,9.5536
426,20.245,9.5602
427,20.317,9.5574
428,20.395,9.5589
429,20.454,9.5586
430,20.551,9.5486
431,20.628,9.5492
432,20.688,9.545
433,20.697,9.554
434,20.725,9.5634
435,20.759,9.5597
436,20.79,9.5517
437,20.828,9.5507
438,20.871,9.5586
439,20.896,9.5616
440,20.949,9.5561
441,20.987,9.5609
442,21.024,9.553
443,21.08,9.5513
444,21.105,9.5522
445,21.161,9.5584
446,21.195,9.5548
447,21.273,9.5463
448,21.332,9.5571
449,21.389,9.5551
450,21.476,9.5517
451,21.529,9.5505
452,21.585,9.5493
453,21.622,9.551
454,21.684,9.5412
455,21.697,9.5525
456,21.722,9.5532
457,21.75,9.5613
458,21.778,9.5593
459,21.815,9.5458
460,21.853,9.5576
461,21.89,9.5518
462,21.927,9.5529
463,21.965,9.5545
464,22.005,9.5562
465,22.021,9.5588
466,22.08,9.5517
467,22.136,9.5504
468,22.158,9.5572
469,22.208,9.5476
470,22.227,9.5577
471,22.286,9.5528
472,22.311,9.5517
473,22.373,9.5477
474,22.423,9.5474
475,22.46,9.5463
476,22.504,9.5476
477,22.55,9.5604
478,22.579,9.5571
479,22.65,9.5455
480,22.7,9.5538
481,22.765,9.5545
482,22.831,9.547
483,22.909,9.5495
484,22.955,9.5511
485,23.005,9.5509
486,23.096,9.5484
487,23.155,9.5513
488,23.211,9.5524
489,23.27,9.5531
490,23.323,9.5554
491,23.37,9.5525
492,23.441,9.5452
493,23.482,9.5421
494,23.526,9.5482
495,23.572,9.5509
496,23.616,9.5491
497,23.663,9.5567
498,23.744,9.5462
499,23.797,9.5522
500,23.893,9.5522
501,23.955,9.5517
502,24.055,9.546
503,24.108,9.5485
504,24.226,9.5437
505,24.273,9.5482
506,24.326,9.5448
507,24.376,9.5456
508,24.42,9.553
509,24.482,9.5538
510,24.538,9.5522
511,24.597,9.5481
512,24.65,9.5495
513,24.672,9.5415
514,24.725,9.5545
515,24.775,9.5505
516,24.825,9.5492
517,24.865,9.5492
518,24.918,9.5522
519,24.98,9.5488
520,25.033,9.5418
521,25.096,9.5386
522,25.136,9.5483
523,25.198,9.5478
524,25.223,9.5467
525,25.261,9.5468
526,25.314,9.5447
527,25.357,9.553
528,25.379,9.5514
529,25.457,9.5434
530,25.482,9.5526
531,25.553,9.5485
532,25.6,9.5463
533,25.681,9.5434
534,25.728,9.5486
535,25.809,9.5452
536,25.921,9.5441
537,25.968,9.5476
538,26.046,9.5405
539,26.127,9.549
540,26.186,9.5437
541,26.214,9.5452
542,26.298,9.5378
543,26.351,9.5441
544,26.379,9.5428
545,26.404,9.5508
546,26.472,9.5524
547,26.485,9.5467
548,26.547,9.543
549,26.622,9.5503
550,26.681,9.5531
551,26.74,9.5465
552,26.828,9.5441
553,26.902,9.5451
554,26.993,9.5449
555,27.071,9.5368
556,27.167,9.5425
557,27.211,9.5412
558,27.282,9.5458
559,27.348,9.5469
560,27.41,9.5436
561,27.466,9.5458
562,27.538,9.5465
563,27.616,9.542
564,27.672,9.5337
565,27.712,9.5385
566,27.775,9.5461
567,27.821,9.5431
568,27.871,9.5436
569,27.921,9.549
570,27.993,9.5462
571,28.095,9.5446
572,28.155,9.539
573,28.239,9.5367
574,28.285,9.539
575,28.345,9.5427
576,28.394,9.5455
577,28.441,9.5488
578,28.494,9.5498
579,28.563,9.5378
580,28.631,9.5336
581,28.662,9.5398
582,28.712,9.543
583,28.787,9.5376
584,28.818,9.5395
585,28.899,9.5427
586,28.968,9.5375
587,29.027,9.5411
588,29.102,9.538
589,29.123,9.5477
590,29.204,9.5484
