,V,I
0,-0.24608,9.5142
1,-0.23673,9.5271
2,-0.24919,9.52
3,-0.21804,9.513
4,-0.20558,9.5144
5,-0.18378,9.5071
6,-0.17755,9.5158
7,-0.18378,9.5186
8,-0.14328,9.4988
9,-0.14951,9.5159
10,-0.13082,9.5083
11,-0.11214,9.5115
12,-0.11837,9.5111
13,-0.11837,9.5175
14,-0.10591,9.5207
15,-0.10591,9.5181
16,-0.080987,9.5182
17,-0.068527,9.5084
18,-0.049838,9.5085
19,-0.040493,9.5061
20,-0.021804,9.4996
21,-0.037379,9.5134
22,-0.040493,9.511
23,0.015574,9.5125
24,0.0031149,9.5162
25,0.021804,9.5137
26,0.034264,9.5138
27,0.059183,9.5064
28,0.049838,9.5118
29,0.059183,9.5114
30,0.096561,9.5151
31,0.090331,9.513
32,0.1246,9.4957
33,0.14017,9.5068
34,0.14951,9.5039
35,0.17443,9.5072
36,0.1682,9.5065
37,0.20247,9.5063
38,0.19935,9.5204
39,0.21493,9.5255
40,0.23985,9.5188
41,0.24296,9.5015
42,0.25542,9.4997
43,0.28345,9.5032
44,0.32395,9.505
45,0.32083,9.5156
46,0.35198,9.5109
47,0.37067,9.5114
48,0.39247,9.5086
49,0.42985,9.5035
50,0.45166,9.5178
51,0.46723,9.5111
52,0.48281,9.5005
53,0.51707,9.4988
54,0.5451,9.5089
55,0.56068,9.506
56,0.59183,9.5055
57,0.61052,9.5122
58,0.63543,9.5125
59,0.70085,9.5018
60,0.71019,9.502
61,0.72265,9.5054
62,0.73823,9.5133
63,0.78183,9.5093
64,0.80987,9.5077
65,0.83479,9.4966
66,0.89085,9.5101
67,0.8784,9.5107
68,0.922,9.4998
69,0.95938,9.5084
70,0.99365,9.5067
71,1.0341,9.5151
72,1.0622,9.5047
73,1.0933,9.5085
74,1.1151,9.5071
75,1.1961,9.4975
76,1.221,9.507
77,1.2615,9.5056
78,1.3051,9.5115
79,1.3394,9.5072
80,1.3799,9.49
81,1.4142,9.4953
82,1.436,9.5074
83,1.4827,9.5119
84,1.5107,9.5114
85,1.5668,9.5132
86,1.5917,9.5111
87,1.6571,9.5004
88,1.6789,9.5031
89,1.7288,9.5011
90,1.7848,9.5099
91,1.8284,9.5051
92,1.8752,9.4985
93,1.9063,9.5023
94,1.9561,9.5077
95,2.0184,9.5083
96,2.0527,9.5059
97,2.1119,9.5086
98,2.1586,9.5053
99,2.2116,9.5074
100,2.2458,9.5054
101,2.2957,9.5002
102,2.3548,9.5062
103,2.4203,9.497
104,2.4826,9.4909
105,2.5542,9.4913
106,2.5698,9.5018
107,2.6134,9.5159
108,2.6632,9.5114
109,2.7224,9.5088
110,2.7722,9.5078
111,2.8283,9.5048
112,2.8844,9.5082
113,2.9186,9.4982
114,2.9809,9.5044
115,3.037,9.4987
116,3.1149,9.5003
117,3.1741,9.5071
118,3.2488,9.4999
119,3.2987,9.5043
120,3.3485,9.497
121,3.4014,9.5056
122,3.4606,9.5125
123,3.5323,9.5007
124,3.5665,9.5033
125,3.6538,9.4931
126,3.7036,9.5084
127,3.7534,9.5023
128,3.8157,9.5016
129,3.8874,9.4964
130,3.9559,9.5002
131,4.0338,9.5046
132,4.1116,9.4965
133,4.1366,9.51
134,4.1989,9.508
135,4.2923,9.5026
136,4.3421,9.4995
137,4.4169,9.4914
138,4.4917,9.5043
139,4.5633,9.5065
140,4.6131,9.5012
141,4.691,9.4993
142,4.7658,9.4991
143,4.8218,9.4975
144,4.9184,9.4902
145,4.9713,9.5005
146,5.015,9.5183
147,5.0772,9.4993
148,5.1395,9.509
149,5.205,9.4978
150,5.2766,9.4935
151,5.3638,9.4982
152,5.4355,9.4945
153,5.4791,9.5005
154,5.5663,9.5013
155,5.6286,9.5021
156,5.7033,9.4968
157,5.7874,9.5063
158,5.8591,9.5078
159,5.9307,9.5016
160,5.9961,9.4947
161,6.0771,9.494
162,6.1363,9.5005
163,6.2173,9.4989
164,6.2889,9.4941
165,6.3762,9.4951
166,6.4789,9.5056
167,6.5257,9.5074
168,6.5973,9.5007
169,6.6596,9.4975
170,6.7375,9.4965
171,6.8247,9.5023
172,6.9181,9.501
173,6.9929,9.4959
174,7.0552,9.4995
175,7.1486,9.4933
176,7.2545,9.4859
177,7.3293,9.4883
178,7.3947,9.5015
179,7.4632,9.5095
180,7.5442,9.5024
181,7.6096,9.5005
182,7.6906,9.4989
183,7.7872,9.4921
184,7.8526,9.4973
185,7.9429,9.5028
186,8.0395,9.5031
187,8.1547,9.487
188,8.2046,9.4786
189,8.2762,9.4977
190,8.3261,9.4983
191,8.3884,9.5044
192,8.4631,9.4982
193,8.5161,9.5074
194,8.5846,9.5064
195,8.6438,9.4999
196,8.7403,9.4971
197,8.812,9.4916
198,8.9335,9.4891
199,8.9958,9.4961
200,9.0799,9.4886
201,9.1453,9.49
202,9.2263,9.4937
203,9.2854,9.5072
204,9.3789,9.4992
205,9.4537,9.4996
206,9.5253,9.5068
207,9.6,9.5007
208,9.6748,9.5024
209,9.7776,9.4972
210,9.8461,9.4892
211,9.9832,9.4903
212,10.077,9.485
213,10.167,9.4864
214,10.232,9.4921
215,10.304,9.501
216,10.357,9.5035
217,10.457,9.504
218,10.522,9.5076
219,10.597,9.5034
220,10.718,9.4848
221,10.768,9.4903
222,10.837,9.4933
223,10.936,9.4948
224,11.03,9.4896
225,11.092,9.498
226,11.198,9.4978
