,V,I
0,-0.22116,6.0063
1,-0.21804,6.0006
2,-0.20558,5.9991
3,-0.17755,6.0037
4,-0.16197,6.005
5,-0.12771,6.0051
6,-0.077872,6.0091
7,-0.034264,6.0046
8,-0.0093446,6.002
9,0.018689,6.0073
10,0.040493,6.0053
11,0.084102,6.0097
12,0.13082,6.0027
13,0.15886,6.0074
14,0.20558,6.0028
15,0.2305,6.0001
16,0.25542,6.0048
17,0.3146,6.0069
18,0.35821,6.0113
19,0.43297,6.0051
20,0.47346,6.0047
21,0.51707,6.0016
22,0.54822,5.9999
23,0.62921,6.0018
24,0.64166,6.0088
25,0.70396,6.0046
26,0.77249,6.0077
27,0.82544,6.0031
28,0.88774,6.0016
29,0.91577,6.0056
30,1.003,6.0061
31,1.0591,6.005
32,1.1369,5.9999
33,1.1805,6.001
34,1.2833,6.0062
35,1.3363,6.0075
36,1.3861,6.005
37,1.4671,6.008
38,1.545,6.005
39,1.6104,5.9994
40,1.6945,5.9992
41,1.7381,6.0054
42,1.8284,6.0038
43,1.9343,6.0026
44,2.0091,6.0027
45,2.0963,6.0009
46,2.1835,6.0005
47,2.2894,6.0047
48,2.3673,5.9991
49,2.4483,6.005
50,2.5199,6.0074
51,2.6196,5.9974
52,2.7286,6.0017
53,2.8096,6.0028
54,2.9311,5.9993
55,3.0526,5.9955
56,3.1305,6.0004
57,3.2457,6.0016
58,3.3828,6.0066
59,3.4731,6.0042
60,3.5852,5.9984
61,3.7067,6.0012
62,3.8095,6.0001
63,3.9279,5.9926
64,4.0462,5.9995
65,4.1521,6.0041
66,4.2923,6.0007
67,4.4605,6.003
68,4.5602,5.9981
69,4.7035,5.9938
70,4.853,5.9927
71,4.9745,5.9979
72,5.1022,5.9984
73,5.2423,6.0049
74,5.3856,6.007
75,5.5258,5.9956
76,5.6846,5.9975
77,5.8092,5.9964
78,5.9993,5.9945
79,6.1581,5.9975
80,6.3014,6.0008
81,6.4696,5.9968
82,6.6285,5.9994
