,V,I
0,-0.23673,6.0136
1,-0.2305,6.0174
2,-0.19624,6.0119
3,-0.19312,6.0119
4,-0.16509,6.0135
5,-0.096561,6.0207
6,-0.059183,6.0158
7,-0.024919,6.0066
8,-0.0031149,6.012
9,0.034264,6.0113
10,0.056068,6.0119
11,0.077872,6.0142
12,0.10591,6.0196
13,0.16509,6.0092
14,0.19624,6.0131
15,0.23985,6.0144
16,0.24296,6.0156
17,0.2928,6.017
18,0.36444,6.0081
19,0.39559,6.0115
20,0.45789,6.0117
21,0.49527,6.0114
22,0.53264,6.0121
23,0.56691,6.0126
24,0.60429,6.0228
25,0.6697,6.0224
26,0.72265,6.0136
27,0.76626,6.0051
28,0.82856,6.0023
29,0.89085,6.0064
30,0.94381,6.0133
31,0.95938,6.0164
32,1.0435,6.017
33,1.1307,6.0117
34,1.2023,6.0116
35,1.2709,6.0091
36,1.2927,6.0103
37,1.3487,6.0168
38,1.4142,6.0094
39,1.5014,6.0153
40,1.545,6.0089
41,1.626,6.0131
42,1.7038,6.0112
43,1.7911,6.0104
44,1.8409,6.0129
45,1.925,6.0117
46,2.0247,6.0128
47,2.0994,6.0056
48,2.1991,6.0101
49,2.2583,6.0162
50,2.3299,6.0121
51,2.3985,6.0077
52,2.4857,6.0107
53,2.6072,6.007
54,2.6944,6.0064
55,2.8065,6.0092
56,2.8781,6.0099
57,2.9778,6.0045
58,3.0806,6.0065
59,3.1647,6.0066
60,3.2426,6.01
61,3.3516,6.0143
62,3.4669,6.0073
63,3.551,6.009
64,3.6538,6.0091
65,3.7721,6.0087
66,3.8874,6.0001
67,3.9995,6.0105
68,4.1241,6.0093
69,4.2425,6.0081
70,4.3546,6.0059
71,4.473,5.9969
72,4.5695,6.0075
73,4.7346,6.0053
74,4.8343,6.0103
75,4.9682,6.0056
76,5.0772,6.0081
77,5.2205,6.0055
78,5.3514,5.9983
79,5.4822,5.9988
80,5.6286,5.9997
81,5.7625,5.9994
82,5.9245,6.0042
83,6.0615,6.0076
84,6.1799,6.0043
85,6.3201,6.0043
86,6.4945,5.9943
87,6.644,5.9948
88,6.7998,5.9983
89,6.9399,6.0002
90,7.0863,5.9998
91,7.2172,5.9992
92,7.3854,6.0028
93,7.5442,6.0015
94,7.7093,5.9967
95,7.89,5.9924
96,8.0333,5.9951
97,8.1859,5.9996
98,8.3448,5.9939
99,8.4943,6.0003
100,8.6562,5.9964
101,8.8774,5.9972
102,9.0363,5.9939
103,9.22,5.9948
104,9.382,5.998
105,9.5533,5.9989
106,9.7683,5.9941
107,9.9365,5.9936
108,10.114,5.9963
109,10.288,5.995
110,10.485,5.9945
111,10.653,5.9968
112,10.834,6.0004
113,11.089,5.9968
114,11.291,5.9914
115,11.516,5.9854
116,11.718,5.9927
117,11.936,5.9959
118,12.123,6.0002
119,12.354,5.9913
120,12.575,5.9959
121,12.815,5.9904
122,13.061,5.9898
123,13.291,5.9907
124,13.528,5.9873
125,13.758,5.9934
126,14.039,5.9857
127,14.269,5.9899
128,14.553,5.9866
129,14.768,5.9912
130,15.054,5.9889
131,15.3,5.9876
132,15.549,5.989
133,15.836,5.9932
134,16.091,5.988
135,16.375,5.9903
136,16.643,5.9905
137,16.936,5.9845
138,17.203,5.9806
139,17.512,5.9745
140,17.761,5.9832
141,18.073,5.9813
142,18.372,5.984
143,18.652,5.9817
144,18.923,5.9788
145,19.219,5.9783
146,19.484,5.9732
147,19.748,5.9779
148,20.026,5.9796
149,20.293,5.9769
150,20.592,5.9737
151,20.848,5.9686
152,21.094,5.9723
153,21.362,5.9686
154,21.645,5.9717
155,21.857,5.9705
156,22.109,5.9684
157,22.331,5.9691
158,22.53,5.9619
159,22.739,5.9622
160,22.938,5.9643
161,23.175,5.9651
162,23.365,5.9623
163,23.598,5.9636
164,23.773,5.9607
165,23.981,5.9591
166,24.168,5.96
167,24.327,5.9613
168,24.511,5.9676
169,24.685,5.97
170,24.888,5.9631
171,25.087,5.9586
172,25.299,5.9574
173,25.486,5.9613
174,25.71,5.9602
175,25.894,5.9629
176,26.093,5.9647
177,26.305,5.962
178,26.514,5.9637
179,26.735,5.9561
180,26.947,5.9653
181,27.227,5.9602
182,27.448,5.9595
183,27.713,5.9574
184,27.922,5.959
185,28.177,5.9611
186,28.451,5.9626
187,28.713,5.9634
188,29.003,5.9625
189,29.289,5.9573
190,29.607,5.9514
191,29.89,5.9545
192,30.192,5.9583
193,30.479,5.9636
194,30.84,5.9567
195,31.161,5.9589
196,31.476,5.9555
197,31.837,5.9559
198,32.183,5.9596
199,32.541,5.9546
200,32.924,5.9606
201,33.351,5.9556
202,33.719,5.9514
203,34.105,5.9514
204,34.469,5.9599
205,34.855,5.9634
206,35.245,5.9574
207,35.703,5.955
208,36.108,5.9486
209,36.594,5.9431
210,37.011,5.9456
211,37.428,5.95
212,37.855,5.9525
213,38.301,5.9556
214,38.771,5.9544
215,39.232,5.9446
216,39.693,5.9495
217,40.098,5.9479
218,40.571,5.9481
219,41.014,5.9473
220,41.462,5.9477
221,41.973,5.9449
222,42.468,5.9423
223,42.92,5.9426
224,43.378,5.9393
225,43.82,5.944
226,44.25,5.942
227,44.733,5.9406
228,45.172,5.9402
229,45.62,5.9393
230,46.081,5.9268
231,46.511,5.9306
232,46.916,5.9309
233,47.337,5.9297
234,47.748,5.9291
235,48.109,5.9306
236,48.499,5.9277
237,48.844,5.924
238,49.203,5.9201
239,49.536,5.9118
