,V,I
0,-0.24608,9.1071
1,-0.23673,9.1049
2,-0.23362,9.1166
3,-0.22427,9.116
4,-0.20247,9.1155
5,-0.16509,9.1052
6,-0.17443,9.109
7,-0.15263,9.1007
8,-0.14951,9.1006
9,-0.16509,9.104
10,-0.15886,9.1029
11,-0.1246,9.1055
12,-0.11837,9.1095
13,-0.096561,9.1101
14,-0.084102,9.1015
15,-0.068527,9.1122
16,-0.065412,9.1182
17,-0.018689,9.0992
18,-0.0062298,9.1008
19,0.024919,9.101
20,0.040493,9.1061
21,0.093446,9.1043
22,0.10591,9.098
23,0.12771,9.1011
24,0.18066,9.0993
25,0.2305,9.1079
26,0.24608,9.1067
27,0.29903,9.0996
28,0.32706,9.1067
29,0.34264,9.1036
30,0.41116,9.0965
31,0.45477,9.0954
32,0.49527,9.0913
33,0.52953,9.1032
34,0.60117,9.0862
35,0.60429,9.1047
36,0.64166,9.1042
37,0.71954,9.1039
38,0.7538,9.1024
39,0.81298,9.1047
40,0.87528,9.1079
41,0.93135,9.0964
42,1.0092,9.1003
43,1.0528,9.0947
44,1.14,9.0976
45,1.2117,9.0934
46,1.2833,9.0871
47,1.3705,9.089
48,1.4391,9.0928
49,1.5014,9.0999
50,1.5637,9.1005
51,1.6384,9.098
52,1.7225,9.0982
53,1.8222,9.0886
54,1.9156,9.0938
55,1.9842,9.0893
56,2.0589,9.0921
57,2.1524,9.0939
58,2.2147,9.0858
59,2.3299,9.086
60,2.3953,9.0956
61,2.4888,9.0936
62,2.5573,9.0979
63,2.6476,9.0942
64,2.7224,9.1058
65,2.8252,9.0917
66,2.9654,9.0853
67,3.0619,9.087
68,3.146,9.0876
69,3.2457,9.0869
70,3.3454,9.0724
71,3.4575,9.0873
72,3.5665,9.0857
73,3.7005,9.09
74,3.7877,9.0856
75,3.8967,9.0886
76,3.9964,9.0837
77,4.1054,9.0845
78,4.2082,9.0829
79,4.3203,9.0769
80,4.4294,9.0803
81,4.5321,9.0804
82,4.6194,9.0813
83,4.7222,9.0846
84,4.8436,9.0778
85,4.9277,9.0929
86,5.0368,9.0845
87,5.1489,9.0897
88,5.2859,9.0838
89,5.3856,9.0752
90,5.4915,9.0775
91,5.6192,9.0743
92,5.7469,9.0807
93,5.8715,9.0691
94,6.0273,9.0685
95,6.1425,9.0779
96,6.2391,9.079
97,6.3637,9.0771
98,6.4976,9.0745
99,6.6004,9.0768
100,6.7437,9.0734
101,6.8963,9.073
102,6.996,9.077
103,7.0988,9.0674
104,7.2172,9.0735
105,7.3231,9.0686
106,7.4477,9.0639
107,7.5473,9.0717
108,7.6719,9.072
109,7.7529,9.0722
110,7.8464,9.0627
111,7.9554,9.0773
112,8.0426,9.0746
113,8.1672,9.0643
114,8.2731,9.0695
115,8.3852,9.0623
116,8.46,9.0711
117,8.5815,9.0594
118,8.6905,9.055
119,8.7746,9.0648
120,8.893,9.0606
121,8.9958,9.0681
122,9.0705,9.0638
