,V,I
0,-0.24919,9.54
1,-0.24296,9.5378
2,-0.2087,9.541
3,-0.19312,9.5382
4,-0.18378,9.5356
5,-0.17132,9.5406
6,-0.19312,9.5445
7,-0.17132,9.5442
8,-0.15574,9.5434
9,-0.11837,9.5337
10,-0.11214,9.5399
11,-0.12148,9.5359
12,-0.10279,9.5328
13,-0.096561,9.5296
14,-0.093446,9.5405
15,-0.062298,9.5387
16,-0.043608,9.5368
17,-0.034264,9.5431
18,-0.037379,9.5439
19,-0.0031149,9.5417
20,-0.0031149,9.5324
21,0.0031149,9.5255
22,0.021804,9.5334
23,0.052953,9.5314
24,0.052953,9.536
25,0.084102,9.5384
26,0.10279,9.5392
27,0.099676,9.5395
28,0.11837,9.5313
29,0.1464,9.5365
30,0.16197,9.5363
31,0.18066,9.538
32,0.20558,9.5325
33,0.2087,9.5317
34,0.23673,9.5282
35,0.27099,9.5244
36,0.30526,9.533
37,0.32395,9.5321
38,0.33018,9.5374
39,0.34575,9.5392
40,0.36133,9.5337
41,0.38001,9.5409
42,0.41116,9.5424
43,0.44854,9.5291
44,0.47658,9.5318
45,0.51084,9.5238
46,0.52641,9.5364
47,0.57625,9.5302
48,0.60117,9.5286
49,0.63543,9.532
50,0.70708,9.5319
51,0.71954,9.5381
52,0.7538,9.5245
53,0.77872,9.5328
54,0.80675,9.5401
55,0.85348,9.5374
56,0.90331,9.544
57,0.9625,9.5333
58,0.99053,9.5328
59,1.0559,9.5194
60,1.0964,9.5196
61,1.1058,9.5245
62,1.1618,9.5356
63,1.2241,9.5471
64,1.2802,9.5325
65,1.3363,9.5251
66,1.383,9.5282
67,1.4079,9.5351
68,1.4578,9.5363
69,1.5419,9.5244
70,1.5699,9.5341
71,1.6415,9.5268
72,1.6945,9.5271
73,1.7474,9.5314
74,1.8066,9.5298
75,1.8658,9.5281
76,1.9499,9.5297
77,2.0029,9.5293
78,2.0558,9.5377
79,2.0932,9.5371
80,2.1773,9.5311
81,2.2303,9.5269
82,2.3081,9.5306
83,2.4047,9.5245
84,2.4483,9.5163
85,2.5199,9.5262
86,2.604,9.5287
87,2.6726,9.5376
88,2.7317,9.528
89,2.8127,9.5338
90,2.8844,9.5346
91,2.9654,9.5216
92,3.0245,9.5206
93,3.09,9.5279
94,3.1367,9.5361
95,3.2364,9.5251
96,3.3205,9.5317
97,3.3859,9.5242
98,3.4887,9.521
99,3.5416,9.5306
100,3.6257,9.5279
101,3.6911,9.5281
102,3.7908,9.5322
103,3.8687,9.5301
104,3.959,9.5214
105,4.0618,9.5244
106,4.1521,9.5291
107,4.2425,9.5176
108,4.3359,9.5165
109,4.4262,9.5185
110,4.4979,9.5252
111,4.5758,9.5324
112,4.6785,9.5337
113,4.7533,9.5298
114,4.8561,9.5285
115,4.9464,9.5205
116,5.0336,9.5175
117,5.1582,9.5244
118,5.2143,9.5344
119,5.314,9.5277
120,5.423,9.5126
121,5.5196,9.5172
122,5.6161,9.5184
123,5.7345,9.5241
124,5.8124,9.5235
125,5.8902,9.5241
126,6.0024,9.5343
127,6.102,9.5299
128,6.1986,9.5268
129,6.3107,9.5201
130,6.4073,9.5221
131,6.5007,9.5171
132,6.6222,9.5069
133,6.7063,9.525
134,6.8122,9.5263
135,6.9181,9.5243
136,7.0303,9.5188
137,7.1144,9.5186
138,7.2172,9.5243
139,7.2919,9.5319
140,7.3729,9.531
141,7.4788,9.5194
142,7.566,9.5182
143,7.6813,9.5207
144,7.7903,9.5159
145,7.89,9.5203
146,7.9772,9.5123
147,8.0956,9.5164
148,8.1703,9.5208
149,8.2918,9.5289
150,8.3821,9.5313
151,8.4849,9.5161
152,8.5815,9.506
153,8.6687,9.5134
154,8.759,9.5208
155,8.8712,9.5208
156,8.9584,9.514
157,9.0643,9.5195
158,9.1702,9.5162
159,9.2605,9.5137
160,9.3384,9.5141
161,9.4163,9.5142
162,9.5378,9.5212
163,9.5907,9.5195
164,9.7028,9.5017
165,9.7651,9.5133
166,9.8274,9.52
167,9.9115,9.5199
168,10.008,9.5121
169,10.114,9.5092
170,10.167,9.5064
171,10.288,9.5068
172,10.335,9.515
173,10.401,9.5179
174,10.475,9.5208
175,10.572,9.5103
176,10.64,9.5072
177,10.743,9.4942
178,10.812,9.512
179,10.858,9.5105
180,10.902,9.5059
181,10.983,9.5074
182,11.014,9.5117
